N°Ins,Année,AnnéeUniv,Réf_Cours,Cours,Coef,Moy_Module,Moy_Gle,Observation,Université_Origine,Faculté_Origine,Département_Origine,Cycle_Origine,Fillière_Origine,credit_matière,Code_UE,credit_UE,Aquit,An_d_obtent,Faculté_OrigineAr,Département_OrigineAr,Fillière_OrigineAr,Université_OrigineAr,Cycle_OrigineAr
14010796560,1,2007,TPBUR,TP Bureautique,2,10.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UEM ,6.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796560,1,2007,TEC1,Technique dexprission,2,10.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UEM ,6.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796560,1,2007,Algé2,Algébre 2,1,11.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEF21,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796560,1,2007,Aly2,Analyse 2,1,11.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEF21,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796560,1,2007,StatD,Statistique Discriptive ,1,10.50,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEF21,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796560,1,2007,CF,Calcul formel,1,11.36,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UEF22,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796560,1,2007,STRM,Structure Machine,1,10.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UEF22,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796560,1,2007,Info2,Informatique 2,2,10.50,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,6.0,UEF22,12.0,true,2008,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796560,1,2007,His-s,Histoire des sciences ,1,8.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UED23,6.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796560,1,2007,Tecw,technique web,1,2.50,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UED23,6.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796560,1,2007,Agl,Anglais,1,12.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UED23,6.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796586,2,2009,ALGO,Algorithmique,5,10.29,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796586,2,2009,SI,Système Information ,4,12.57,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796586,2,2009,AN,Analyse/Numérique,1,13.36,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796586,2,2009,P-S,Probabilité/Statistique ,1,10.85,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796586,2,2009,L-M,Logique Mathématique ,1,9.75,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN2,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,1,2007,ALG1,Algebre1,1,7.35,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEF11,15.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,Analy,Analyse1,2,10.75,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,6.0,UEF11,15.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,info,Informatique 1,2,8.75,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEF11,15.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,Mecaq,Mécanique,1,10.10,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UED,9.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796586,2,2009,ANG,Anglais,1,17.00,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796586,2,2009,ITM,I-T-Management ,1,15.00,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,1,2007,Elect,Electricite ,1,10.38,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UED,9.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,Chim,Chimie ,1,10.33,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UED,9.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,TPBUR,TP Bureautique,2,10.50,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UEM ,6.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,TEC1,Technique dexprission,2,13.00,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UEM ,6.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,Algé2,Algébre 2,1,7.49,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEF21,12.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,Aly2,Analyse 2,1,7.50,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEF21,12.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,StatD,Statistique Discriptive ,1,13.00,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEF21,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,CF,Calcul formel,1,8.72,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEF22,12.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,STRM,Structure Machine,1,9.32,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEF22,12.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,Info2,Informatique 2,2,11.25,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,6.0,UEF22,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,His-s,Histoire des sciences ,1,13.00,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UED23,6.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,Tecw,technique web,1,11.50,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UED23,6.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,1,2007,Agl,Anglais,1,10.00,0.00,Admis/Session2,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UED23,6.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796567,2,2008,ARCH,Arch/Ordinateur,5,7.64,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN1,14.0,false,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,ALGO,Algorithmique,5,6.34,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN1,14.0,false,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,SI,Système Information ,4,16.46,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN1,14.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,AN,Analyse/Numérique,1,18.00,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,P-S,Probabilité/Statistique ,1,5.79,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN2,12.0,false,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,L-M,Logique Mathématique ,1,11.70,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,ANG,Anglais,1,13.00,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,ITM,I-T-Management ,1,15.00,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,Algo2,Algorithmique2,5,10.25,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,B-D,Base des Données,6,11.00,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,6.0,UEIN4,16.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,SD,Système D exploitation1,5,10.50,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN4,16.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,T-L,Théorie des Langages,1,9.69,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN5,12.0,false,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,P-L,Programmation Linéaire,1,11.00,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,G-L,Génie Logiciel,1,9.43,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN5,12.0,false,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796567,2,2008,ANG2,Anglais2,1,12.00,9.23,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN6,2.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796586,2,2009,Algo2,Algorithmique2,5,7.42,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN4,16.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796569,1,2007,info,Informatique 1,2,10.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,6.0,UEF11,15.0,true,2008,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,Mecaq,Mécanique,1,10.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UED,9.0,true,2009,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796586,2,2009,B-D,Base des Données,6,11.63,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,6.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796586,2,2009,SD,Système D exploitation1,5,13.38,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796586,2,2009,T-L,Théorie des Langages,1,10.94,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796586,2,2009,P-L,Programmation Linéaire,1,8.87,10.86,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN5,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796569,1,2007,Elect,Electricite ,1,10.06,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UED,9.0,true,2009,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,Chim,Chimie ,1,10.66,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UED,9.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,TPBUR,TP Bureautique,2,12.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UEM ,6.0,true,2008,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,TEC1,Technique dexprission,2,10.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UEM ,6.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,Algé2,Algébre 2,1,8.18,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEF21,12.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,Aly2,Analyse 2,1,10.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEF21,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,StatD,Statistique Discriptive ,1,13.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEF21,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,ALG1,Algebre1,1,9.18,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEF11,15.0,false,2009,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,Analy,Analyse1,2,10.50,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,6.0,UEF11,15.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,CF,Calcul formel,1,12.02,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UEF22,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,STRM,Structure Machine,1,10.35,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,3.0,UEF22,12.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,Info2,Informatique 2,2,9.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEF22,12.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,His-s,Histoire des sciences ,1,8.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UED23,6.0,false,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,Tecw,technique web,1,10.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UED23,6.0,true,2008,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,1,2007,Agl,Anglais,1,10.00,0.00,Admis/Dettes,Université IBN KHALDOUN - TIARET-,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UED23,6.0,true,2007,Sciences et des Sciences de l Ingénieur,Informatique,LMD - Informatique ,Université IBN KHALDOUN - TIARET-,MIAS
14010796569,2,2008,ARCH,Arch/Ordinateur,5,12.34,10.16,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796569,2,2008,ALGO,Algorithmique,5,11.75,10.16,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796569,2,2008,SI,Système Information ,4,10.38,10.16,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN1,14.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796569,2,2008,AN,Analyse/Numérique,1,10.54,10.16,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796569,2,2008,P-S,Probabilité/Statistique ,1,8.77,10.16,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN2,12.0,false,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796569,2,2008,L-M,Logique Mathématique ,1,11.75,10.16,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010796569,2,2008,ANG,Anglais,1,11.00,10.16,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2008,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
