N°Ins,Année,Code_UE,UE,Coef_UE,credit_UE,AnnéEtude,type_UE,Moy_UE,credit_obtenue,Aquit,An_d_obtent_UE
14010896761,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,14.00,2.0,true,2009
14010896762,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,11.16,14.0,true,2009
14010896762,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,11.76,12.0,true,2009
14010896762,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,17.00,4.0,true,2009
14010796666,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,4.00,6.0,false,2009
14010896762,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,11.51,16.0,true,2009
14010896762,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,9.60,8.0,false,2009
14010896762,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,15.00,2.0,true,2009
14010896764,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,13.86,14.0,true,2009
14010896764,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,11.75,12.0,true,2009
14010896764,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,14.00,4.0,true,2009
14010896764,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,12.13,16.0,true,2009
14010896764,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,12.06,12.0,true,2009
14010896764,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,7.00,0.0,false,2009
14010896765,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,10.17,14.0,true,2009
14010896765,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,9.89,8.0,false,2009
14010896765,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,11.00,4.0,true,2009
14010896765,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,9.62,5.0,false,2009
14010896765,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.47,12.0,true,2009
14010896765,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,9.00,0.0,false,2009
14010796666,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,6.69,6.0,false,2009
14010796666,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.25,6.0,true,2008
14010796666,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,2.67,3.0,false,2009
14010796666,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.33,4.0,false,2009
14010796666,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,4.43,4.0,false,2009
14010896766,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,11.00,14.0,true,2009
14010896766,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,9.01,4.0,false,2009
14010896766,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,10.50,4.0,true,2009
14010896766,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,9.62,10.0,false,2009
14010896766,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.82,12.0,true,2009
14010896766,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,13.00,2.0,true,2009
14010896767,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,9.85,11.0,false,2009
14010896767,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,10.55,13.0,true,2009
14010896767,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,16.20,2.0,true,2009
14010896767,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,9.40,10.0,false,2009
14010896767,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,11.33,13.0,true,2009
14010896767,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,8.80,0.0,false,2009
14010796669,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.00,9.0,false,2009
14010796669,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,7.35,3.0,false,2009
14010796669,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.50,6.0,true,2008
14010896768,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,11.54,14.0,true,2009
14010896768,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,10.23,12.0,true,2009
14010896768,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,13.00,4.0,true,2009
14010896768,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,9.70,11.0,false,2009
14010896768,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.04,12.0,true,2009
14010896768,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,12.00,2.0,true,2009
14010896769,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2009
14010896769,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2009
14010896769,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2009
14010896769,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2009
14010896769,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2009
14010896769,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2009
14010896770,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,10.08,15.0,true,2009
14010796669,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,4.47,3.0,false,2009
14010796669,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2008
14010796669,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.68,8.0,false,2009
14010796670,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,1.32,0.0,false,2009
14010796670,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,3.57,3.0,false,2009
14010796670,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.25,6.0,true,2008
14010796670,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2009
14010796670,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.00,4.0,false,2009
14010796670,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,3.57,4.0,false,2009
14010796671,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.61,15.0,true,2008
14010796671,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.11,9.0,true,2008
14010796671,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.38,6.0,true,2008
14010796671,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.58,3.0,false,2009
14010796671,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2009
14010796671,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.48,8.0,false,2009
14010796672,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,6.38,6.0,false,2009
14010796672,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,6.99,3.0,false,2009
14010796672,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.25,6.0,true,2007
14010796672,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,3.00,3.0,false,2009
14010796672,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,6.83,4.0,false,2009
14010796672,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.66,12.0,true,2008
14010896770,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,8.48,4.0,false,2009
14010896770,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,14.40,2.0,true,2009
14010896770,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,10.25,14.0,true,2009
14010896770,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,9.53,8.0,false,2009
14010896770,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,8.80,0.0,false,2009
14010896772,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2009
14010896772,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,2.00,0.0,false,2009
14010896772,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2009
14010896772,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2009
14010896772,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2009
14010896772,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2009
14010896773,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2009
14010796674,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,5.37,0.0,false,2009
14010796674,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.14,6.0,false,2009
14010796674,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2007
14010796674,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.51,6.0,false,2009
14010796674,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.17,6.0,true,2008
14010796674,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,7.80,8.0,false,2009
14010896773,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2009
14010896773,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2009
14010896773,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2009
14010896773,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2009
14010896773,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2009
14010896774,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,10.40,15.0,true,2009
14010896774,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,10.45,13.0,true,2009
14010896774,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,12.60,2.0,true,2009
14010896774,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,9.78,10.0,false,2009
14010896774,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,10.20,13.0,true,2009
14010896774,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,10.00,3.0,true,2009
14010796676,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.14,15.0,true,2009
14010796676,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.03,9.0,true,2008
14010796676,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.00,6.0,true,2007
14010796676,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.05,12.0,true,2008
14010796676,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.50,0.0,false,2009
14010796676,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.24,12.0,true,2008
14010896775,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,9.80,11.0,false,2009
14010896775,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,10.15,13.0,true,2009
14010896775,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,14.60,2.0,true,2009
14010896775,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,10.60,14.0,true,2009
14010896775,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,10.67,13.0,true,2009
14010896775,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,7.00,0.0,false,2009
14010896779,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,10.45,14.0,true,2009
14010896779,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,9.97,8.0,false,2009
14010896779,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,12.50,4.0,true,2009
14010896779,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,9.37,5.0,false,2009
14010896779,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.14,12.0,true,2009
14010796689,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,4.70,6.0,false,2009
14010796689,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,3.12,0.0,false,2009
14010796689,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2007
14010896779,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,10.00,2.0,true,2009
14010896780,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,15.87,14.0,true,2009
14010896780,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,13.87,12.0,true,2009
14010896780,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,18.25,4.0,true,2009
14010896780,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,15.96,16.0,true,2009
14010896780,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,14.22,12.0,true,2009
14010896780,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,20.00,2.0,true,2009
14010896781,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,14.75,14.0,true,2009
14010896781,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,12.02,12.0,true,2009
14010896781,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,15.50,4.0,true,2009
14010896781,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,13.47,16.0,true,2009
14010896781,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,11.79,12.0,true,2009
14010896781,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,13.00,2.0,true,2009
14010796689,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.34,0.0,false,2009
14010796689,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,6.67,4.0,false,2009
14010796689,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.58,12.0,true,2007
14010896783,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,9.49,5.0,false,2009
14010896783,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,12.06,12.0,true,2009
14010896783,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,11.00,4.0,true,2009
14010896783,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,10.62,16.0,true,2009
14010896783,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.03,12.0,true,2009
14010896783,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,11.00,2.0,true,2009
14010896785,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,10.10,15.0,true,2009
14010896785,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,8.33,4.0,false,2009
14010896785,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,12.80,2.0,true,2009
14010896785,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,10.20,14.0,true,2009
14010896785,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,9.80,8.0,false,2009
14010896785,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,7.20,0.0,false,2009
14010896786,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,9.83,11.0,false,2009
14010896786,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,8.30,4.0,false,2009
14010896693,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.06,15.0,true,2009
14010896693,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.78,3.0,false,2009
14010896693,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.25,6.0,true,2008
14010896693,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.68,6.0,false,2009
14010896693,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,3.33,2.0,false,2009
14010896786,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,13.10,2.0,true,2009
14010896786,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,8.30,0.0,false,2009
14010896786,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,9.77,8.0,false,2009
14010896786,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,7.20,0.0,false,2009
14010896787,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,10.99,14.0,true,2009
14010896787,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,10.52,12.0,true,2009
14010896787,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,11.00,4.0,true,2009
14010896787,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,10.62,16.0,true,2009
14010896787,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.30,12.0,true,2009
14010896787,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,11.00,2.0,true,2009
14010896788,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,9.95,6.0,false,2009
14010896693,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.79,12.0,true,2008
14010896694,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.05,12.0,false,2009
14010896694,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.15,3.0,false,2009
14010896694,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.25,6.0,true,2009
14010896694,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.07,3.0,false,2009
14010896694,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.33,4.0,false,2009
14010896694,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,7.26,4.0,false,2009
14010896695,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.67,15.0,true,2008
14010896695,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.36,3.0,false,2008
14010896695,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.88,6.0,true,2008
14010896695,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,14.12,12.0,true,2008
14010896695,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.83,6.0,true,2008
14010896695,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.35,8.0,false,2008
14010896696,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.41,15.0,true,2008
14010896696,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.80,9.0,true,2008
14010896696,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2008
14010896696,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.17,12.0,true,2008
14010896696,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.17,6.0,true,2008
14010896696,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.52,12.0,true,2008
14010896697,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.43,15.0,true,2008
14010896697,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.48,9.0,true,2008
14010896697,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2008
14010896697,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.85,12.0,true,2008
14010896697,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,13.67,6.0,true,2008
14010896697,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.13,12.0,true,2008
14010896698,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.19,15.0,true,2009
14010896698,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.69,3.0,false,2009
14010896698,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.50,6.0,true,2008
14010896698,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.92,9.0,true,2008
14010896698,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.67,4.0,false,2008
14010896698,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.00,12.0,true,2008
14010896788,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,8.40,0.0,false,2009
14010896700,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,12.37,15.0,true,2008
14010896700,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.59,9.0,true,2008
14010896700,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.75,6.0,true,2008
14010896700,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,13.26,12.0,true,2008
14010896700,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.83,6.0,true,2008
14010896700,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.68,12.0,true,2008
14010896701,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.05,15.0,true,2008
14010896701,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.87,9.0,true,2008
14010896701,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,15.13,6.0,true,2008
14010896701,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.21,12.0,true,2008
14010896701,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,15.33,6.0,true,2008
14010896788,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,14.60,2.0,true,2009
14010896788,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,10.70,14.0,true,2009
14010896788,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,8.93,4.0,false,2009
14010896788,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,7.20,0.0,false,2009
14010896790,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,9.27,5.0,false,2009
14010896701,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.68,8.0,false,2008
14010896702,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.77,6.0,false,2009
14010896702,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,6.13,3.0,false,2009
14010896702,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,8.38,3.0,false,2009
14010896702,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,3.68,0.0,false,2009
14010896702,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,4.83,0.0,false,2009
14010896702,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.68,8.0,false,2009
14010896703,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.66,15.0,true,2008
14010896703,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.95,3.0,false,2008
14010896703,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2008
14010896703,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.95,6.0,false,2008
14010896703,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,12.33,6.0,true,2008
14010896703,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.18,4.0,false,2008
14010896704,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.01,15.0,true,2008
14010896704,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.45,3.0,false,2009
14010896704,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.88,6.0,true,2008
14010896704,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.17,3.0,false,2009
14010896704,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,3.50,2.0,false,2009
14010896704,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.91,12.0,true,2009
14010896707,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,4.56,0.0,false,2009
14010896707,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,3.85,0.0,false,2009
14010896790,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,10.21,12.0,true,2009
14010896790,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,11.00,4.0,true,2009
14010896790,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,9.05,11.0,false,2009
14010896790,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,9.17,4.0,false,2009
14010896790,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,10.00,2.0,true,2009
14010896792,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,13.90,15.0,true,2009
14010896792,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,13.95,13.0,true,2009
14010896792,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,16.60,2.0,true,2009
14010896792,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,15.43,14.0,true,2009
14010896792,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,16.03,13.0,true,2009
