N°Ins,Code_UE,credit_obtenu,Moy_UE,Aquit,exclu_ue
14010996887,MG10,0.0,0.00,false,false
14010996887,MG11,0.0,0.00,false,false
14010996887,MG12,0.0,0.00,false,false
14010996890,MG7,0.0,0.00,false,false
14010996890,MG8,0.0,0.00,false,false
14010996890,MG9,0.0,0.00,false,false
14010996890,MG10,0.0,0.00,false,false
14010996890,MG11,0.0,0.00,false,false
14010996890,MG12,0.0,0.00,false,false
14010996891,MG7,0.0,0.00,false,false
14010996891,MG8,0.0,0.00,false,false
14010996891,MG9,0.0,0.00,false,false
14010996891,MG10,0.0,0.00,false,false
14010996891,MG11,0.0,0.00,false,false
14010996891,MG12,0.0,0.00,false,false
14010996894,UEIN1,10.0,9.79,false,false
14010996894,UEIN2,8.0,9.73,false,false
14010996894,UEIN3,4.0,10.50,false,false
14010996894,UEIN4,11.0,9.12,false,false
14010996894,UEIN5,12.0,10.67,false,false
14010796657,UEIN1,0.0,0.00,false,false
14010796657,UEIN2,0.0,0.00,false,false
14010796657,UEIN3,0.0,0.00,false,false
14010796657,UEIN4,0.0,0.00,false,false
14010796657,UEIN5,0.0,0.00,false,false
14010796657,UEIN6,0.0,0.00,false,false
14010796657,UEF11,6.0,7.28,false,false
14010796657,UED,3.0,6.34,false,false
14010996894,UEIN6,2.0,16.00,false,false
14010996896,UEIN1,5.0,8.93,false,false
14010996896,UEIN2,12.0,11.35,false,false
14010996896,UEIN3,4.0,11.75,false,false
14010996896,UEIN4,11.0,9.06,false,false
14010996896,UEIN5,12.0,10.79,false,false
14010996896,UEIN6,2.0,15.00,false,false
14010996901,UEIN1,14.0,12.05,false,false
14010996901,UEIN2,12.0,12.71,false,false
14010996901,UEIN3,4.0,13.50,false,false
14010996901,UEIN4,16.0,10.19,false,false
14010996901,UEIN5,12.0,10.08,false,false
14010996901,UEIN6,2.0,18.00,false,false
14010996902,UEIN1,14.0,14.06,false,false
14010996902,UEIN2,12.0,12.95,false,false
14010996902,UEIN3,4.0,12.50,false,false
14010996902,UEIN4,16.0,13.52,false,false
14010996902,UEIN5,12.0,12.13,false,false
14010996902,UEIN6,2.0,19.00,false,false
14010996903,UEIN1,10.0,9.89,false,false
14010996903,UEIN2,12.0,10.44,false,false
14010996903,UEIN3,4.0,10.00,false,false
14010996903,UEIN4,16.0,10.48,false,false
14010996903,UEIN5,4.0,9.14,false,false
14010996903,UEIN6,2.0,16.00,false,false
14010996909,MG7,0.0,0.00,false,false
14010996909,MG8,0.0,0.00,false,false
14010996909,MG9,0.0,0.00,false,false
14010996909,MG10,0.0,0.00,false,false
14010996909,MG11,0.0,0.00,false,false
14010996909,MG12,0.0,0.00,false,false
14010996910,MG7,0.0,0.00,false,false
14010996910,MG8,0.0,0.00,false,false
14010796666,UEF11,6.0,4.00,false,false
14010796666,UED,6.0,6.69,false,false
14010796666,UEF22,3.0,3.67,false,false
14010796666,UED23,4.0,7.00,false,false
14010796666,UEF21,4.0,3.33,false,false
14010796669,UEF11,9.0,6.10,false,false
14010796669,UED,3.0,5.59,false,false
14010796669,UEF22,3.0,3.34,false,false
14010796669,UEF21,8.0,7.69,false,false
14010796669,MG7,6.0,5.40,false,false
14010796669,MG8,4.0,2.60,false,false
14010796669,MG10,0.0,0.00,false,false
14010796669,MG11,4.0,3.40,false,false
14010796669,MG12,0.0,0.00,false,false
14010796670,UEF11,0.0,0.00,false,false
14010796670,UED,3.0,3.35,false,false
14010796670,UEF22,0.0,0.00,false,false
14010796670,UED23,4.0,6.67,false,false
14010796670,UEF21,4.0,3.57,false,false
14010996910,MG9,0.0,0.00,false,false
14010996910,MG10,0.0,0.00,false,false
14010996910,MG11,0.0,0.00,false,false
14010996910,MG12,0.0,0.00,false,false
14010996912,UEIN1,0.0,7.01,false,false
14010996912,UEIN2,12.0,10.04,false,false
14010996912,UEIN3,0.0,5.50,false,false
14010996912,UEIN4,5.0,6.71,false,false
14010996912,UEIN5,0.0,6.23,false,false
14010996912,UEIN6,2.0,14.50,false,false
14010996913,MG7,0.0,0.00,false,false
14010996913,MG8,0.0,0.00,false,false
14010996913,MG9,0.0,0.00,false,false
14010996913,MG10,0.0,0.00,false,false
14010996913,MG11,0.0,0.00,false,false
14010996913,MG12,0.0,0.00,false,false
14010996914,UEIN1,14.0,10.54,false,false
14010996914,UEIN2,12.0,10.39,false,false
14010996914,UEIN3,4.0,11.25,false,false
14010996914,UEIN4,11.0,9.72,false,false
14010996914,UEIN5,8.0,8.86,false,false
14010996914,UEIN6,2.0,15.00,false,false
14010796672,UEIN1,9.0,8.74,false,false
14010796672,UEIN2,4.0,9.53,false,false
14010796672,UEIN4,16.0,10.00,false,false
14010796672,UEIN5,12.0,10.34,false,false
14010796672,UEIN6,2.0,10.00,false,false
14010796672,UEF11,15.0,10.50,false,false
14010796672,UED,6.0,9.53,false,false
14010796672,UEF22,3.0,6.81,false,false
14010796672,UED23,6.0,11.17,false,false
14010796674,UEIN1,5.0,8.56,false,false
14010796674,UEIN2,8.0,9.73,false,false
14010796674,UEIN4,16.0,10.92,false,false
14010796674,UEIN5,12.0,10.79,false,false
14010796674,UEF11,6.0,8.96,false,false
14010796674,UED,9.0,10.78,false,false
14010796674,UEF22,6.0,9.51,false,false
14010796674,UEF21,8.0,9.67,false,false
14010996918,MG7,0.0,0.00,false,false
14010996918,MG8,0.0,0.00,false,false
14010996918,MG9,0.0,0.00,false,false
14010996918,MG10,0.0,0.00,false,false
14010996918,MG11,0.0,0.00,false,false
14010996918,MG12,0.0,0.00,false,false
14010996919,MG7,0.0,0.00,false,false
14010996919,MG8,0.0,0.00,false,false
14010996919,MG9,0.0,0.00,false,false
14010996919,MG10,0.0,0.00,false,false
14010996919,MG11,0.0,0.00,false,false
14010996919,MG12,0.0,0.00,false,false
14010996920,MG7,0.0,0.00,false,false
14010996920,MG8,0.0,0.00,false,false
14010996920,MG9,0.0,0.00,false,false
14010996920,MG10,0.0,0.00,false,false
14010996920,MG11,0.0,0.00,false,false
14010996920,MG12,0.0,0.00,false,false
14010996921,UEIN1,14.0,16.86,false,false
14010996921,UEIN2,12.0,15.49,false,false
14010996921,UEIN3,4.0,17.50,false,false
14010996921,UEIN4,16.0,16.99,false,false
14010996921,UEIN5,12.0,14.45,false,false
14010996921,UEIN6,2.0,19.00,false,false
14010796689,UEF11,6.0,4.00,false,false
14010796689,UED,0.0,0.00,false,false
14010796689,UEF22,0.0,0.00,false,false
14010796689,UED23,4.0,6.67,false,false
14010996923,UEIN1,14.0,17.87,false,false
14010996923,UEIN2,12.0,16.62,false,false
14010996923,UEIN3,4.0,17.50,false,false
14010996923,UEIN4,16.0,16.63,false,false
14010996923,UEIN5,12.0,15.10,false,false
14010996923,UEIN6,2.0,20.00,false,false
14010996926,MG7,0.0,0.00,false,false
14010996926,MG8,0.0,0.00,false,false
14010996926,MG9,0.0,0.00,false,false
14010996926,MG10,0.0,0.00,false,false
14010996926,MG11,0.0,0.00,false,false
14010996926,MG12,0.0,0.00,false,false
14010996927,MG7,0.0,0.00,false,false
14010996927,MG8,0.0,0.00,false,false
14010996927,MG9,0.0,0.00,false,false
14010996927,MG10,0.0,0.00,false,false
14010996927,MG11,0.0,0.00,false,false
14010996927,MG12,0.0,0.00,false,false
14010996929,UEIN1,14.0,12.34,false,false
14010996929,UEIN2,12.0,14.31,false,false
14010996929,UEIN3,4.0,12.50,false,false
14010996929,UEIN4,16.0,10.13,false,false
14010996929,UEIN5,4.0,9.59,false,false
14010996929,UEIN6,2.0,15.00,false,false
14010996932,UEIN1,0.0,0.00,false,false
14010996932,UEIN2,0.0,0.00,false,false
14010996932,UEIN3,0.0,0.00,false,false
14010996932,UEIN4,0.0,0.00,false,false
14010996932,UEIN5,0.0,0.00,false,false
14010996932,UEIN6,0.0,0.00,false,false
14010996934,UEIN1,14.0,10.01,false,false
14010996934,UEIN2,12.0,10.51,false,false
14010996934,UEIN3,4.0,11.50,false,false
14010996934,UEIN4,10.0,9.61,false,false
14010996934,UEIN5,4.0,9.48,false,false
14010996934,UEIN6,2.0,17.00,false,false
14010996935,MG7,0.0,0.00,false,false
14010996935,MG8,0.0,0.00,false,false
14010896693,UED,3.0,7.02,false,false
14010896693,UEF22,6.0,8.55,false,false
14010896693,UED23,2.0,3.33,false,false
14010896693,MG7,11.0,7.90,false,false
14010896693,MG8,4.0,2.78,false,false
14010896693,MG10,4.0,2.85,false,false
14010896693,MG11,8.0,7.53,false,false
14010896693,MG12,0.0,0.00,false,false
14010896694,UEF11,12.0,8.92,false,false
14010896694,UED,9.0,10.03,false,false
14010896694,UEF22,3.0,7.16,false,false
14010896694,UED23,4.0,9.67,false,false
14010896694,UEF21,4.0,6.49,false,false
14010896696,UEIN1,0.0,0.00,false,false
14010896696,UEIN2,0.0,0.00,false,false
14010896696,UEIN3,0.0,0.00,false,false
14010896696,UEIN4,0.0,0.00,false,false
14010896696,UEIN5,0.0,0.00,false,false
14010896696,UEIN6,0.0,0.00,false,false
14010996935,MG9,0.0,0.00,false,false
14010996935,MG10,0.0,0.00,false,false
14010996935,MG11,0.0,0.00,false,false
14010996935,MG12,0.0,0.00,false,false
14010996936,MG7,0.0,0.00,false,false
14010996936,MG8,0.0,0.00,false,false
14010996936,MG9,0.0,0.00,false,false
14010996936,MG10,0.0,0.00,false,false
14010996936,MG11,0.0,0.00,false,false
14010996936,MG12,0.0,0.00,false,false
14010996939,UEIN1,14.0,16.28,false,false
14010996939,UEIN2,12.0,14.75,false,false
14010996939,UEIN3,4.0,17.00,false,false
14010996939,UEIN4,16.0,15.09,false,false
14010996939,UEIN5,12.0,14.00,false,false
14010996939,UEIN6,2.0,18.00,false,false
14010996940,UEIN1,14.0,15.51,false,false
14010996940,UEIN2,12.0,12.73,false,false
14010996940,UEIN3,4.0,15.50,false,false
14010996940,UEIN4,16.0,14.49,false,false
14010996940,UEIN5,12.0,12.72,false,false
14010996940,UEIN6,2.0,18.00,false,false
14010896698,MG8,9.0,9.55,false,false
14010896698,MG11,4.0,8.93,false,false
14010896702,UEF11,6.0,4.14,false,false
14010896702,UED,3.0,3.46,false,false
14010896702,UEM ,3.0,5.88,false,false
14010896702,UEF22,0.0,0.00,false,false
14010896702,UED23,0.0,0.00,false,false
14010896702,UEF21,8.0,6.91,false,false
14010896704,UED,3.0,6.52,false,false
14010896704,UEF22,3.0,7.47,false,false
14010896704,UED23,2.0,3.50,false,false
14010996942,MG7,0.0,0.00,false,false
14010996942,MG8,0.0,0.00,false,false
14010996942,MG9,0.0,0.00,false,false
14010996942,MG10,0.0,0.00,false,false
14010996942,MG11,0.0,0.00,false,false
14010996942,MG12,0.0,0.00,false,false
14010996943,MG7,0.0,0.00,false,false
14010996943,MG8,0.0,0.00,false,false
14010996943,MG9,0.0,0.00,false,false
14010996943,MG10,0.0,0.00,false,false
14010996943,MG11,0.0,0.00,false,false
14010996943,MG12,0.0,0.00,false,false
14010996944,MG7,0.0,0.00,false,false
14010996944,MG8,0.0,0.00,false,false
14010996944,MG9,0.0,0.00,false,false
14010996944,MG10,0.0,0.00,false,false
14010996944,MG11,0.0,0.00,false,false
14010996944,MG12,0.0,0.00,false,false
14010996945,MG7,0.0,0.00,false,false
14010996945,MG8,0.0,0.00,false,false
14010996945,MG9,0.0,0.00,false,false
14010996945,MG10,0.0,0.00,false,false
14010996945,MG11,0.0,0.00,false,false
14010996945,MG12,0.0,0.00,false,false
14010996948,UEIN1,14.0,12.67,false,false
14010996948,UEIN2,12.0,12.58,false,false
14010996948,UEIN3,4.0,11.50,false,false
14010996948,UEIN4,5.0,9.46,false,false
14010996948,UEIN5,4.0,8.65,false,false
14010996948,UEIN6,2.0,16.00,false,false
14010996950,UEIN1,14.0,10.15,false,false
14010896704,MG8,4.0,2.70,false,false
14010896704,MG10,4.0,3.00,false,false
14010896704,MG11,0.0,0.00,false,false
14010896704,MG12,0.0,0.00,false,false
14010896707,UEF11,0.0,0.00,false,false
14010896707,UED,0.0,0.00,false,false
14010896707,UEM ,3.0,6.25,false,false
14010896707,UEF22,0.0,0.00,false,false
14010896707,UED23,2.0,4.17,false,false
14010896707,UEF21,4.0,3.33,false,false
14010896709,UEIN1,0.0,0.00,false,false
14010896709,UEIN2,0.0,0.00,false,false
14010896709,UEIN3,0.0,0.00,false,false
14010896709,UEIN4,0.0,0.00,false,false
14010896709,UEIN5,0.0,0.00,false,false
14010896709,UEIN6,0.0,0.00,false,false
14010896709,UEF22,0.0,4.53,false,false
14010896709,UEF21,0.0,2.95,false,false
14011097633,UEF11,9.0,6.55,false,false
14010996950,UEIN2,12.0,11.82,false,false
14010996950,UEIN3,0.0,7.00,false,false
14010996950,UEIN4,16.0,10.32,false,false
14010996950,UEIN5,4.0,9.64,false,false
14010996950,UEIN6,2.0,16.00,false,false
14010996951,MG7,0.0,0.00,false,false
14010996951,MG8,0.0,0.00,false,false
14010996951,MG9,0.0,0.00,false,false
14010996951,MG10,0.0,0.00,false,false
14010996951,MG11,0.0,0.00,false,false
14010996951,MG12,0.0,0.00,false,false
14010996952,UEIN1,14.0,11.26,false,false
14010996952,UEIN2,12.0,11.68,false,false
14010996952,UEIN3,0.0,8.50,false,false
14010996952,UEIN4,16.0,10.88,false,false
14010996952,UEIN5,8.0,9.36,false,false
14010996952,UEIN6,2.0,16.00,false,false
14010996953,UEIN1,14.0,11.96,false,false
14010996953,UEIN2,12.0,12.19,false,false
14010996953,UEIN3,4.0,13.75,false,false
14010996953,UEIN4,11.0,9.64,false,false
14010996953,UEIN5,12.0,10.02,false,false
14011097633,UED,3.0,5.60,false,false
14011097633,UEF22,0.0,0.00,false,false
14011097633,UED23,2.0,4.50,false,false
14011097633,UEF21,4.0,4.67,false,false
14010896711,UEIN4,0.0,0.00,false,false
14010896711,UEIN5,0.0,0.00,false,false
14010896711,UEIN6,0.0,0.00,false,false
14010896714,UEF11,6.0,8.31,false,false
14010896714,UED,3.0,7.17,false,false
14010896714,UED23,2.0,4.33,false,false
14010896714,UEF21,8.0,9.35,false,false
14010896714,MG7,0.0,0.00,false,false
14010896714,MG8,4.0,2.60,false,false
14010896714,MG10,0.0,0.00,false,false
14010896714,MG11,0.0,0.00,false,false
14010896714,MG12,0.0,0.00,false,false
14010996953,UEIN6,2.0,20.00,false,false
14010996954,UEIN1,14.0,11.10,false,false
14010996954,UEIN2,12.0,11.24,false,false
14010996954,UEIN3,2.0,8.75,false,false
14010996954,UEIN4,16.0,10.42,false,false
14010996954,UEIN5,12.0,10.35,false,false
14010996954,UEIN6,2.0,17.00,false,false
14010996955,UEIN1,0.0,0.00,false,false
14010996955,UEIN2,0.0,0.00,false,false
14010996955,UEIN3,0.0,0.00,false,false
14010996955,UEIN4,0.0,0.00,false,false
14010996955,UEIN5,0.0,2.24,false,false
14010996955,UEIN6,0.0,0.00,false,false
14010996956,MG7,0.0,0.00,false,false
14010996956,MG8,0.0,0.00,false,false
14010996956,MG9,0.0,0.00,false,false
14010996956,MG10,0.0,0.00,false,false
14010996956,MG11,0.0,0.00,false,false
14010996956,MG12,0.0,0.00,false,false
14010996959,MG7,0.0,0.00,false,false
14010996959,MG8,0.0,0.00,false,false
14010996959,MG9,0.0,0.00,false,false
14010996959,MG10,0.0,0.00,false,false
14010996959,MG11,0.0,0.00,false,false
14010996959,MG12,0.0,0.00,false,false
14010896716,MG11,8.0,9.47,false,false
14010896716,MG12,0.0,4.80,false,false
14010896721,UEF11,6.0,4.14,false,false
14010896721,UED,3.0,3.57,false,false
14010896721,UEM ,3.0,5.88,false,false
14010896721,UEF22,0.0,0.00,false,false
14010896721,UED23,0.0,0.00,false,false
14010896721,UEF21,4.0,3.67,false,false
14010896722,UEIN4,11.0,8.91,false,false
14010896722,UEIN5,8.0,9.68,false,false
14010896722,UEIN6,2.0,15.00,false,false
14010896722,UEF11,6.0,7.54,false,false
14010996960,MG7,0.0,0.00,false,false
14010996960,MG8,0.0,0.00,false,false
14010996960,MG9,0.0,0.00,false,false
14010996960,MG10,0.0,0.00,false,false
14010996960,MG11,0.0,0.00,false,false
14010996960,MG12,0.0,0.00,false,false
14010996961,MG7,0.0,0.00,false,false
14010996961,MG8,0.0,0.00,false,false
14010996961,MG9,0.0,0.00,false,false
14010996961,MG10,0.0,0.00,false,false
14010996961,MG11,0.0,0.00,false,false
14010996961,MG12,0.0,0.00,false,false
14010996963,UEIN1,14.0,13.02,false,false
14010996963,UEIN2,12.0,12.02,false,false
14010996963,UEIN3,4.0,15.00,false,false
14010996963,UEIN4,16.0,10.52,false,false
14010996963,UEIN5,12.0,10.35,false,false
14010996963,UEIN6,2.0,18.00,false,false
14010996967,UEIN1,14.0,10.36,false,false
14010996967,UEIN2,12.0,10.09,false,false
14010996967,UEIN3,2.0,9.25,false,false
14010996967,UEIN4,10.0,9.25,false,false
14010996967,UEIN5,12.0,10.02,false,false
14010996967,UEIN6,2.0,17.00,false,false
14010996969,MG7,0.0,0.00,false,false
14010996969,MG8,0.0,0.00,false,false
14010996969,MG9,0.0,0.00,false,false
14010996969,MG10,0.0,0.00,false,false
14010996969,MG11,0.0,0.00,false,false
14010996969,MG12,0.0,0.00,false,false
14010896724,UEIN1,0.0,0.00,false,false
14010896724,UEIN2,0.0,0.00,false,false
14010896724,UEIN3,0.0,0.00,false,false
14010896724,UEIN4,0.0,0.00,false,false
14010896724,UEIN5,0.0,0.00,false,false
14010896724,UEIN6,0.0,0.00,false,false
14010896725,UED,3.0,8.69,false,false
14010996971,UEIN1,14.0,12.07,false,false
14010996971,UEIN2,12.0,11.04,false,false
14010996971,UEIN3,4.0,11.00,false,false
14010996971,UEIN4,16.0,10.94,false,false
14010996971,UEIN5,0.0,8.69,false,false
14010996971,UEIN6,2.0,16.00,false,false
14010996973,UEIN1,0.0,0.60,false,false
14010996973,UEIN2,0.0,0.00,false,false
14010996973,UEIN3,0.0,0.00,false,false
14010996973,UEIN4,0.0,0.00,false,false
14010996973,UEIN5,0.0,0.00,false,false
14010996973,UEIN6,0.0,0.00,false,false
14010996974,MG7,0.0,0.00,false,false
14010996974,MG8,0.0,0.00,false,false
14010996974,MG9,0.0,0.00,false,false
14010996974,MG10,0.0,0.00,false,false
14010996974,MG11,0.0,0.00,false,false
14010996974,MG12,0.0,0.00,false,false
14010996975,UEIN1,5.0,9.44,false,false
14010996975,UEIN2,12.0,10.13,false,false
14010996975,UEIN3,4.0,11.50,false,false
14010996975,UEIN4,16.0,10.49,false,false
14010996975,UEIN5,8.0,9.85,false,false
14010996975,UEIN6,2.0,16.00,false,false
14010996976,MG7,0.0,0.00,false,false
14010996976,MG8,0.0,0.00,false,false
14010996976,MG9,0.0,0.00,false,false
14010996976,MG10,0.0,0.00,false,false
14010996976,MG11,0.0,0.00,false,false
14010996976,MG12,0.0,0.00,false,false
14010996979,MG7,0.0,0.00,false,false
14010996979,MG8,0.0,0.00,false,false
14010996979,MG9,0.0,0.00,false,false
14010996979,MG10,0.0,0.00,false,false
14010996979,MG11,0.0,0.00,false,false
14010896730,UEIN1,0.0,0.00,false,false
14010896730,UEIN2,0.0,0.00,false,false
14010896730,UEIN3,0.0,0.00,false,false
14010896730,UEIN4,0.0,0.00,false,false
14010896730,UEIN5,0.0,0.00,false,false
14010896730,UEIN6,0.0,0.00,false,false
14010896730,UEM ,3.0,7.25,false,false
14010896730,UEF22,3.0,6.32,false,false
14010896730,UEF21,0.0,1.13,false,false
14010996979,MG12,0.0,0.00,false,false
14010996980,UEIN1,14.0,15.57,false,false
14010996980,UEIN2,12.0,12.35,false,false
14010996980,UEIN3,4.0,12.75,false,false
14010996980,UEIN4,16.0,10.45,false,false
14010996980,UEIN5,4.0,8.47,false,false
14010996980,UEIN6,2.0,12.00,false,false
14010996982,UEIN1,14.0,13.57,false,false
14010996982,UEIN2,12.0,12.45,false,false
14010996982,UEIN3,4.0,14.50,false,false
14010996982,UEIN4,16.0,10.12,false,false
14010996982,UEIN5,12.0,10.35,false,false
14010996982,UEIN6,2.0,16.00,false,false
14010996983,UEIN1,4.0,9.09,false,false
14010996983,UEIN2,4.0,9.38,false,false
14010996983,UEIN3,4.0,11.75,false,false
14010996983,UEIN4,11.0,9.33,false,false
14010996983,UEIN5,12.0,11.17,false,false
14010996983,UEIN6,2.0,16.00,false,false
14010996984,UEIN1,14.0,10.24,false,false
14010996984,UEIN2,12.0,11.60,false,false
14010996984,UEIN3,4.0,13.50,false,false
14010996984,UEIN4,5.0,8.64,false,false
14010996984,UEIN5,12.0,11.01,false,false
14010996984,UEIN6,2.0,16.00,false,false
14010997029,MG11,0.0,0.00,false,false
14010997029,MG12,0.0,0.00,false,false
14010997034,MG7,0.0,0.00,false,false
14010997034,MG8,0.0,0.00,false,false
14010997034,MG9,0.0,0.00,false,false
14010997034,MG10,0.0,0.00,false,false
14010997034,MG11,0.0,0.00,false,false
14010896739,UEF11,0.0,0.00,false,false
14010896739,UED,0.0,0.00,false,false
14010896739,UEF22,0.0,0.00,false,false
14010896739,UED23,4.0,7.83,false,false
14010896739,UEF21,0.0,0.00,false,false
14010896742,UEF11,6.0,4.01,false,false
14010896742,UED,3.0,3.34,false,false
14010896742,UEF22,3.0,2.93,false,false
14010896742,UED23,4.0,7.00,false,false
14010896742,UEF21,4.0,3.33,false,false
14010896743,UEF11,9.0,6.88,false,false
14010896743,UED,0.0,0.00,false,false
14010896743,UEM ,3.0,6.75,false,false
14010896743,UEF22,0.0,0.00,false,false
14010896743,UED23,2.0,3.33,false,false
14010997034,MG12,0.0,0.00,false,false
14010997035,MG7,0.0,0.00,false,false
14010997035,MG8,0.0,0.00,false,false
14010997035,MG9,0.0,0.00,false,false
14010997035,MG10,0.0,0.00,false,false
14010997035,MG11,0.0,0.00,false,false
14010997035,MG12,0.0,0.00,false,false
14010997036,MG7,0.0,0.00,false,false
14010997036,MG8,0.0,0.00,false,false
14010997036,MG9,0.0,0.00,false,false
14010997036,MG10,0.0,0.00,false,false
14010997036,MG11,0.0,0.00,false,false
14010997036,MG12,0.0,0.00,false,false
14010997037,MG7,0.0,0.00,false,false
14010997037,MG8,0.0,0.00,false,false
14010997037,MG9,0.0,0.00,false,false
14010997037,MG10,0.0,0.00,false,false
14010997037,MG11,0.0,0.00,false,false
14010997037,MG12,0.0,0.00,false,false
14010997038,MG7,0.0,0.00,false,false
14010997038,MG8,0.0,0.00,false,false
14010997038,MG9,0.0,0.00,false,false
14010997038,MG10,0.0,0.00,false,false
14010997038,MG11,0.0,0.00,false,false
14010997038,MG12,0.0,0.00,false,false
14010997039,MG7,0.0,0.00,false,false
14010997039,MG8,0.0,0.00,false,false
14010896743,UEF21,0.0,0.00,false,false
14010896744,UEIN1,0.0,0.00,false,false
14010896744,UEIN2,0.0,0.00,false,false
14010896744,UEIN3,0.0,0.00,false,false
14010896744,UEIN4,0.0,0.00,false,false
14010896744,UEIN5,0.0,0.00,false,false
14010896744,UEIN6,0.0,0.00,false,false
14010896746,UEIN1,0.0,0.00,false,false
14010896746,UEIN2,0.0,0.00,false,false
14010896746,UEIN3,0.0,0.00,false,false
14010896746,UEIN4,0.0,0.00,false,false
14010896746,UEIN5,0.0,0.00,false,false
14010896746,UEIN6,0.0,0.00,false,false
14010997039,MG9,0.0,0.00,false,false
14010997039,MG10,0.0,0.00,false,false
14010997039,MG11,0.0,0.00,false,false
14010997039,MG12,0.0,0.00,false,false
14010997045,UEIN1,5.0,7.93,false,false
14010997045,UEIN2,4.0,9.56,false,false
14010997045,UEIN3,4.0,10.75,false,false
14010997045,UEIN4,5.0,9.71,false,false
14010997045,UEIN5,4.0,8.41,false,false
14010997045,UEIN6,2.0,16.00,false,false
14010997048,UE13,0.0,7.89,false,false
14010997048,UE14,12.0,10.01,false,false
14010997048,UE15,10.0,10.00,false,false
14010997048,UE16,20.0,14.00,false,false
14010997053,MG7,0.0,0.00,false,false
14010997053,MG8,0.0,0.00,false,false
14010997053,MG9,0.0,0.00,false,false
14010997053,MG10,0.0,0.00,false,false
14010997053,MG11,0.0,0.00,false,false
14010997053,MG12,0.0,0.00,false,false
14010997059,UEIN1,0.0,0.00,false,false
14010997059,UEIN2,0.0,0.00,false,false
14010997059,UEIN3,0.0,0.00,false,false
14010997059,UEIN4,0.0,0.00,false,false
14010997059,UEIN5,0.0,0.00,false,false
14010997059,UEIN6,0.0,0.00,false,false
14011097068,UED,9.0,12.13,false,false
14011097068,UEF11,0.0,8.82,false,false
14010896750,UEF11,0.0,0.00,false,false
14010896750,UED,3.0,3.67,false,false
14010896750,UEF22,0.0,0.00,false,false
14010896750,UED23,4.0,7.00,false,false
14010896750,UEF21,0.0,0.00,false,false
14010896751,UEF11,6.0,4.20,false,false
14010896751,UED,3.0,3.67,false,false
14010896751,UEF22,3.0,2.60,false,false
14010896751,UEF21,4.0,3.35,false,false
14010896753,UEF11,0.0,0.00,false,false
14010896753,UED,0.0,0.00,false,false
14010896753,UEM ,3.0,6.75,false,false
14010896753,UEF22,0.0,0.00,false,false
14010896753,UED23,0.0,0.00,false,false
14010896753,UEF21,0.0,0.00,false,false
14010896755,MG8,4.0,9.30,false,false
14010896755,MG11,0.0,8.47,false,false
14010896755,MG12,0.0,8.40,false,false
14011097068,UEM ,6.0,14.38,false,false
14011097068,UED23,4.0,9.83,false,false
14011097068,UEF21,4.0,7.99,false,false
14011097068,UEF22,0.0,9.11,false,false
14011097501,UED,6.0,9.97,false,false
14011097501,UEF11,15.0,11.24,false,false
14011097501,UEM ,6.0,11.25,false,false
14011097501,UED23,6.0,11.17,false,false
14011097501,UEF21,0.0,5.57,false,false
14011097501,UEF22,0.0,3.77,false,false
14011097517,UED,9.0,13.07,false,false
14011097517,UEF11,15.0,10.55,false,false
14011097517,UEM ,6.0,11.38,false,false
14011097517,UED23,6.0,11.83,false,false
14011097517,UEF21,4.0,9.26,false,false
14011097517,UEF22,12.0,11.12,false,false
14011097074,UED,9.0,11.86,false,false
14011097074,UEF11,3.0,9.28,false,false
14011097074,UEM ,6.0,14.00,false,false
14011097074,UED23,2.0,9.00,false,false
14011097074,UEF21,4.0,9.04,false,false
14011097074,UEF22,3.0,7.19,false,false
14011097617,UED,9.0,11.68,false,false
14010896757,UEF22,3.0,7.73,false,false
14010896757,UEF21,4.0,6.05,false,false
14010896758,UEF11,0.0,0.00,false,false
14010896758,UED,0.0,0.00,false,false
14010896758,UEF22,0.0,0.00,false,false
14010896758,UED23,2.0,3.33,false,false
14010896758,UEF21,4.0,3.67,false,false
14010896760,UEIN1,0.0,0.00,false,false
14010896760,UEIN2,4.0,4.17,false,false
14010896760,UEIN4,0.0,0.00,false,false
14010896760,UEIN5,0.0,0.00,false,false
14010896760,UEIN6,0.0,0.00,false,false
14010896760,UEF11,6.0,7.58,false,false
14010896760,UED,3.0,6.84,false,false
14010896760,UEF22,3.0,5.90,false,false
14010896760,UED23,2.0,4.33,false,false
14010896763,UEF11,0.0,0.00,false,false
14011097617,UEF11,0.0,7.84,false,false
14011097617,UEM ,6.0,12.50,false,false
14011097617,UED23,6.0,10.83,false,false
14011097617,UEF21,12.0,10.24,false,false
14011097617,UEF22,12.0,10.10,false,false
14011097080,UED,0.0,5.28,false,false
14011097080,UEF11,0.0,4.10,false,false
14011097080,UEM ,0.0,2.50,false,false
14011097080,UED23,0.0,0.00,false,false
14011097080,UEF21,0.0,1.02,false,false
14011097080,UEF22,0.0,0.00,false,false
14011097082,UED,0.0,0.00,false,false
14011097082,UEF11,0.0,0.00,false,false
14011097082,UEM ,0.0,0.00,false,false
14011097082,UED23,0.0,0.00,false,false
14011097082,UEF21,0.0,0.00,false,false
14011097082,UEF22,0.0,0.00,false,false
14011097084,UED,3.0,8.15,false,false
14011097084,UEF11,0.0,7.90,false,false
14011097084,UEM ,3.0,9.50,false,false
14011097084,UED23,4.0,8.50,false,false
