id_student,birthay,gender,nationality,bac_wilaya,group,section,year_study,year_cycle,bac_average,repeated,status,scholar_year
14011097576,1987-03-09 00:00:00,M,algérienne,14,2,1,1,MIAS,12.45,false,Ajourné,2010
14011097576,1987-03-09 00:00:00,M,algérienne,14,1,1,1,MIAS,12.45,true,Ajourné,2011
14011097577,1991-07-16 00:00:00,M,algérienne,14,4,2,1,MIAS,13.5,false,Ajourné,2010
14011097577,1991-07-16 00:00:00,M,algérienne,14,1,1,1,MIAS,13.5,true,Ajourné,2011
14011097577,1991-07-16 00:00:00,M,algérienne,14,1,1,1,MIAS,13.5,true,Ajourné,2012
14011097578,1991-04-14 00:00:00,M,algérienne,14,1,2,1,MIAS,12.73,false,Ajourné,2010
14011097578,1991-04-14 00:00:00,M,algérienne,14,1,1,1,MIAS,12.73,true,Ajourné,2011
14011097578,1991-04-14 00:00:00,M,algérienne,14,1,1,1,MIAS,12.73,true,Ajourné,2012
14011097581,1987-07-19 00:00:00,M,algérienne,14,3,1,1,MIAS,12.52,false,Admis/Dettes,2010
14011097582,1991-06-13 00:00:00,M,algérienne,14,4,1,1,MIAS,12.2,false,Admis/Session1,2010
14011097584,1992-03-20 00:00:00,M,algérienne,38,2,2,1,MIAS,11.95,false,Admis/Session1,2010
14011097585,1991-08-07 00:00:00,M,algérienne,14,2,2,1,MIAS,11.68,false,Ajourné,2010
14011097585,1991-08-07 00:00:00,M,algérienne,14,1,1,1,MIAS,11.68,true,Admis/Session2,2011
14011097587,1991-07-16 00:00:00,M,algérienne,14,2,1,1,MIAS,11.73,false,Ajourné,2010
14011097587,1991-07-16 00:00:00,M,algérienne,14,1,1,1,MIAS,11.73,true,Admis/Session1,2011
14011097588,1991-10-07 00:00:00,M,algérienne,14,1,3,1,MIAS,11.68,false,Ajourné,2010
14011097588,1991-10-07 00:00:00,M,algérienne,14,1,1,1,MIAS,11.68,true,Admis/Session1,2011
14011097589,1988-10-30 00:00:00,M,algérienne,14,2,3,1,MIAS,11.05,false,Ajourné,2010
14011097590,1989-12-19 00:00:00,M,algérienne,14,3,3,1,MIAS,10.03,false,Ajourné,2010
14011097590,1989-12-19 00:00:00,M,algérienne,14,1,1,1,MIAS,10.03,true,Ajourné,2011
14011097590,1989-12-19 00:00:00,M,algérienne,14,1,1,1,MIAS,10.03,true,Ajourné,2012
14011097591,1989-09-16 00:00:00,M,algérienne,14,2,1,1,MIAS,12.23,false,Ajourné,2010
14011097591,1989-09-16 00:00:00,M,algérienne,14,1,1,1,MIAS,12.23,true,Ajourné,2011
14011097591,1989-09-16 00:00:00,M,algérienne,14,1,1,1,MIAS,12.23,true,Ajourné,2012
14011097593,1992-04-10 00:00:00,M,algérienne,38,4,3,1,MIAS,12.79,false,Admis/Session1,2010
14011097595,1991-12-19 00:00:00,M,algérienne,38,1,3,1,MIAS,11.06,false,Admis/Dettes,2010
14011097597,1990-10-29 00:00:00,M,algérienne,14,3,2,1,MIAS,12.94,false,Admis/Session1,2010
14011097599,1990-07-18 00:00:00,M,algérienne,14,4,1,1,MIAS,12.75,false,Admis/Session2,2010
14011097601,1991-08-14 00:00:00,M,algérienne,38,3,2,1,MIAS,13.75,false,Ajourné,2010
14011097601,1991-08-14 00:00:00,M,algérienne,38,1,1,1,MIAS,13.75,true,Admis/Session1,2011
14011097602,1990-04-07 00:00:00,M,algérienne,14,1,2,1,MIAS,12.18,false,Ajourné,2010
14011097602,1990-04-07 00:00:00,M,algérienne,14,1,1,1,MIAS,12.18,true,Ajourné,2011
14011097602,1990-04-07 00:00:00,M,algérienne,14,1,1,1,MIAS,12.18,true,Ajourné,2012
14011097604,1991-07-24 00:00:00,M,algérienne,38,1,1,1,MIAS,10.85,false,Ajourné,2010
14011097604,1991-07-24 00:00:00,M,algérienne,38,1,1,1,MIAS,10.85,true,Ajourné,2011
14011097604,1991-07-24 00:00:00,M,algérienne,38,1,1,1,MIAS,10.85,true,Ajourné,2012
14011097604,1991-07-24 00:00:00,M,algérienne,38,1,1,1,MIAS,10.85,true,Ajourné,2013
14011097604,1991-07-24 00:00:00,M,algérienne,38,1,1,1,MIAS,10.85,true,Ajourné,2014
14011097604,1991-07-24 00:00:00,M,algérienne,38,1,1,1,MIAS,10.85,true,Ajourné,2015
14011097605,1989-05-06 00:00:00,M,algérienne,14,4,1,1,MIAS,12.12,false,Ajourné,2010
14011097605,1989-05-06 00:00:00,M,algérienne,14,1,1,1,MIAS,12.12,true,Ajourné,2011
14011097606,1992-08-25 00:00:00,M,algérienne,14,2,2,1,MIAS,13.19,false,Admis/Session1,2010
14011097607,1988-01-01 00:00:00,M,algérienne,14,2,2,1,MIAS,11.06,false,Ajourné,2010
14011097607,1988-01-01 00:00:00,M,algérienne,14,1,1,1,MIAS,11.06,true,Ajourné,2011
14011097607,1988-01-01 00:00:00,M,algérienne,14,1,1,1,MIAS,11.06,true,Ajourné,2012
14011097609,1981-10-18 00:00:00,M,algérienne,14,1,1,1,MIAS,10.8,false,Ajourné,2010
14011097609,1981-10-18 00:00:00,M,algérienne,14,1,1,1,MIAS,10.8,true,Admis/Session2,2011
14011097610,1989-07-15 00:00:00,M,algérienne,14,4,3,1,MIAS,10.96,false,Ajourné,2010
14011097610,1989-07-15 00:00:00,M,algérienne,14,1,1,1,MIAS,10.96,true,Admis/Session1,2011
14011097611,1992-03-03 00:00:00,M,algérienne,14,3,2,1,MIAS,12.07,false,Ajourné,2010
14011097611,1992-03-03 00:00:00,M,algérienne,14,1,1,1,MIAS,12.07,true,Ajourné,2011
14011097613,1992-06-28 00:00:00,M,algérienne,14,1,1,1,MIAS,10.69,false,Ajourné,2010
14011097613,1992-06-28 00:00:00,M,algérienne,14,1,1,1,MIAS,10.69,true,Ajourné,2011
14011097614,1991-12-08 00:00:00,M,algérienne,14,3,1,1,MIAS,12.22,false,Ajourné,2010
14011097614,1991-12-08 00:00:00,M,algérienne,14,1,1,1,MIAS,12.22,true,Ajourné,2011
14011097614,1991-12-08 00:00:00,M,algérienne,14,1,1,1,MIAS,12.22,true,Ajourné,2012
14011097615,1990-08-28 00:00:00,F,algérienne,14,1,3,1,MIAS,11.33,false,Admis/Dettes,2010
14011097616,1992-01-24 00:00:00,F,algérienne,14,2,2,1,MIAS,15,false,Admis/Session1,2010
14011097617,1991-12-28 00:00:00,M,algérienne,14,3,1,1,MIAS,13.94,false,Admis/Session2,2010
14011097622,1991-01-26 00:00:00,F,algérienne,38,4,3,1,MIAS,14.25,false,Admis/Session1,2010
14011097623,1989-10-26 00:00:00,F,algérienne,14,3,3,1,MIAS,10.87,false,Ajourné,2010
14011097623,1989-10-26 00:00:00,F,algérienne,14,1,1,1,MIAS,10.87,true,Ajourné,2011
14011097627,1990-04-25 00:00:00,F,algérienne,38,2,1,1,MIAS,11.11,false,Admis/Session1,2010
14011097629,1991-10-20 00:00:00,F,algérienne,38,3,2,1,MIAS,11.84,false,Admis/Session1,2010
14011097631,1992-08-14 00:00:00,F,algérienne,14,4,1,1,MIAS,14.15,false,Admis/Session1,2010
14011097632,1992-08-14 00:00:00,M,algérienne,14,2,2,1,MIAS,11.28,false,Admis/Session2,2010
14011097633,1989-06-30 00:00:00,F,algérienne,14,1,2,1,MIAS,10.89,true,Ajourné,2010
14011097633,1989-06-30 00:00:00,F,algérienne,14,1,1,1,MIAS,10.89,true,Ajourné,2011
14011097634,1991-08-06 00:00:00,M,algérienne,14,3,3,1,MIAS,12.78,false,Ajourné,2010
14011097634,1991-08-06 00:00:00,M,algérienne,14,1,1,1,MIAS,12.78,true,Admis/Session1,2011
14011097635,1991-03-24 00:00:00,F,algérienne,14,3,3,1,MIAS,14.31,false,Admis/Session1,2010
14011097636,1991-08-10 00:00:00,M,algérienne,14,4,2,1,MIAS,10.36,false,Ajourné,2010
14011097638,1991-05-04 00:00:00,F,algérienne,14,3,2,1,MIAS,13.69,false,Admis/Dettes,2010
14011097639,1990-09-28 00:00:00,F,algérienne,14,2,2,1,MIAS,10,false,Ajourné,2010
14011097639,1990-09-28 00:00:00,F,algérienne,14,1,1,1,MIAS,12.37,false,Admis/Session2,2011
14011097640,1990-09-12 00:00:00,M,algérienne,14,2,3,1,MIAS,10,false,Ajourné,2010
14011097640,1990-09-12 00:00:00,M,algérienne,14,1,1,1,MIAS,10,false,Ajourné,2011
14011097640,1990-09-12 00:00:00,M,algérienne,14,1,1,1,MIAS,10,false,Ajourné,2012
14011097640,1990-09-12 00:00:00,M,algérienne,14,1,1,1,MIAS,10,false,Ajourné,2013
14011097640,1990-09-12 00:00:00,M,algérienne,14,1,1,1,MIAS,10,false,Ajourné,2014
14011097640,1990-09-12 00:00:00,M,algérienne,14,1,1,1,MIAS,10,false,Ajourné,2015
14011097641,1987-03-21 00:00:00,F,algérienne,14,2,3,1,MIAS,11.76,false,Ajourné,2010
14011097641,1987-03-21 00:00:00,F,algérienne,14,1,1,1,MIAS,11.76,true,Admis/Dettes,2011
14011097642,1987-10-31 00:00:00,F,algérienne,14,3,3,1,MIAS,10,false,Ajourné,2010
14011097642,1987-10-31 00:00:00,F,algérienne,14,1,1,1,MIAS,10,true,Admis/Dettes,2011
14011197795,1992-02-08 00:00:00,F,algérienne,14,1,1,1,MIAS,12.45,false,Admis/Session2,2011
14011197796,1993-07-19 00:00:00,F,algérienne,14,1,1,1,MIAS,13.18,false,Admis/Dettes,2011
14011197798,1991-09-05 00:00:00,F,algérienne,14,1,1,1,MIAS,15.2,false,Admis/Session1,2011
14011197804,1992-12-01 00:00:00,F,algérienne,14,1,1,1,MIAS,12.68,false,Admis/Session1,2011
14011197807,1992-07-15 00:00:00,F,algérienne,14,1,1,1,MIAS,12.14,false,Admis/Session2,2011
14011197808,1992-09-22 00:00:00,F,algérienne,14,1,1,1,MIAS,12.69,false,Admis/Dettes,2011
14011197810,1992-08-14 00:00:00,F,algérienne,14,1,1,1,MIAS,12.02,false,Admis/Dettes,2011
14011197814,1992-04-14 00:00:00,F,algérienne,14,1,1,1,MIAS,13.33,false,Admis/Session1,2011
14011197816,1993-08-21 00:00:00,F,algérienne,14,1,1,1,MIAS,14.54,false,Admis/Session1,2011
14011197817,1992-03-17 00:00:00,F,algérienne,14,1,1,1,MIAS,14.37,false,Admis/Session1,2011
14011197819,1992-12-04 00:00:00,F,algérienne,14,1,1,1,MIAS,11.47,false,Admis/Session2,2011
14011197820,1992-08-07 00:00:00,F,algérienne,14,1,1,1,MIAS,11.54,false,Admis/Session1,2011
14011197830,1992-02-12 00:00:00,F,algérienne,14,1,1,1,MIAS,12.77,false,Admis/Dettes,2011
14011197841,1992-08-16 00:00:00,F,algérienne,38,1,1,1,MIAS,12.34,false,Admis/Dettes,2011
14011197848,1989-10-02 00:00:00,F,algérienne,38,1,1,1,MIAS,11.45,false,Admis/Dettes,2011
14011197856,1991-10-26 00:00:00,F,algérienne,38,1,1,1,MIAS,13.47,false,Admis/Session1,2011
14011197859,1992-09-10 00:00:00,F,algérienne,14,1,1,1,MIAS,13.2,false,Admis/Session1,2011
14011197861,1993-02-05 00:00:00,F,algérienne,14,1,1,1,MIAS,12.43,false,Ajourné,2011
14011197861,1993-02-05 00:00:00,F,algérienne,14,1,1,1,MIAS,12.43,true,Ajourné,2012
14011197861,1993-02-05 00:00:00,F,algérienne,14,1,1,1,MIAS,12.43,true,Ajourné,2013
14011197861,1993-02-05 00:00:00,F,algérienne,14,1,1,1,MIAS,12.43,true,Ajourné,2014
14011197861,1993-02-05 00:00:00,F,algérienne,14,1,1,1,MIAS,12.43,true,Ajourné,2015
14011197863,1993-01-03 00:00:00,F,algérienne,14,1,1,1,MIAS,12.63,false,Admis/Session1,2011
14011197864,1991-07-07 00:00:00,F,algérienne,38,1,1,1,MIAS,12.54,false,Ajourné,2011
14011197864,1991-07-07 00:00:00,F,algérienne,38,1,1,1,MIAS,12.54,true,Admis/Dettes,2012
14011197866,1990-01-01 00:00:00,F,algérienne,14,1,1,1,MIAS,11.25,false,Admis/Session1,2011
14011197868,1992-08-23 00:00:00,F,algérienne,14,1,1,1,MIAS,11.94,false,Admis/Dettes,2011
14011197869,1992-07-24 00:00:00,F,algérienne,38,1,1,1,MIAS,12.3,false,Admis/Dettes,2011
14011197872,1992-11-06 00:00:00,F,algérienne,38,1,1,1,MIAS,12.13,false,Admis/Session1,2011
14011197873,1992-02-24 00:00:00,F,algérienne,38,1,1,1,MIAS,11.95,false,Admis/Session2,2011
14011197876,1992-11-23 00:00:00,F,algérienne,38,1,1,1,MIAS,13.6,false,Admis/Session1,2011
14011197877,1993-02-11 00:00:00,F,algérienne,38,1,1,1,MIAS,13.28,false,Admis/Session1,2011
14011197881,1991-10-01 00:00:00,M,algérienne,38,1,1,1,MIAS,12.28,false,Ajourné,2011
14011197881,1991-10-01 00:00:00,M,algérienne,38,1,1,1,MIAS,12.28,true,Ajourné,2012
14011197881,1991-10-01 00:00:00,M,algérienne,38,1,1,1,MIAS,12.28,true,Ajourné,2013
14011197881,1991-10-01 00:00:00,M,algérienne,38,1,1,1,MIAS,12.28,true,Ajourné,2014
14011197881,1991-10-01 00:00:00,M,algérienne,38,1,1,1,MIAS,12.28,true,Ajourné,2015
14011197886,1993-10-24 00:00:00,F,algérienne,14,1,1,1,MIAS,12.38,false,Ajourné,2011
14011197886,1993-10-24 00:00:00,F,algérienne,14,1,1,1,MIAS,12.38,true,Ajourné,2012
14011197886,1993-10-24 00:00:00,F,algérienne,14,1,1,1,MIAS,12.38,true,Ajourné,2013
14011197886,1993-10-24 00:00:00,F,algérienne,14,1,1,1,MIAS,12.38,true,Ajourné,2014
14011197886,1993-10-24 00:00:00,F,algérienne,14,1,1,1,MIAS,12.38,true,Ajourné,2015
14011197889,1990-10-01 00:00:00,F,algérienne,14,1,1,1,MIAS,11.95,false,Admis/Session1,2011
14011197890,1992-02-27 00:00:00,F,algérienne,14,1,1,1,MIAS,13.28,false,Admis/Session1,2011
14011197893,1991-05-15 00:00:00,F,algérienne,14,1,1,1,MIAS,12.65,false,Admis/Dettes,2011
14011197908,1991-03-08 00:00:00,M,algérienne,38,1,1,1,MIAS,11.02,false,Ajourné,2011
14011197908,1991-03-08 00:00:00,M,algérienne,38,1,1,1,MIAS,11.02,true,Ajourné,2012
14011197911,1993-07-04 00:00:00,F,algérienne,38,1,1,1,MIAS,11.75,false,Admis/Session1,2011
14011197913,1992-09-14 00:00:00,F,algérienne,14,1,1,1,MIAS,12.5,false,Admis/Session1,2011
14011197914,1992-10-05 00:00:00,F,algérienne,14,1,1,1,MIAS,12.19,false,Admis/Session1,2011
14011197918,1993-01-11 00:00:00,F,algérienne,38,1,1,1,MIAS,13.81,false,Admis/Session1,2011
14011197920,1992-10-04 00:00:00,F,algérienne,38,1,1,1,MIAS,13.95,false,Admis/Session2,2011
14011197921,1992-04-13 00:00:00,F,algérienne,14,1,1,1,MIAS,12.9,false,Admis/Session1,2011
14011197922,1993-03-04 00:00:00,F,algérienne,14,1,1,1,MIAS,13.39,false,Admis/Session1,2011
14011197923,1992-09-27 00:00:00,F,algérienne,14,1,1,1,MIAS,14.27,false,Admis/Session1,2011
14011197925,1992-05-23 00:00:00,F,algérienne,38,1,1,1,MIAS,12.24,false,Ajourné,2011
14011197925,1992-05-23 00:00:00,F,algérienne,38,1,1,1,MIAS,12.24,true,Ajourné,2012
14011197925,1992-05-23 00:00:00,F,algérienne,38,1,1,1,MIAS,12.24,true,Ajourné,2013
14011197925,1992-05-23 00:00:00,F,algérienne,38,1,1,1,MIAS,12.24,true,Ajourné,2014
14011197925,1992-05-23 00:00:00,F,algérienne,38,1,1,1,MIAS,12.24,true,Ajourné,2015
14011197927,1991-04-24 00:00:00,F,algérienne,14,1,1,1,MIAS,12.28,false,Ajourné,2011
14011197927,1991-04-24 00:00:00,F,algérienne,14,1,1,1,MIAS,12.28,true,Ajourné,2012
14011197930,1991-11-14 00:00:00,F,algérienne,38,1,1,1,MIAS,11.66,false,Admis/Dettes,2011
14011197936,1989-04-16 00:00:00,F,algérienne,38,1,1,1,MIAS,12.37,false,Admis/Session1,2011
14011197939,1992-03-16 00:00:00,F,algérienne,14,1,1,1,MIAS,13.85,false,Admis/Session1,2011
14011197940,1992-10-25 00:00:00,F,algérienne,14,1,1,1,MIAS,13.46,false,Admis/Session2,2011
14011197947,1992-08-24 00:00:00,F,algérienne,14,1,1,1,MIAS,12.98,false,Admis/Session1,2011
14011197953,1992-10-25 00:00:00,F,algérienne,38,1,1,1,MIAS,12.73,false,Admis/Session2,2011
14011197959,1992-05-03 00:00:00,F,algérienne,38,1,1,1,MIAS,11.18,false,Ajourné,2011
14011197959,1992-05-03 00:00:00,F,algérienne,38,1,1,1,MIAS,11.18,true,Ajourné,2012
14011197959,1992-05-03 00:00:00,F,algérienne,38,1,1,1,MIAS,11.18,true,Ajourné,2013
14011197959,1992-05-03 00:00:00,F,algérienne,38,1,1,1,MIAS,11.18,true,Ajourné,2014
14011197959,1992-05-03 00:00:00,F,algérienne,38,1,1,1,MIAS,11.18,true,Ajourné,2015
14011197960,1992-03-20 00:00:00,F,algérienne,14,1,1,1,MIAS,12.98,false,Ajourné,2011
14011197960,1992-03-20 00:00:00,F,algérienne,14,1,1,1,MIAS,12.98,true,Admis/Session2,2012
14011197961,1992-09-21 00:00:00,F,algérienne,14,1,1,1,MIAS,12.54,false,Admis/Session2,2011
14011197964,1992-08-07 00:00:00,F,algérienne,14,1,1,1,MIAS,13.68,false,Admis/Session1,2011
14011197965,1992-10-13 00:00:00,F,algérienne,14,1,1,1,MIAS,13.71,false,Admis/Dettes,2011
14011197966,1993-03-02 00:00:00,F,algérienne,14,1,1,1,MIAS,12.62,false,Admis/Session1,2011
14011197969,1993-01-15 00:00:00,F,algérienne,38,1,1,1,MIAS,11.95,false,Ajourné,2011
14011197969,1993-01-15 00:00:00,F,algérienne,38,1,1,1,MIAS,11.95,true,Ajourné,2012
14011197970,1992-05-15 00:00:00,F,algérienne,14,1,1,1,MIAS,12.94,false,Admis/Dettes,2011
14011197972,1993-01-16 00:00:00,F,algérienne,14,1,1,1,MIAS,13.63,false,Admis/Session1,2011
14011197974,1991-09-13 00:00:00,F,algérienne,14,1,1,1,MIAS,11.89,false,Admis/Session2,2011
14011197976,1993-11-03 00:00:00,F,algérienne,38,1,1,1,MIAS,13.95,false,Ajourné,2011
14011197976,1993-11-03 00:00:00,F,algérienne,38,1,1,1,MIAS,13.95,true,Ajourné,2012
14011197977,1993-01-31 00:00:00,F,algérienne,14,1,1,1,MIAS,12.54,false,Admis/Session1,2011
14011197979,1992-05-28 00:00:00,F,algérienne,38,1,1,1,MIAS,13.95,false,Admis/Session1,2011
14011197981,1992-07-25 00:00:00,F,algérienne,14,1,1,1,MIAS,12.91,false,Admis/Session1,2011
14011197983,1992-07-06 00:00:00,F,algérienne,14,1,1,1,MIAS,10.95,false,Ajourné,2011
14011197983,1992-07-06 00:00:00,F,algérienne,14,1,1,1,MIAS,10.95,true,Admis/Session2,2012
14011197985,1992-12-26 00:00:00,F,algérienne,38,1,1,1,MIAS,13.18,false,Admis/Session1,2011
14011197987,1992-07-05 00:00:00,F,algérienne,14,1,1,1,MIAS,14.23,false,Admis/Session1,2011
14011197989,1992-08-30 00:00:00,F,algérienne,38,1,1,1,MIAS,13.46,false,Admis/Session1,2011
14011197992,1993-06-15 00:00:00,F,algérienne,14,1,1,1,MIAS,13.69,false,Ajourné,2011
14011197992,1993-06-15 00:00:00,F,algérienne,14,1,1,1,MIAS,13.69,true,Ajourné,2012
14011197993,1993-08-06 00:00:00,F,algérienne,14,1,1,1,MIAS,12.38,false,Admis/Dettes,2011
14011197999,1992-10-24 00:00:00,F,algérienne,14,1,1,1,MIAS,11.66,false,Admis/Session1,2011
14011198005,1992-01-01 00:00:00,F,algérienne,14,1,1,1,MIAS,12.32,false,Admis/Session1,2011
14011198007,1991-11-14 00:00:00,F,algérienne,14,1,1,1,MIAS,12.01,false,Admis/Session1,2011
14011198008,1991-05-17 00:00:00,F,algérienne,14,1,1,1,MIAS,11.86,false,Admis/Dettes,2011
14011198010,1991-06-26 00:00:00,F,algérienne,38,1,1,1,MIAS,11.48,false,Admis/Session2,2011
14011198012,1993-07-26 00:00:00,F,algérienne,14,1,1,1,MIAS,10.92,false,Admis/Session1,2011
14011198014,1992-01-18 00:00:00,F,algérienne,38,1,1,1,MIAS,13.62,false,Ajourné,2011
14011198014,1992-01-18 00:00:00,F,algérienne,38,1,1,1,MIAS,13.62,true,Ajourné,2012
14011198016,1991-07-11 00:00:00,F,algérienne,38,1,1,1,MIAS,12.64,false,Ajourné,2011
14011198016,1991-07-11 00:00:00,F,algérienne,38,1,1,1,MIAS,12.64,true,Ajourné,2012
14011198023,1992-05-31 00:00:00,F,algérienne,14,1,1,1,MIAS,10.96,false,Admis/Dettes,2011
14011198025,1992-10-13 00:00:00,F,algérienne,14,1,1,1,MIAS,12.07,false,Admis/Session1,2011
14011198029,1992-07-29 00:00:00,F,algérienne,14,1,1,1,MIAS,12.87,false,Admis/Session1,2011
14011198031,1992-08-24 00:00:00,F,algérienne,14,1,1,1,MIAS,13.72,false,Admis/Session1,2011
14011198033,1992-06-23 00:00:00,F,algérienne,38,1,1,1,MIAS,12.22,false,Admis/Session1,2011
14011198036,1992-12-04 00:00:00,F,algérienne,14,1,1,1,MIAS,11.93,false,Ajourné,2011
14011198036,1992-12-04 00:00:00,F,algérienne,14,1,1,1,MIAS,11.93,true,Ajourné,2012
14011198036,1992-12-04 00:00:00,F,algérienne,14,1,1,1,MIAS,11.93,true,Ajourné,2013
14011198036,1992-12-04 00:00:00,F,algérienne,14,1,1,1,MIAS,11.93,true,Ajourné,2014
14011198036,1992-12-04 00:00:00,F,algérienne,14,1,1,1,MIAS,11.93,true,Ajourné,2015
14011198038,1992-02-29 00:00:00,F,algérienne,14,1,1,1,MIAS,13.7,false,Admis/Session1,2011
14011198039,1993-01-06 00:00:00,F,algérienne,14,1,1,1,MIAS,13.27,false,Ajourné,2011
14011198039,1993-01-06 00:00:00,F,algérienne,14,1,1,1,MIAS,13.27,true,Ajourné,2012
14011198039,1993-01-06 00:00:00,F,algérienne,14,1,1,1,MIAS,13.27,true,Ajourné,2013
14011198039,1993-01-06 00:00:00,F,algérienne,14,1,1,1,MIAS,13.27,true,Ajourné,2014
14011198039,1993-01-06 00:00:00,F,algérienne,14,1,1,1,MIAS,13.27,true,Ajourné,2015
14011198040,1993-06-28 00:00:00,F,algérienne,14,1,1,1,MIAS,14.12,false,Admis/Session1,2011
14011198041,1992-10-19 00:00:00,F,algérienne,14,1,1,1,MIAS,14.19,false,Admis/Session1,2011
14011198043,1991-05-10 00:00:00,F,algérienne,14,1,1,1,MIAS,10.78,false,Ajourné,2011
14011198043,1991-05-10 00:00:00,F,algérienne,14,1,1,1,MIAS,10.78,true,Admis/Dettes,2012
14011198052,1992-05-05 00:00:00,F,algérienne,38,1,1,1,MIAS,11.85,false,Ajourné,2011
14011198052,1992-05-05 00:00:00,F,algérienne,38,1,1,1,MIAS,11.85,true,Ajourné,2012
14011198052,1992-05-05 00:00:00,F,algérienne,38,1,1,1,MIAS,11.85,true,Ajourné,2013
14011198052,1992-05-05 00:00:00,F,algérienne,38,1,1,1,MIAS,11.85,true,Ajourné,2014
14011198052,1992-05-05 00:00:00,F,algérienne,38,1,1,1,MIAS,11.85,true,Ajourné,2015
14011198053,1991-10-12 00:00:00,F,algérienne,14,1,1,1,MIAS,12.44,false,Ajourné,2011
14011198053,1991-10-12 00:00:00,F,algérienne,14,1,1,1,MIAS,12.44,true,Admis/Session1,2012
14011198057,1993-02-18 00:00:00,F,algérienne,14,1,1,1,MIAS,11.77,false,Admis/Session2,2011
14011198063,1992-06-02 00:00:00,F,algérienne,38,1,1,1,MIAS,13.52,false,Admis/Session1,2011
14011198065,1992-08-16 00:00:00,F,algérienne,14,1,1,1,MIAS,12.72,false,Admis/Session1,2011
14011198067,1992-05-02 00:00:00,F,algérienne,38,1,1,1,MIAS,13.89,false,Admis/Session1,2011
14011198069,1992-11-17 00:00:00,F,algérienne,14,1,1,1,MIAS,13.88,false,Admis/Session1,2011
14011198070,1993-08-21 00:00:00,F,algérienne,14,1,1,1,MIAS,11.58,false,Ajourné,2011
14011198070,1993-08-21 00:00:00,F,algérienne,14,1,1,1,MIAS,11.58,true,Admis/Session1,2012
14011198072,1992-04-07 00:00:00,F,algérienne,38,1,1,1,MIAS,12.88,false,Admis/Session1,2011
14011198076,1991-12-29 00:00:00,F,algérienne,14,1,1,1,MIAS,12.34,false,Admis/Session1,2011
14011198082,1992-01-11 00:00:00,F,algérienne,14,1,1,1,MIAS,12.41,false,Admis/Session2,2011
14011198084,1992-02-26 00:00:00,F,algérienne,38,1,1,1,MIAS,12.99,false,Admis/Dettes,2011
14011198087,1991-11-24 00:00:00,M,algérienne,14,1,1,1,MIAS,12.13,false,Ajourné,2011
14011198087,1991-11-24 00:00:00,M,algérienne,14,1,1,1,MIAS,12.13,true,Admis/Dettes,2012
14011198091,1992-09-19 00:00:00,F,algérienne,14,1,1,1,MIAS,11.44,false,Admis/Session2,2011
14011198096,1993-03-17 00:00:00,F,algérienne,38,1,1,1,MIAS,14.42,false,Admis/Session1,2011
14011198098,1990-06-27 00:00:00,F,algérienne,38,1,1,1,MIAS,11.41,false,Admis/Dettes,2011
14011198101,1992-11-26 00:00:00,F,algérienne,14,1,1,1,MIAS,14.77,false,Admis/Session1,2011
14011198102,1990-03-27 00:00:00,F,algérienne,14,1,1,1,MIAS,13.96,false,Admis/Session2,2011
14011198103,1991-04-03 00:00:00,F,algérienne,14,1,1,1,MIAS,14.07,false,Admis/Session1,2011
14011198104,1992-06-02 00:00:00,F,algérienne,14,1,1,1,MIAS,12.33,false,Ajourné,2011
14011198104,1992-06-02 00:00:00,F,algérienne,14,1,1,1,MIAS,12.33,true,Ajourné,2012
14011198104,1992-06-02 00:00:00,F,algérienne,14,1,1,1,MIAS,12.33,true,Ajourné,2013
14011198104,1992-06-02 00:00:00,F,algérienne,14,1,1,1,MIAS,12.33,true,Ajourné,2014
14011198104,1992-06-02 00:00:00,F,algérienne,14,1,1,1,MIAS,12.33,true,Ajourné,2015
14011198106,1993-03-02 00:00:00,F,algérienne,14,1,1,1,MIAS,14.82,false,Admis/Session1,2011
14011198107,1992-12-08 00:00:00,F,algérienne,14,1,1,1,MIAS,14.11,false,Admis/Session2,2011
14011198109,1992-02-07 00:00:00,F,algérienne,38,1,1,1,MIAS,12.44,false,Admis/Session2,2011
14011198112,1992-03-20 00:00:00,F,algérienne,14,1,1,1,MIAS,15.15,false,Admis/Session1,2011
14011198113,1993-02-01 00:00:00,F,algérienne,14,1,1,1,MIAS,12.05,false,Admis/Session2,2011
14011198114,1991-02-07 00:00:00,F,algérienne,14,1,1,1,MIAS,13.82,false,Admis/Dettes,2011
14011198115,1993-03-17 00:00:00,F,algérienne,14,1,1,1,MIAS,13.78,false,Ajourné,2011
14011198115,1993-03-17 00:00:00,F,algérienne,14,1,1,1,MIAS,13.78,true,Ajourné,2012
14011198116,1994-08-25 00:00:00,F,congolaise,99,1,1,1,MIAS,12,false,Admis/Session1,2011
14011198120,1992-09-06 00:00:00,F,algérienne,38,1,1,1,MIAS,14.94,false,Admis/Session1,2011
14011198121,1992-10-18 00:00:00,F,algérienne,14,1,1,1,MIAS,11.93,false,Admis/Dettes,2011
14011198125,1990-01-21 00:00:00,F,algérienne,38,1,1,1,MIAS,12.2,false,Ajourné,2011
14011198125,1990-01-21 00:00:00,F,algérienne,38,1,1,1,MIAS,12.2,true,Admis/Dettes,2012
14011198131,1992-03-16 00:00:00,M,algérienne,38,1,1,1,MIAS,13.54,false,Admis/Session2,2011
14011198133,1990-11-20 00:00:00,M,algérienne,38,1,1,1,MIAS,13.17,false,Ajourné,2011
