id_student,id_course,course_title,scholar_year,semester,branch_level
14011097379,Mecaq,Mécanique,2010,1,MIAS
14011097379,STRM,Structure Machine,2010,2,MIAS
14011097379,Tecw,technique web,2010,2,MIAS
14011097379,TPBUR,TP Bureautique,2010,1,MIAS
14011097382,Algé2,Algébre 2,2010,2,MIAS
14011097382,Aly2,Analyse 2,2010,2,MIAS
14011097382,Analy,Analyse 1,2010,1,MIAS
14011097382,CF,Calcul formel,2010,2,MIAS
14011097382,Chim,Chimie,2010,1,MIAS
14011097382,Elect,Electricité,2010,1,MIAS
14011097382,info,Informatique 1,2010,1,MIAS
14011097382,Info2,Informatique 2,2010,2,MIAS
14011097382,StatD,Statistiques Descriptives,2010,2,MIAS
14011097382,STRM,Structure Machine,2010,2,MIAS
14011097382,Tecw,technique web,2010,2,MIAS
14011097382,TPBUR,TP Bureautique,2010,1,MIAS
14011097383,Algé2,Algébre 2,2011,2,MIAS
14011097383,Aly2,Analyse 2,2010,2,MIAS
14011097383,Analy,Analyse 1,2010,1,MIAS
14011097383,CF,Calcul formel,2010,2,MIAS
14011097383,Chim,Chimie,2010,1,MIAS
14011097383,Elect,Electricité,2010,1,MIAS
14011097383,StatD,Statistiques Descriptives,2010,2,MIAS
14011097383,Tecw,technique web,2010,2,MIAS
14011097383,TPBUR,TP Bureautique,2010,1,MIAS
14011097385,CF,Calcul formel,2010,2,MIAS
14011097385,Chim,Chimie,2010,1,MIAS
14011097385,Elect,Electricité,2010,1,MIAS
14011097385,info,Informatique 1,2010,1,MIAS
14011097385,Info2,Informatique 2,2012,2,MIAS
14011097385,Mecaq,Mécanique,2010,1,MIAS
14011097385,StatD,Statistiques Descriptives,2012,2,MIAS
14011097385,STRM,Structure Machine,2012,2,MIAS
14011097385,TEC1,Technique d`expression,2010,1,MIAS
14011097385,Tecw,technique web,2010,2,MIAS
14011097385,TPBUR,TP Bureautique,2010,1,MIAS
14011097387,ALG1,Algèbre 1,2010,1,MIAS
14011097387,Algé2,Algébre 2,2010,2,MIAS
14011097387,Aly2,Analyse 2,2010,2,MIAS
14011097387,Analy,Analyse 1,2010,1,MIAS
14011097387,CF,Calcul formel,2010,2,MIAS
14011097387,Chim,Chimie,2010,1,MIAS
14011097387,Elect,Electricité,2010,1,MIAS
14011097387,info,Informatique 1,2010,1,MIAS
14011097387,Info2,Informatique 2,2010,2,MIAS
14011097387,Mecaq,Mécanique,2010,1,MIAS
14011097387,STRM,Structure Machine,2010,2,MIAS
14011097387,Tecw,technique web,2010,2,MIAS
14011097387,TPBUR,TP Bureautique,2010,1,MIAS
14011097389,Agl,Anglais,2011,2,MIAS
14011097389,ALG1,Algèbre 1,2011,1,MIAS
14011097389,Algé2,Algébre 2,2011,2,MIAS
14011097389,Aly2,Analyse 2,2010,2,MIAS
14011097389,Analy,Analyse 1,2011,1,MIAS
14011097389,CF,Calcul formel,2010,2,MIAS
14011097389,Chim,Chimie,2010,1,MIAS
14011097389,Elect,Electricité,2011,1,MIAS
14011097389,StatD,Statistiques Descriptives,2011,2,MIAS
14011097389,STRM,Structure Machine,2010,2,MIAS
14011097389,Tecw,technique web,2010,2,MIAS
14011097389,TPBUR,TP Bureautique,2010,1,MIAS
14011097390,ALG1,Algèbre 1,2010,1,MIAS
14011097390,Algé2,Algébre 2,2010,2,MIAS
14011097390,Aly2,Analyse 2,2010,2,MIAS
14011097390,Analy,Analyse 1,2010,1,MIAS
14011097390,CF,Calcul formel,2010,2,MIAS
14011097390,Chim,Chimie,2010,1,MIAS
14011097390,Elect,Electricité,2010,1,MIAS
14011097390,info,Informatique 1,2010,1,MIAS
14011097390,Info2,Informatique 2,2010,2,MIAS
14011097390,Mecaq,Mécanique,2010,1,MIAS
14011097390,StatD,Statistiques Descriptives,2010,2,MIAS
14011097390,STRM,Structure Machine,2010,2,MIAS
14011097390,TEC1,Technique d`expression,2010,1,MIAS
14011097390,Tecw,technique web,2010,2,MIAS
14011097390,TPBUR,TP Bureautique,2010,1,MIAS
14011097393,Agl,Anglais,2011,2,MIAS
14011097393,Algé2,Algébre 2,2010,2,MIAS
14011097393,Aly2,Analyse 2,2010,2,MIAS
14011097393,Analy,Analyse 1,2010,1,MIAS
14011097393,CF,Calcul formel,2010,2,MIAS
14011097393,Elect,Electricité,2010,1,MIAS
14011097393,His-s,Histoire des sciences,2010,2,MIAS
14011097393,Mecaq,Mécanique,2010,1,MIAS
14011097393,StatD,Statistiques Descriptives,2011,2,MIAS
14011097393,STRM,Structure Machine,2010,2,MIAS
14011097393,Tecw,technique web,2010,2,MIAS
14011097393,TPBUR,TP Bureautique,2010,1,MIAS
14011097396,Aly2,Analyse 2,2010,2,MIAS
14011097396,Analy,Analyse 1,2010,1,MIAS
14011097396,CF,Calcul formel,2010,2,MIAS
14011097396,Chim,Chimie,2010,1,MIAS
14011097396,StatD,Statistiques Descriptives,2010,2,MIAS
14011097396,TEC1,Technique d`expression,2010,1,MIAS
14011097396,Tecw,technique web,2010,2,MIAS
14011097396,TPBUR,TP Bureautique,2010,1,MIAS
14011097397,TPBUR,TP Bureautique,2010,1,MIAS
14011097399,Agl,Anglais,2012,2,MIAS
14011097399,TPBUR,TP Bureautique,2010,1,MIAS
14011097400,Agl,Anglais,2010,2,MIAS
14011097400,AGL2,Anglais Niveau 2,2013,2,MGI
14011097400,AGRO,App des Graphes à la Rech Opér,2013,1,MGI
14011097400,Algé2,Algébre 2,2010,2,MIAS
14011097400,ALGO,Algorithmique,2011,3,MIAS
14011097400,Algo2,Algorithmique 2,2011,4,MIAS
14011097400,Aly2,Analyse 2,2010,2,MIAS
14011097400,AN,Analyse/Numérique,2011,3,MIAS
14011097400,ANG2,Anglais 2,2011,4,MIAS
14011097400,APRC,Approches par Composants,2013,1,MGI
14011097400,ARCH,Arch/Ordinateur,2011,3,MIAS
14011097400,ARPS,Admin Réseaux & Prog Sys,2013,1,MGI
14011097400,BDA,Base de Données Avancées,2013,1,MGI
14011097400,crypt,Cryptographie,2012,5,MIAS
14011097400,DSE,Simulation à évènement discret,2013,1,MGI
14011097400,Elect,Electricité,2010,1,MIAS
14011097400,G-L,Génie Logiciel,2011,4,MIAS
14011097400,GEE,Gestion et Economie Entreprise,2013,1,MGI
14011097400,GSPI,Gestion des projets informatiq,2014,3,MGI
14011097400,info,Informatique 1,2010,1,MIAS
14011097400,Info2,Informatique 2,2010,2,MIAS
14011097400,ITM,I-T-Management,2011,3,MIAS
14011097400,L-M,Logique Mathématique,2011,3,MIAS
14011097400,MMT,Modèle Math et Trait Signale,2013,2,MGI
14011097400,PARCL,Parallelisme et Clustring,2014,3,MGI
14011097400,PFE,Projet de Fin Etudes,2012,6,MIAS
14011097400,PFER,Projet de fin d etudes,2014,4,MGI
14011097400,QSER,Qualité de Service,2014,3,MGI
14011097400,RBIB,Recherche Bibliographique,2014,3,MGI
14011097400,REC-F,Reconnaissance des formes,2012,6,MIAS
14011097400,RES,Réseaux,2012,5,MIAS
14011097400,RSF,Réseaux sans fil,2013,1,MGI
14011097400,SRW,Sécurité réseaux et Web,2014,3,MGI
14011097400,SYS E,Systeme d`exploitation 2,2012,5,MIAS
14011097400,TAI,Traitement et Analyse Images,2013,2,MGI
14011097400,TCIP,Technoligie IP,2013,2,MGI
14011097400,TCT,Technique et Techn de Transmis,2013,2,MGI
14011097400,TEC1,Technique d`expression,2010,1,MIAS
14011097400,Tecw,technique web,2010,2,MIAS
14011097400,TFM,Télécom Fixes et  Mobiles,2013,2,MGI
14011097400,Th_Gr,Théorie des graphes,2012,5,MIAS
14011097400,TPBUR,TP Bureautique,2010,1,MIAS
14011097400,VART,Vision Artificielle,2013,2,MGI
14011097400,WEBS,Web Services,2013,1,MGI
14011097401,Agl,Anglais,2010,2,MIAS
14011097401,AGR,Application Graphes à la RO,2013,1,MGI
14011097401,Algé2,Algébre 2,2010,2,MIAS
14011097401,ALGO,Algorithmique,2011,3,MIAS
14011097401,Algo2,Algorithmique 2,2011,4,MIAS
14011097401,Aly2,Analyse 2,2010,2,MIAS
14011097401,AN,Analyse/Numérique,2011,3,MIAS
14011097401,Analy,Analyse 1,2010,1,MIAS
14011097401,ANG2,Anglais 2,2011,4,MIAS
14011097401,ANGn2,Anglais niveau 2,2013,2,MGI
14011097401,ARCH,Arch/Ordinateur,2011,3,MIAS
14011097401,B-D,Base des Données,2011,4,MIAS
14011097401,CF,Calcul formel,2010,2,MIAS
14011097401,Chim,Chimie,2010,1,MIAS
14011097401,Comp,Compilation,2012,5,MIAS
14011097401,ELE,E_Learning,2013,1,MGI
14011097401,Elect,Electricité,2010,1,MIAS
14011097401,EW,Ergonomie web,2013,2,MGI
14011097401,G-L,Génie Logiciel,2011,4,MIAS
14011097401,GPI1,Gestion des Projet Informatiq,2014,3,MGI
14011097401,Info2,Informatique 2,2010,2,MIAS
14011097401,ITM,I-T-Management,2011,3,MIAS
14011097401,L-M,Logique Mathématique,2011,3,MIAS
14011097401,LIA,Logique P/ Intéligence Artific,2013,1,MGI
14011097401,Mecaq,Mécanique,2010,1,MIAS
14011097401,MFO,Méthodes Formelles et OV,2013,1,MGI
14011097401,OWS,Ontologies et web sémantique,2013,2,MGI
14011097401,P-L,Programmation Linéaire,2011,4,MIAS
14011097401,PFE,Projet de Fin Etudes,2012,6,MIAS
14011097401,PFEM,Projet de Fin d Etudes,2014,4,MGI
14011097401,PRCL,Parallélisme et Clustring,2014,3,MGI
14011097401,REC-F,Reconnaissance des formes,2012,6,MIAS
14011097401,RECHB,Recherche Bibliographique,2014,3,MGI
14011097401,RES,Réseaux,2012,5,MIAS
14011097401,RET,Réseaux et Télécoms,2013,1,MGI
14011097401,SBC,Sytème à Base de Connaissances,2013,1,MGI
14011097401,SD,Système d`exploitation 1,2011,4,MIAS
14011097401,SED,Simulation à évenement discret,2013,1,MGI
14011097401,SI,Système d`Information,2011,3,MIAS
14011097401,STR,Système Temps Réel,2014,3,MGI
14011097401,SYS E,Systeme d`exploitation 2,2012,5,MIAS
14011097401,TAM,Traitement et Analyse des Imag,2013,2,MGI
14011097401,Tecw,technique web,2010,2,MIAS
14011097401,Th_Gr,Théorie des graphes,2012,5,MIAS
14011097401,TPBUR,TP Bureautique,2010,1,MIAS
14011097401,VA,Vision Artificielle,2013,2,MGI
14011097401,WS,Web services,2013,2,MGI
14011097402,Agl,Anglais,2010,2,MIAS
14011097402,AGL2,Anglais Niveau 2,2013,2,MGI
14011097402,ALGO,Algorithmique,2011,3,MIAS
14011097402,Algo2,Algorithmique 2,2011,4,MIAS
14011097402,AN,Analyse/Numérique,2011,3,MIAS
14011097402,ANG2,Anglais 2,2011,4,MIAS
14011097402,APRC,Approches par Composants,2013,1,MGI
14011097402,ARCH,Arch/Ordinateur,2011,3,MIAS
14011097402,ARPS,Admin Réseaux & Prog Sys,2013,1,MGI
14011097402,BDA,Base de Données Avancées,2013,1,MGI
14011097402,BDD-A,Bases de données avancées,2012,6,MIAS
14011097402,CF,Calcul formel,2010,2,MIAS
14011097402,Chim,Chimie,2010,1,MIAS
14011097402,G-L,Génie Logiciel,2011,4,MIAS
14011097402,GSPI,Gestion des projets informatiq,2014,3,MGI
14011097402,info,Informatique 1,2010,1,MIAS
14011097402,Info2,Informatique 2,2010,2,MIAS
14011097402,L-M,Logique Mathématique,2011,3,MIAS
14011097402,MMT,Modèle Math et Trait Signale,2013,2,MGI
14011097402,OROP,Optimisation en Rech Oper,2013,1,MGI
14011097402,PARCL,Parallelisme et Clustring,2014,3,MGI
14011097402,PFE,Projet de Fin Etudes,2012,6,MIAS
14011097402,PFER,Projet de fin d etudes,2014,4,MGI
14011097402,QSER,Qualité de Service,2014,3,MGI
14011097402,RBIB,Recherche Bibliographique,2014,3,MGI
14011097402,REC-F,Reconnaissance des formes,2012,6,MIAS
14011097402,RES,Réseaux,2012,5,MIAS
14011097402,RSF,Réseaux sans fil,2013,1,MGI
14011097402,SI,Système d`Information,2011,3,MIAS
14011097402,SRW,Sécurité réseaux et Web,2014,3,MGI
14011097402,TCIP,Technoligie IP,2013,2,MGI
14011097402,TCO,Techniques de Communication,2013,1,MGI
14011097402,TCT,Technique et Techn de Transmis,2013,2,MGI
14011097402,TEC1,Technique d`expression,2010,1,MIAS
14011097402,Tecw,technique web,2010,2,MIAS
14011097402,TFM,Télécom Fixes et  Mobiles,2013,2,MGI
14011097402,Th_Gr,Théorie des graphes,2012,5,MIAS
14011097402,TPBUR,TP Bureautique,2010,1,MIAS
14011097404,Aly2,Analyse 2,2010,2,MIAS
14011097404,Analy,Analyse 1,2010,1,MIAS
14011097404,CF,Calcul formel,2010,2,MIAS
14011097404,Chim,Chimie,2010,1,MIAS
14011097404,Elect,Electricité,2010,1,MIAS
14011097404,info,Informatique 1,2010,1,MIAS
14011097404,TEC1,Technique d`expression,2010,1,MIAS
14011097404,Tecw,technique web,2010,2,MIAS
14011097404,TPBUR,TP Bureautique,2010,1,MIAS
14011097405,TPBUR,TP Bureautique,2010,1,MIAS
14011097407,Analy,Analyse 1,2010,1,MIAS
14011097407,Elect,Electricité,2010,1,MIAS
14011097407,TEC1,Technique d`expression,2010,1,MIAS
14011097407,Tecw,technique web,2010,2,MIAS
14011097407,TPBUR,TP Bureautique,2010,1,MIAS
14011097411,ALG1,Algèbre 1,2013,1,MIAS
14011097411,Aly2,Analyse 2,2010,2,MIAS
14011097411,Analy,Analyse 1,2010,1,MIAS
14011097411,CF,Calcul formel,2010,2,MIAS
14011097411,Chim,Chimie,2010,1,MIAS
14011097411,Elect,Electricité,2010,1,MIAS
14011097411,info,Informatique 1,2013,1,MIAS
14011097411,Mecaq,Mécanique,2010,1,MIAS
14011097411,StatD,Statistiques Descriptives,2012,2,MIAS
14011097411,STRM,Structure Machine,2011,2,MIAS
14011097411,Tecw,technique web,2010,2,MIAS
14011097413,StatD,Statistiques Descriptives,2011,2,MIAS
14011097413,TEC1,Technique d`expression,2010,1,MIAS
14011097413,Tecw,technique web,2011,2,MIAS
14011097413,TPBUR,TP Bureautique,2010,1,MIAS
14011097415,Agl,Anglais,2011,2,MIAS
14011097415,Algé2,Algébre 2,2011,2,MIAS
14011097415,Chim,Chimie,2011,1,MIAS
14011097415,StatD,Statistiques Descriptives,2011,2,MIAS
14011097415,STRM,Structure Machine,2011,2,MIAS
14011097415,TEC1,Technique d`expression,2010,1,MIAS
14011097415,TPBUR,TP Bureautique,2010,1,MIAS
14011097416,AGL2,Anglais Niveau 2,2014,2,MGI
14011097416,AGRO,App des Graphes à la Rech Opér,2014,1,MGI
14011097416,Algé2,Algébre 2,2011,2,MIAS
14011097416,ALGO,Algorithmique,2012,3,MIAS
14011097416,Algo2,Algorithmique 2,2012,4,MIAS
14011097416,Analy,Analyse 1,2012,1,MIAS
14011097416,ANG2,Anglais 2,2012,4,MIAS
14011097416,ANGP,Anglais Premier Niveau,2014,1,MGI
14011097416,APRC,Approches par Composants,2014,1,MGI
14011097416,ARPS,Admin Réseaux & Prog Sys,2014,1,MGI
14011097416,BDA,Base de Données Avancées,2014,1,MGI
14011097416,CF,Calcul formel,2010,2,MIAS
14011097416,Chim,Chimie,2010,1,MIAS
14011097416,DIG,Dev. d`Interface Graphique,2013,5,MIAS
14011097416,His-s,Histoire des sciences,2010,2,MIAS
14011097416,info,Informatique 1,2011,1,MIAS
14011097416,Info2,Informatique 2,2011,2,MIAS
14011097416,L-M,Logique Mathématique,2012,3,MIAS
14011097416,Mecaq,Mécanique,2010,1,MIAS
14011097416,MMT,Modèle Math et Trait Signale,2014,2,MGI
14011097416,P_Log,Programmation Logique,2013,5,MIAS
14011097416,P-L,Programmation Linéaire,2012,4,MIAS
14011097416,PARCL,Parallelisme et Clustring,2015,3,MGI
14011097416,PFE,Projet de Fin Etudes,2013,6,MIAS
14011097416,PFER,Projet de fin d etudes,2015,4,MGI
14011097416,RBIB,Recherche Bibliographique,2015,3,MGI
14011097416,RSF,Réseaux sans fil,2014,1,MGI
14011097416,SI,Système d`Information,2012,3,MIAS
14011097416,StatD,Statistiques Descriptives,2011,2,MIAS
14011097416,TAI,Traitement et Analyse Images,2014,2,MGI
14011097416,TCIP,Technoligie IP,2014,2,MGI
14011097416,TCT,Technique et Techn de Transmis,2014,2,MGI
14011097416,Tecw,technique web,2010,2,MIAS
14011097416,TFM,Télécom Fixes et  Mobiles,2014,2,MGI
14011097416,Th_Gr,Théorie des graphes,2013,5,MIAS
14011097416,TPBUR,TP Bureautique,2010,1,MIAS
14011097416,VART,Vision Artificielle,2014,2,MGI
14011097418,ALG1,Algèbre 1,2010,1,MIAS
14011097418,Algé2,Algébre 2,2010,2,MIAS
14011097418,Aly2,Analyse 2,2010,2,MIAS
14011097418,Analy,Analyse 1,2010,1,MIAS
14011097418,CF,Calcul formel,2010,2,MIAS
14011097418,Elect,Electricité,2010,1,MIAS
14011097418,Mecaq,Mécanique,2010,1,MIAS
14011097418,STRM,Structure Machine,2010,2,MIAS
14011097418,Tecw,technique web,2010,2,MIAS
14011097418,TPBUR,TP Bureautique,2010,1,MIAS
14011097419,ALG1,Algèbre 1,2010,1,MIAS
14011097419,Aly2,Analyse 2,2010,2,MIAS
14011097419,Analy,Analyse 1,2010,1,MIAS
14011097419,CF,Calcul formel,2010,2,MIAS
14011097419,Chim,Chimie,2010,1,MIAS
14011097419,Elect,Electricité,2010,1,MIAS
14011097419,StatD,Statistiques Descriptives,2012,2,MIAS
14011097419,STRM,Structure Machine,2012,2,MIAS
14011097419,Tecw,technique web,2010,2,MIAS
14011097419,TPBUR,TP Bureautique,2010,1,MIAS
14011097420,AGL2,Anglais Niveau 2,2013,2,MGI
14011097420,AGRO,App des Graphes à la Rech Opér,2013,1,MGI
14011097420,ALGO,Algorithmique,2011,3,MIAS
14011097420,Algo2,Algorithmique 2,2011,4,MIAS
14011097420,AN,Analyse/Numérique,2011,3,MIAS
14011097420,Analy,Analyse 1,2010,1,MIAS
14011097420,ANG2,Anglais 2,2011,4,MIAS
14011097420,APRC,Approches par Composants,2013,1,MGI
14011097420,ARCH,Arch/Ordinateur,2011,3,MIAS
14011097420,ARPS,Admin Réseaux & Prog Sys,2013,1,MGI
14011097420,BDA,Base de Données Avancées,2013,1,MGI
14011097420,Comp,Compilation,2012,5,MIAS
14011097420,crypt,Cryptographie,2012,5,MIAS
14011097420,DSE,Simulation à évènement discret,2013,1,MGI
14011097420,Elect,Electricité,2010,1,MIAS
14011097420,G-L,Génie Logiciel,2011,4,MIAS
14011097420,GEE,Gestion et Economie Entreprise,2013,1,MGI
14011097420,GSPI,Gestion des projets informatiq,2014,3,MGI
14011097420,His-s,Histoire des sciences,2010,2,MIAS
14011097420,info,Informatique 1,2010,1,MIAS
14011097420,JVA,Java,2012,6,MIAS
14011097420,L-M,Logique Mathématique,2011,3,MIAS
14011097420,Mecaq,Mécanique,2010,1,MIAS
14011097420,MMT,Modèle Math et Trait Signale,2013,2,MGI
14011097420,P-L,Programmation Linéaire,2011,4,MIAS
14011097420,PARCL,Parallelisme et Clustring,2014,3,MGI
14011097420,PFE,Projet de Fin Etudes,2012,6,MIAS
14011097420,PFER,Projet de fin d etudes,2014,4,MGI
14011097420,QSER,Qualité de Service,2014,3,MGI
14011097420,RBIB,Recherche Bibliographique,2014,3,MGI
14011097420,RSF,Réseaux sans fil,2013,1,MGI
14011097420,TAI,Traitement et Analyse Images,2013,2,MGI
14011097420,TCIP,Technoligie IP,2013,2,MGI
14011097420,TCT,Technique et Techn de Transmis,2013,2,MGI
14011097420,Tecw,technique web,2010,2,MIAS
14011097420,TFM,Télécom Fixes et  Mobiles,2013,2,MGI
14011097420,Th_Gr,Théorie des graphes,2012,5,MIAS
14011097420,TPBUR,TP Bureautique,2010,1,MIAS
14011097420,VART,Vision Artificielle,2013,2,MGI
14011097420,WEBS,Web Services,2013,1,MGI
14011097421,Chim,Chimie,2010,1,MIAS
14011097421,TPBUR,TP Bureautique,2010,1,MIAS
14011097422,AGR,Application Graphes à la RO,2013,1,MGI
14011097422,ALGO,Algorithmique,2011,3,MIAS
14011097422,Algo2,Algorithmique 2,2011,4,MIAS
14011097422,AN,Analyse/Numérique,2011,3,MIAS
14011097422,ANG2,Anglais 2,2011,4,MIAS
14011097422,ANGn2,Anglais niveau 2,2013,2,MGI
14011097422,APN,Anlgais Premier Niveau,2013,1,MGI
14011097422,ARCH,Arch/Ordinateur,2011,3,MIAS
14011097422,BDD-A,Bases de données avancées,2012,6,MIAS
14011097422,Chim,Chimie,2010,1,MIAS
14011097422,crypt,Cryptographie,2012,5,MIAS
14011097422,Elect,Electricité,2010,1,MIAS
14011097422,EW,Ergonomie web,2013,2,MGI
14011097422,GPI1,Gestion des Projet Informatiq,2014,3,MGI
14011097422,His-s,Histoire des sciences,2010,2,MIAS
14011097422,info,Informatique 1,2010,1,MIAS
14011097422,Info2,Informatique 2,2010,2,MIAS
14011097422,ITM,I-T-Management,2011,3,MIAS
14011097422,JVA,Java,2012,6,MIAS
14011097422,L-M,Logique Mathématique,2011,3,MIAS
14011097422,LIA,Logique P/ Intéligence Artific,2013,1,MGI
14011097422,OWS,Ontologies et web sémantique,2013,2,MGI
14011097422,P-S,Probabilité/Statistique,2011,3,MIAS
14011097422,PFE,Projet de Fin Etudes,2012,6,MIAS
14011097422,PFEM,Projet de Fin d Etudes,2014,4,MGI
14011097422,PRCL,Parallélisme et Clustring,2014,3,MGI
14011097422,RECHB,Recherche Bibliographique,2014,3,MGI
14011097422,RES,Réseaux,2012,5,MIAS
14011097422,RET,Réseaux et Télécoms,2013,1,MGI
14011097422,SBC,Sytème à Base de Connaissances,2013,1,MGI
14011097422,SED,Simulation à évenement discret,2013,1,MGI
14011097422,SEW,Sécurité Web,2013,1,MGI
14011097422,STR,Système Temps Réel,2014,3,MGI
14011097422,STRM,Structure Machine,2010,2,MIAS
14011097422,SYS E,Systeme d`exploitation 2,2012,5,MIAS
14011097422,TAM,Traitement et Analyse des Imag,2013,2,MGI
14011097422,TEC1,Technique d`expression,2010,1,MIAS
14011097422,Tecw,technique web,2010,2,MIAS
14011097422,Th_Gr,Théorie des graphes,2012,5,MIAS
14011097422,TPBUR,TP Bureautique,2010,1,MIAS
14011097422,VA,Vision Artificielle,2013,2,MGI
14011097422,WS,Web services,2013,2,MGI
14011097425,ALG1,Algèbre 1,2010,1,MIAS
14011097425,Algé2,Algébre 2,2010,2,MIAS
14011097425,Aly2,Analyse 2,2010,2,MIAS
14011097425,Analy,Analyse 1,2010,1,MIAS
14011097425,CF,Calcul formel,2010,2,MIAS
14011097425,Chim,Chimie,2010,1,MIAS
14011097425,Elect,Electricité,2010,1,MIAS
14011097425,Mecaq,Mécanique,2010,1,MIAS
14011097425,StatD,Statistiques Descriptives,2011,2,MIAS
14011097425,STRM,Structure Machine,2012,2,MIAS
14011097425,Tecw,technique web,2010,2,MIAS
14011097425,TPBUR,TP Bureautique,2010,1,MIAS
14011097427,TPBUR,TP Bureautique,2010,1,MIAS
14011097429,Elect,Electricité,2010,1,MIAS
14011097429,TPBUR,TP Bureautique,2010,1,MIAS
14011097433,Aly2,Analyse 2,2010,2,MIAS
14011097433,Analy,Analyse 1,2010,1,MIAS
14011097433,CF,Calcul formel,2010,2,MIAS
14011097433,Elect,Electricité,2010,1,MIAS
14011097433,StatD,Statistiques Descriptives,2010,2,MIAS
14011097433,STRM,Structure Machine,2010,2,MIAS
14011097433,Tecw,technique web,2010,2,MIAS
14011097433,TPBUR,TP Bureautique,2010,1,MIAS
14011097434,TEC1,Technique d`expression,2010,1,MIAS
14011097434,TPBUR,TP Bureautique,2010,1,MIAS
14011097436,ALGO,Algorithmique,2011,3,MIAS
14011097436,Algo2,Algorithmique 2,2011,4,MIAS
14011097436,Aly2,Analyse 2,2010,2,MIAS
14011097436,ANG,Anglais,2012,3,MIAS
14011097436,Chim,Chimie,2010,1,MIAS
14011097436,Elect,Electricité,2010,1,MIAS
14011097436,info,Informatique 1,2010,1,MIAS
14011097436,Info2,Informatique 2,2010,2,MIAS
14011097436,L-M,Logique Mathématique,2012,3,MIAS
14011097436,Mecaq,Mécanique,2010,1,MIAS
14011097436,P-L,Programmation Linéaire,2012,4,MIAS
14011097436,STRM,Structure Machine,2010,2,MIAS
14011097436,Tecw,technique web,2010,2,MIAS
14011097436,TPBUR,TP Bureautique,2010,1,MIAS
14011097438,Analy,Analyse 1,2010,1,MIAS
14011097438,TPBUR,TP Bureautique,2010,1,MIAS
14011097441,Agl,Anglais,2010,2,MIAS
14011097441,AGR,Application Graphes à la RO,2013,1,MGI
14011097441,ALG1,Algèbre 1,2010,1,MIAS
14011097441,Algé2,Algébre 2,2010,2,MIAS
14011097441,ALGO,Algorithmique,2011,3,MIAS
14011097441,Algo2,Algorithmique 2,2011,4,MIAS
14011097441,Aly2,Analyse 2,2010,2,MIAS
14011097441,AN,Analyse/Numérique,2011,3,MIAS
14011097441,Analy,Analyse 1,2010,1,MIAS
14011097441,ANG,Anglais,2011,3,MIAS
14011097441,ANG2,Anglais 2,2011,4,MIAS
14011097441,ANGn2,Anglais niveau 2,2013,2,MGI
14011097441,APN,Anlgais Premier Niveau,2013,1,MGI
14011097441,ARCH,Arch/Ordinateur,2011,3,MIAS
14011097441,CF,Calcul formel,2010,2,MIAS
14011097441,Chim,Chimie,2010,1,MIAS
14011097441,Comp,Compilation,2012,5,MIAS
14011097441,DIG,Dev. d`Interface Graphique,2012,5,MIAS
14011097441,ELE,E_Learning,2013,1,MGI
14011097441,Elect,Electricité,2010,1,MIAS
14011097441,EW,Ergonomie web,2013,2,MGI
14011097441,G-L,Génie Logiciel,2011,4,MIAS
14011097441,GPI,Gestion des Projets Informatiq,2014,3,MGI
14011097441,Info2,Informatique 2,2010,2,MIAS
14011097441,ITM,I-T-Management,2011,3,MIAS
14011097441,L-M,Logique Mathématique,2011,3,MIAS
14011097441,LIA,Logique P/ Intéligence Artific,2013,1,MGI
14011097441,MADN,Modèle d Aide à la Décision,2014,3,MGI
14011097441,MC,Micro controleurs,2013,2,MGI
14011097441,MFO,Méthodes Formelles et OV,2013,1,MGI
14011097441,MMTS,Modèle Mathématique du TS,2013,2,MGI
14011097441,MOM,Méthodes et outils de Modélisa,2013,1,MGI
14011097441,MOORG,Modèles des Organisations,2014,3,MGI
14011097441,ORO,Optimisation en recherche Opér,2013,1,MGI
14011097441,OWS,Ontologies et web sémantique,2013,2,MGI
14011097441,P_Log,Programmation Logique,2012,5,MIAS
14011097441,P-L,Programmation Linéaire,2011,4,MIAS
14011097441,P-S,Probabilité/Statistique,2011,3,MIAS
14011097441,PFE,Projet de Fin Etudes,2012,6,MIAS
14011097441,PFEM1,Projet de fin d Etudes,2014,4,MGI
14011097441,REC-F,Reconnaissance des formes,2012,6,MIAS
14011097441,RECB,Recherche Bibliographique,2014,3,MGI
14011097441,RES,Réseaux,2012,5,MIAS
14011097441,RET,Réseaux et Télécoms,2013,1,MGI
14011097441,SBC,Sytème à Base de Connaissances,2013,1,MGI
14011097441,SD,Système d`exploitation 1,2011,4,MIAS
14011097441,SED,Simulation à évenement discret,2013,1,MGI
14011097441,SI,Système d`Information,2011,3,MIAS
14011097441,STRM,Structure Machine,2010,2,MIAS
14011097441,SYS E,Systeme d`exploitation 2,2012,5,MIAS
14011097441,SYS-D,Systèmes distribués,2012,6,MIAS
14011097441,T-L,Théorie des Langages,2011,4,MIAS
14011097441,TAM,Traitement et Analyse des Imag,2013,2,MGI
14011097441,TEC1,Technique d`expression,2010,1,MIAS
14011097441,Tecw,technique web,2010,2,MIAS
14011097441,Th_Gr,Théorie des graphes,2012,5,MIAS
14011097441,VA,Vision Artificielle,2013,2,MGI
14011097441,WS,Web services,2013,2,MGI
14011097443,CF,Calcul formel,2010,2,MIAS
14011097443,Chim,Chimie,2010,1,MIAS
