id_student,id_course,average,scholar_year,current_year,study_level,id_branch,status,currentYear
14011097456,Algo2,7.77,2011,3,MIAS,17,Admis,2013
14011097456,Algo2,10.61,2012,3,MIAS,17,Admis,2013
14011097456,ALGO,8.45,2011,1,MGI,20,Admis,2014
14011097456,ALGO,10.68,2012,1,MGI,20,Admis,2014
14011097456,Algo2,7.77,2011,1,MGI,20,Admis,2014
14011097456,Algo2,10.61,2012,1,MGI,20,Admis,2014
14011097456,ALGO,8.45,2011,2,MGI,20,Admis,2015
14011097456,ALGO,10.68,2012,2,MGI,20,Admis,2015
14011097456,Algo2,7.77,2011,2,MGI,20,Admis,2015
14011097456,Algo2,10.61,2012,2,MGI,20,Admis,2015
14011097458,ALGO,11.6,2011,1,MIAS,17,Admis,2010
14011097458,Algo2,10.94,2011,1,MIAS,17,Admis,2010
14011097458,ALGO,11.6,2011,2,MIAS,17,Admis,2011
14011097458,Algo2,10.94,2011,2,MIAS,17,Admis,2011
14011097458,ALGO,11.6,2011,3,MIAS,17,Admis,2012
14011097458,Algo2,10.94,2011,3,MIAS,17,Admis,2012
14011097458,ALGO,11.6,2011,1,MGI,20,Ajourné,2013
14011097458,Algo2,10.94,2011,1,MGI,20,Ajourné,2013
14011097458,ALGO,11.6,2011,1,MGI,20,Ajourné,2014
14011097458,Algo2,10.94,2011,1,MGI,20,Ajourné,2014
14011097458,ALGO,11.6,2011,1,MGI,20,Ajourné,2015
14011097458,Algo2,10.94,2011,1,MGI,20,Ajourné,2015
14011097462,ALGO,12.65,2011,1,MIAS,17,Admis,2010
14011097462,Algo2,12.2,2011,1,MIAS,17,Admis,2010
14011097462,ALGO,12.65,2011,2,MIAS,17,Admis,2011
14011097462,Algo2,12.2,2011,2,MIAS,17,Admis,2011
14011097462,ALGO,12.65,2011,3,MIAS,17,Admis,2012
14011097462,Algo2,12.2,2011,3,MIAS,17,Admis,2012
14011097462,ALGO,12.65,2011,1,MGI,20,Admis,2013
14011097462,Algo2,12.2,2011,1,MGI,20,Admis,2013
14011097462,ALGO,12.65,2011,2,MGI,20,Admis,2014
14011097462,Algo2,12.2,2011,2,MGI,20,Admis,2014
14011097464,ALGO,7.6,2012,1,MIAS,17,Ajourné,2010
14011097464,ALGO,12.4,2013,1,MIAS,17,Ajourné,2010
14011097464,Algo2,10.89,2012,1,MIAS,17,Ajourné,2010
14011097464,ALGO,7.6,2012,1,MIAS,17,Admis,2011
14011097464,ALGO,12.4,2013,1,MIAS,17,Admis,2011
14011097464,Algo2,10.89,2012,1,MIAS,17,Admis,2011
14011097464,ALGO,7.6,2012,2,MIAS,17,Ajourné,2012
14011097464,ALGO,12.4,2013,2,MIAS,17,Ajourné,2012
14011097464,Algo2,10.89,2012,2,MIAS,17,Ajourné,2012
14011097464,ALGO,7.6,2012,2,MIAS,17,Admis,2013
14011097464,ALGO,12.4,2013,2,MIAS,17,Admis,2013
14011097464,Algo2,10.89,2012,2,MIAS,17,Admis,2013
14011097464,ALGO,7.6,2012,3,MIAS,17,Admis,2014
14011097464,ALGO,12.4,2013,3,MIAS,17,Admis,2014
14011097464,Algo2,10.89,2012,3,MIAS,17,Admis,2014
14011097464,ALGO,7.6,2012,1,MGI,20,Ajourné,2015
14011097464,ALGO,12.4,2013,1,MGI,20,Ajourné,2015
14011097464,Algo2,10.89,2012,1,MGI,20,Ajourné,2015
14011097465,ALGO,10.38,2011,1,MIAS,17,Admis,2010
14011097465,Algo2,12.61,2011,1,MIAS,17,Admis,2010
14011097465,ALGO,10.38,2011,2,MIAS,17,Admis,2011
14011097465,Algo2,12.61,2011,2,MIAS,17,Admis,2011
14011097465,ALGO,10.38,2011,3,MIAS,17,Admis,2012
14011097465,Algo2,12.61,2011,3,MIAS,17,Admis,2012
14011097465,ALGO,10.38,2011,1,MGI,19,Admis,2013
14011097465,Algo2,12.61,2011,1,MGI,19,Admis,2013
14011097465,ALGO,10.38,2011,2,MGI,21,Admis,2014
14011097465,Algo2,12.61,2011,2,MGI,21,Admis,2014
14011097471,ALGO,11.68,2011,1,MIAS,17,Admis,2010
14011097471,Algo2,8.27,2011,1,MIAS,17,Admis,2010
14011097471,ALGO,11.68,2011,2,MIAS,17,Admis,2011
14011097471,Algo2,8.27,2011,2,MIAS,17,Admis,2011
14011097471,ALGO,11.68,2011,3,MIAS,17,Admis,2012
14011097471,Algo2,8.27,2011,3,MIAS,17,Admis,2012
14011097471,ALGO,11.68,2011,1,MGI,20,Admis,2013
14011097471,Algo2,8.27,2011,1,MGI,20,Admis,2013
14011097471,ALGO,11.68,2011,2,MGI,20,Admis,2014
14011097471,Algo2,8.27,2011,2,MGI,20,Admis,2014
14011097473,ALGO,7.93,2011,1,MIAS,17,Admis,2010
14011097473,Algo2,10.03,2011,1,MIAS,17,Admis,2010
14011097473,ALGO,7.93,2011,2,MIAS,17,Admis,2011
14011097473,Algo2,10.03,2011,2,MIAS,17,Admis,2011
14011097473,ALGO,7.93,2011,3,MIAS,17,Admis,2012
14011097473,Algo2,10.03,2011,3,MIAS,17,Admis,2012
14011097473,ALGO,7.93,2011,1,MGI,20,Admis,2013
14011097473,Algo2,10.03,2011,1,MGI,20,Admis,2013
14011097473,ALGO,7.93,2011,2,MGI,20,Admis,2014
14011097473,Algo2,10.03,2011,2,MGI,20,Admis,2014
14011097478,ALGO,11.04,2013,1,MIAS,17,Ajourné,2010
14011097478,Algo2,10.79,2013,1,MIAS,17,Ajourné,2010
14011097478,ALGO,11.04,2013,1,MIAS,17,Ajourné,2011
14011097478,Algo2,10.79,2013,1,MIAS,17,Ajourné,2011
14011097478,ALGO,11.04,2013,1,MIAS,17,Admis,2012
14011097478,Algo2,10.79,2013,1,MIAS,17,Admis,2012
14011097478,ALGO,11.04,2013,2,MIAS,17,Admis,2013
14011097478,Algo2,10.79,2013,2,MIAS,17,Admis,2013
14011097478,ALGO,11.04,2013,3,MIAS,17,Admis,2014
14011097478,Algo2,10.79,2013,3,MIAS,17,Admis,2014
14011097478,ALGO,11.04,2013,1,MGI,20,Admis,2015
14011097478,Algo2,10.79,2013,1,MGI,20,Admis,2015
14011097482,ALGO,10.33,2011,1,MIAS,17,Admis,2010
14011097482,Algo2,10.27,2011,1,MIAS,17,Admis,2010
14011097482,ALGO,10.33,2011,2,MIAS,17,Admis,2011
14011097482,Algo2,10.27,2011,2,MIAS,17,Admis,2011
14011097482,ALGO,10.33,2011,3,MIAS,17,Admis,2012
14011097482,Algo2,10.27,2011,3,MIAS,17,Admis,2012
14011097482,ALGO,10.33,2011,1,MGI,20,Admis,2013
14011097482,Algo2,10.27,2011,1,MGI,20,Admis,2013
14011097482,ALGO,10.33,2011,2,MGI,20,Admis,2014
14011097482,Algo2,10.27,2011,2,MGI,20,Admis,2014
14011097484,ALGO,10.9,2011,1,MIAS,17,Admis,2010
14011097484,Algo2,10.05,2011,1,MIAS,17,Admis,2010
14011097484,ALGO,10.9,2011,2,MIAS,17,Admis,2011
14011097484,Algo2,10.05,2011,2,MIAS,17,Admis,2011
14011097484,ALGO,10.9,2011,3,MIAS,17,Admis,2012
14011097484,Algo2,10.05,2011,3,MIAS,17,Admis,2012
14011097484,ALGO,10.9,2011,1,MGI,20,Admis,2013
14011097484,Algo2,10.05,2011,1,MGI,20,Admis,2013
14011097484,ALGO,10.9,2011,2,MGI,20,Admis,2014
14011097484,Algo2,10.05,2011,2,MGI,20,Admis,2014
14011097486,ALGO,12.4,2011,1,MIAS,17,Admis,2010
14011097486,Algo2,16.39,2011,1,MIAS,17,Admis,2010
14011097486,ALGO,12.4,2011,2,MIAS,17,Admis,2011
14011097486,Algo2,16.39,2011,2,MIAS,17,Admis,2011
14011097486,ALGO,12.4,2011,3,MIAS,17,Admis,2012
14011097486,Algo2,16.39,2011,3,MIAS,17,Admis,2012
14011097494,ALGO,15.45,2011,1,MIAS,17,Admis,2010
14011097494,Algo2,16.54,2011,1,MIAS,17,Admis,2010
14011097494,ALGO,15.45,2011,2,MIAS,17,Admis,2011
14011097494,Algo2,16.54,2011,2,MIAS,17,Admis,2011
14011097494,ALGO,15.45,2011,3,MIAS,17,Admis,2012
14011097494,Algo2,16.54,2011,3,MIAS,17,Admis,2012
14011097496,ALGO,8.28,2011,1,MIAS,17,Admis,2010
14011097496,ALGO,12.58,2012,1,MIAS,17,Admis,2010
14011097496,Algo2,10.24,2011,1,MIAS,17,Admis,2010
14011097496,ALGO,8.28,2011,2,MIAS,17,Ajourné,2011
14011097496,ALGO,12.58,2012,2,MIAS,17,Ajourné,2011
14011097496,Algo2,10.24,2011,2,MIAS,17,Ajourné,2011
14011097496,ALGO,8.28,2011,2,MIAS,17,Admis,2012
14011097496,ALGO,12.58,2012,2,MIAS,17,Admis,2012
14011097496,Algo2,10.24,2011,2,MIAS,17,Admis,2012
14011097496,ALGO,8.28,2011,3,MIAS,17,Admis,2013
14011097496,ALGO,12.58,2012,3,MIAS,17,Admis,2013
14011097496,Algo2,10.24,2011,3,MIAS,17,Admis,2013
14011097496,ALGO,8.28,2011,1,MGI,20,Ajourné,2014
14011097496,ALGO,12.58,2012,1,MGI,20,Ajourné,2014
14011097496,Algo2,10.24,2011,1,MGI,20,Ajourné,2014
14011097496,ALGO,8.28,2011,1,MGI,20,Admis,2015
14011097496,ALGO,12.58,2012,1,MGI,20,Admis,2015
14011097496,Algo2,10.24,2011,1,MGI,20,Admis,2015
14011097502,ALGO,12.28,2011,1,MIAS,17,Admis,2010
14011097502,Algo2,11.59,2011,1,MIAS,17,Admis,2010
14011097502,ALGO,12.28,2011,2,MIAS,17,Admis,2011
14011097502,Algo2,11.59,2011,2,MIAS,17,Admis,2011
14011097502,ALGO,12.28,2011,3,MIAS,17,Admis,2012
14011097502,Algo2,11.59,2011,3,MIAS,17,Admis,2012
14011097502,ALGO,12.28,2011,1,MGI,19,Admis,2013
14011097502,Algo2,11.59,2011,1,MGI,19,Admis,2013
14011097502,ALGO,12.28,2011,2,MGI,21,Admis,2014
14011097502,Algo2,11.59,2011,2,MGI,21,Admis,2014
14011097505,ALGO,12.08,2011,1,MIAS,17,Admis,2010
14011097505,Algo2,10.04,2011,1,MIAS,17,Admis,2010
14011097505,ALGO,12.08,2011,2,MIAS,17,Admis,2011
14011097505,Algo2,10.04,2011,2,MIAS,17,Admis,2011
14011097505,ALGO,12.08,2011,3,MIAS,17,Admis,2012
14011097505,Algo2,10.04,2011,3,MIAS,17,Admis,2012
14011097505,ALGO,12.08,2011,1,MGI,20,Admis,2013
14011097505,Algo2,10.04,2011,1,MGI,20,Admis,2013
14011097505,ALGO,12.08,2011,2,MGI,20,Admis,2014
14011097505,Algo2,10.04,2011,2,MGI,20,Admis,2014
14011097506,ALGO,8.62,2011,1,MIAS,17,Admis,2010
14011097506,ALGO,12.38,2012,1,MIAS,17,Admis,2010
14011097506,Algo2,10.2,2011,1,MIAS,17,Admis,2010
14011097506,ALGO,8.62,2011,2,MIAS,17,Ajourné,2011
14011097506,ALGO,12.38,2012,2,MIAS,17,Ajourné,2011
14011097506,Algo2,10.2,2011,2,MIAS,17,Ajourné,2011
14011097506,ALGO,8.62,2011,2,MIAS,17,Admis,2012
14011097506,ALGO,12.38,2012,2,MIAS,17,Admis,2012
14011097506,Algo2,10.2,2011,2,MIAS,17,Admis,2012
14011097506,ALGO,8.62,2011,3,MIAS,17,Admis,2013
14011097506,ALGO,12.38,2012,3,MIAS,17,Admis,2013
14011097506,Algo2,10.2,2011,3,MIAS,17,Admis,2013
14011097506,ALGO,8.62,2011,1,MGI,20,Ajourné,2014
14011097506,ALGO,12.38,2012,1,MGI,20,Ajourné,2014
14011097506,Algo2,10.2,2011,1,MGI,20,Ajourné,2014
14011097506,ALGO,8.62,2011,1,MGI,20,Ajourné,2015
14011097506,ALGO,12.38,2012,1,MGI,20,Ajourné,2015
14011097506,Algo2,10.2,2011,1,MGI,20,Ajourné,2015
14011097518,ALGO,13.33,2011,1,MIAS,17,Admis,2010
14011097518,Algo2,11.33,2011,1,MIAS,17,Admis,2010
14011097518,ALGO,13.33,2011,2,MIAS,17,Admis,2011
14011097518,Algo2,11.33,2011,2,MIAS,17,Admis,2011
14011097518,ALGO,13.33,2011,3,MIAS,17,Admis,2012
14011097518,Algo2,11.33,2011,3,MIAS,17,Admis,2012
14011097518,ALGO,13.33,2011,1,MGI,19,Admis,2013
14011097518,Algo2,11.33,2011,1,MGI,19,Admis,2013
14011097518,ALGO,13.33,2011,2,MGI,22,Admis,2014
14011097518,Algo2,11.33,2011,2,MGI,22,Admis,2014
14011097527,ALGO,8.1,2011,1,MIAS,17,Admis,2010
14011097527,Algo2,7.56,2011,1,MIAS,17,Admis,2010
14011097527,ALGO,8.1,2011,2,MIAS,17,Admis,2011
14011097527,Algo2,7.56,2011,2,MIAS,17,Admis,2011
14011097527,ALGO,8.1,2011,3,MIAS,17,Admis,2012
14011097527,Algo2,7.56,2011,3,MIAS,17,Admis,2012
14011097527,ALGO,8.1,2011,1,MGI,20,Admis,2013
14011097527,Algo2,7.56,2011,1,MGI,20,Admis,2013
14011097527,ALGO,8.1,2011,2,MGI,20,Admis,2014
14011097527,Algo2,7.56,2011,2,MGI,20,Admis,2014
14011097531,ALGO,9.58,2011,1,MIAS,17,Admis,2010
14011097531,Algo2,7.05,2011,1,MIAS,17,Admis,2010
14011097531,ALGO,9.58,2011,2,MIAS,17,Admis,2011
14011097531,Algo2,7.05,2011,2,MIAS,17,Admis,2011
14011097531,ALGO,9.58,2011,3,MIAS,17,Admis,2012
14011097531,Algo2,7.05,2011,3,MIAS,17,Admis,2012
14011097531,ALGO,9.58,2011,1,MGI,20,Admis,2013
14011097531,Algo2,7.05,2011,1,MGI,20,Admis,2013
14011097531,ALGO,9.58,2011,2,MGI,20,Admis,2014
14011097531,Algo2,7.05,2011,2,MGI,20,Admis,2014
14011097534,ALGO,11.73,2011,1,MIAS,17,Admis,2010
14011097534,Algo2,10.27,2011,1,MIAS,17,Admis,2010
14011097534,ALGO,11.73,2011,2,MIAS,17,Admis,2011
14011097534,Algo2,10.27,2011,2,MIAS,17,Admis,2011
14011097534,ALGO,11.73,2011,3,MIAS,17,Admis,2012
14011097534,Algo2,10.27,2011,3,MIAS,17,Admis,2012
14011097534,ALGO,11.73,2011,1,MGI,20,Ajourné,2013
14011097534,Algo2,10.27,2011,1,MGI,20,Ajourné,2013
14011097534,ALGO,11.73,2011,1,MGI,20,Ajourné,2014
14011097534,Algo2,10.27,2011,1,MGI,20,Ajourné,2014
14011097543,ALGO,10.48,2011,1,MIAS,17,Admis,2010
14011097543,Algo2,10.49,2011,1,MIAS,17,Admis,2010
14011097543,ALGO,10.48,2011,2,MIAS,17,Ajourné,2011
14011097543,Algo2,10.49,2011,2,MIAS,17,Ajourné,2011
14011097543,ALGO,10.48,2011,2,MIAS,17,Admis,2012
14011097543,Algo2,10.49,2011,2,MIAS,17,Admis,2012
14011097543,ALGO,10.48,2011,3,MIAS,17,Admis,2013
14011097543,Algo2,10.49,2011,3,MIAS,17,Admis,2013
14011097543,ALGO,10.48,2011,1,MGI,19,Admis,2014
14011097543,Algo2,10.49,2011,1,MGI,19,Admis,2014
14011097543,ALGO,10.48,2011,2,MGI,21,Admis,2015
14011097543,Algo2,10.49,2011,2,MGI,21,Admis,2015
14011097544,ALGO,11.6,2012,1,MIAS,17,Ajourné,2010
14011097544,Algo2,10.11,2012,1,MIAS,17,Ajourné,2010
14011097544,ALGO,11.6,2012,1,MIAS,17,Admis,2011
14011097544,Algo2,10.11,2012,1,MIAS,17,Admis,2011
14011097544,ALGO,11.6,2012,2,MIAS,17,Admis,2012
14011097544,Algo2,10.11,2012,2,MIAS,17,Admis,2012
14011097544,ALGO,11.6,2012,3,MIAS,17,Admis,2013
14011097544,Algo2,10.11,2012,3,MIAS,17,Admis,2013
14011097544,ALGO,11.6,2012,1,MGI,20,Admis,2014
14011097544,Algo2,10.11,2012,1,MGI,20,Admis,2014
14011097544,ALGO,11.6,2012,2,MGI,20,Ajourné,2015
14011097544,Algo2,10.11,2012,2,MGI,20,Ajourné,2015
14011097546,ALGO,14.9,2011,1,MIAS,17,Admis,2010
14011097546,Algo2,13.26,2011,1,MIAS,17,Admis,2010
14011097546,ALGO,14.9,2011,2,MIAS,17,Admis,2011
14011097546,Algo2,13.26,2011,2,MIAS,17,Admis,2011
14011097546,ALGO,14.9,2011,3,MIAS,17,Admis,2012
14011097546,Algo2,13.26,2011,3,MIAS,17,Admis,2012
14011097546,ALGO,14.9,2011,1,MGI,19,Admis,2013
14011097546,Algo2,13.26,2011,1,MGI,19,Admis,2013
14011097546,ALGO,14.9,2011,2,MGI,22,Admis,2014
14011097546,Algo2,13.26,2011,2,MGI,22,Admis,2014
14011097549,ALGO,8.13,2011,1,MIAS,17,Admis,2010
14011097549,Algo2,10.36,2011,1,MIAS,17,Admis,2010
14011097549,ALGO,8.13,2011,2,MIAS,17,Admis,2011
14011097549,Algo2,10.36,2011,2,MIAS,17,Admis,2011
14011097549,ALGO,8.13,2011,3,MIAS,17,Admis,2012
14011097549,Algo2,10.36,2011,3,MIAS,17,Admis,2012
14011097549,ALGO,8.13,2011,1,MGI,20,Admis,2013
14011097549,Algo2,10.36,2011,1,MGI,20,Admis,2013
14011097549,ALGO,8.13,2011,2,MGI,20,Admis,2014
14011097549,Algo2,10.36,2011,2,MGI,20,Admis,2014
14011097551,ALGO,10.15,2011,1,MIAS,17,Admis,2010
14011097551,Algo2,10.26,2011,1,MIAS,17,Admis,2010
14011097551,ALGO,10.15,2011,2,MIAS,17,Ajourné,2011
14011097551,Algo2,10.26,2011,2,MIAS,17,Ajourné,2011
14011097551,ALGO,10.15,2011,2,MIAS,17,Admis,2012
14011097551,Algo2,10.26,2011,2,MIAS,17,Admis,2012
14011097551,ALGO,10.15,2011,3,MIAS,17,Admis,2013
14011097551,Algo2,10.26,2011,3,MIAS,17,Admis,2013
14011097564,ALGO,13.55,2011,1,MIAS,17,Admis,2010
14011097564,Algo2,11.73,2011,1,MIAS,17,Admis,2010
14011097564,ALGO,13.55,2011,2,MIAS,17,Admis,2011
14011097564,Algo2,11.73,2011,2,MIAS,17,Admis,2011
14011097564,ALGO,13.55,2011,3,MIAS,17,Admis,2012
14011097564,Algo2,11.73,2011,3,MIAS,17,Admis,2012
14011097564,ALGO,13.55,2011,1,MGI,20,Admis,2013
14011097564,Algo2,11.73,2011,1,MGI,20,Admis,2013
14011097564,ALGO,13.55,2011,2,MGI,20,Admis,2014
14011097564,Algo2,11.73,2011,2,MGI,20,Admis,2014
14011097571,ALGO,9.05,2012,1,MIAS,17,Ajourné,2010
14011097571,Algo2,8.07,2012,1,MIAS,17,Ajourné,2010
14011097571,Algo2,11,2013,1,MIAS,17,Ajourné,2010
14011097571,ALGO,9.05,2012,1,MIAS,17,Admis,2011
14011097571,Algo2,8.07,2012,1,MIAS,17,Admis,2011
14011097571,Algo2,11,2013,1,MIAS,17,Admis,2011
14011097571,ALGO,9.05,2012,2,MIAS,17,Ajourné,2012
14011097571,Algo2,8.07,2012,2,MIAS,17,Ajourné,2012
14011097571,Algo2,11,2013,2,MIAS,17,Ajourné,2012
14011097571,ALGO,9.05,2012,2,MIAS,17,Admis,2013
14011097571,Algo2,8.07,2012,2,MIAS,17,Admis,2013
14011097571,Algo2,11,2013,2,MIAS,17,Admis,2013
14011097571,ALGO,9.05,2012,3,MIAS,17,Admis,2014
14011097571,Algo2,8.07,2012,3,MIAS,17,Admis,2014
14011097571,Algo2,11,2013,3,MIAS,17,Admis,2014
14011097571,ALGO,9.05,2012,1,MGI,19,Ajourné,2015
14011097571,Algo2,8.07,2012,1,MGI,19,Ajourné,2015
14011097571,Algo2,11,2013,1,MGI,19,Ajourné,2015
14011097588,ALGO,9.25,2012,1,MIAS,17,Ajourné,2010
14011097588,ALGO,17.1,2013,1,MIAS,17,Ajourné,2010
14011097588,Algo2,2.51,2012,1,MIAS,17,Ajourné,2010
14011097588,Algo2,11.64,2013,1,MIAS,17,Ajourné,2010
14011097588,ALGO,9.25,2012,1,MIAS,17,Admis,2011
14011097588,ALGO,17.1,2013,1,MIAS,17,Admis,2011
14011097588,Algo2,2.51,2012,1,MIAS,17,Admis,2011
14011097588,Algo2,11.64,2013,1,MIAS,17,Admis,2011
14011097588,ALGO,9.25,2012,2,MIAS,17,Ajourné,2012
14011097588,ALGO,17.1,2013,2,MIAS,17,Ajourné,2012
14011097588,Algo2,2.51,2012,2,MIAS,17,Ajourné,2012
14011097588,Algo2,11.64,2013,2,MIAS,17,Ajourné,2012
14011097588,ALGO,9.25,2012,2,MIAS,17,Admis,2013
14011097588,ALGO,17.1,2013,2,MIAS,17,Admis,2013
14011097588,Algo2,2.51,2012,2,MIAS,17,Admis,2013
14011097588,Algo2,11.64,2013,2,MIAS,17,Admis,2013
14011097588,ALGO,9.25,2012,3,MIAS,17,Admis,2014
14011097588,ALGO,17.1,2013,3,MIAS,17,Admis,2014
14011097588,Algo2,2.51,2012,3,MIAS,17,Admis,2014
14011097588,Algo2,11.64,2013,3,MIAS,17,Admis,2014
14011097588,ALGO,9.25,2012,1,MGI,20,Ajourné,2015
14011097588,ALGO,17.1,2013,1,MGI,20,Ajourné,2015
14011097588,Algo2,2.51,2012,1,MGI,20,Ajourné,2015
14011097588,Algo2,11.64,2013,1,MGI,20,Ajourné,2015
14011097593,ALGO,8.8,2011,1,MIAS,17,Admis,2010
14011097593,ALGO,5.3,2012,1,MIAS,17,Admis,2010
14011097593,ALGO,5.3,2013,1,MIAS,17,Admis,2010
14011097593,ALGO,5.3,2014,1,MIAS,17,Admis,2010
14011097593,ALGO,0,2015,1,MIAS,17,Admis,2010
14011097593,Algo2,7,2011,1,MIAS,17,Admis,2010
14011097593,Algo2,4.5,2012,1,MIAS,17,Admis,2010
14011097593,Algo2,4.5,2013,1,MIAS,17,Admis,2010
14011097593,Algo2,4.5,2014,1,MIAS,17,Admis,2010
14011097593,Algo2,0,2015,1,MIAS,17,Admis,2010
14011097593,ALGO,8.8,2011,2,MIAS,17,Ajourné,2011
14011097593,ALGO,5.3,2012,2,MIAS,17,Ajourné,2011
14011097593,ALGO,5.3,2013,2,MIAS,17,Ajourné,2011
14011097593,ALGO,5.3,2014,2,MIAS,17,Ajourné,2011
14011097593,ALGO,0,2015,2,MIAS,17,Ajourné,2011
14011097593,Algo2,7,2011,2,MIAS,17,Ajourné,2011
14011097593,Algo2,4.5,2012,2,MIAS,17,Ajourné,2011
14011097593,Algo2,4.5,2013,2,MIAS,17,Ajourné,2011
14011097593,Algo2,4.5,2014,2,MIAS,17,Ajourné,2011
14011097593,Algo2,0,2015,2,MIAS,17,Ajourné,2011
14011097593,ALGO,8.8,2011,2,MIAS,17,Ajourné,2012
14011097593,ALGO,5.3,2012,2,MIAS,17,Ajourné,2012
14011097593,ALGO,5.3,2013,2,MIAS,17,Ajourné,2012
14011097593,ALGO,5.3,2014,2,MIAS,17,Ajourné,2012
14011097593,ALGO,0,2015,2,MIAS,17,Ajourné,2012
14011097593,Algo2,7,2011,2,MIAS,17,Ajourné,2012
14011097593,Algo2,4.5,2012,2,MIAS,17,Ajourné,2012
14011097593,Algo2,4.5,2013,2,MIAS,17,Ajourné,2012
14011097593,Algo2,4.5,2014,2,MIAS,17,Ajourné,2012
14011097593,Algo2,0,2015,2,MIAS,17,Ajourné,2012
14011097593,ALGO,8.8,2011,2,MIAS,17,Ajourné,2013
14011097593,ALGO,5.3,2012,2,MIAS,17,Ajourné,2013
14011097593,ALGO,5.3,2013,2,MIAS,17,Ajourné,2013
14011097593,ALGO,5.3,2014,2,MIAS,17,Ajourné,2013
14011097593,ALGO,0,2015,2,MIAS,17,Ajourné,2013
14011097593,Algo2,7,2011,2,MIAS,17,Ajourné,2013
14011097593,Algo2,4.5,2012,2,MIAS,17,Ajourné,2013
14011097593,Algo2,4.5,2013,2,MIAS,17,Ajourné,2013
14011097593,Algo2,4.5,2014,2,MIAS,17,Ajourné,2013
14011097593,Algo2,0,2015,2,MIAS,17,Ajourné,2013
14011097593,ALGO,8.8,2011,2,MIAS,17,Ajourné,2014
14011097593,ALGO,5.3,2012,2,MIAS,17,Ajourné,2014
14011097593,ALGO,5.3,2013,2,MIAS,17,Ajourné,2014
14011097593,ALGO,5.3,2014,2,MIAS,17,Ajourné,2014
14011097593,ALGO,0,2015,2,MIAS,17,Ajourné,2014
14011097593,Algo2,7,2011,2,MIAS,17,Ajourné,2014
14011097593,Algo2,4.5,2012,2,MIAS,17,Ajourné,2014
14011097593,Algo2,4.5,2013,2,MIAS,17,Ajourné,2014
14011097593,Algo2,4.5,2014,2,MIAS,17,Ajourné,2014
14011097593,Algo2,0,2015,2,MIAS,17,Ajourné,2014
14011097593,ALGO,8.8,2011,2,MIAS,17,Ajourné,2015
14011097593,ALGO,5.3,2012,2,MIAS,17,Ajourné,2015
14011097593,ALGO,5.3,2013,2,MIAS,17,Ajourné,2015
14011097593,ALGO,5.3,2014,2,MIAS,17,Ajourné,2015
14011097593,ALGO,0,2015,2,MIAS,17,Ajourné,2015
14011097593,Algo2,7,2011,2,MIAS,17,Ajourné,2015
14011097593,Algo2,4.5,2012,2,MIAS,17,Ajourné,2015
14011097593,Algo2,4.5,2013,2,MIAS,17,Ajourné,2015
14011097593,Algo2,4.5,2014,2,MIAS,17,Ajourné,2015
14011097593,Algo2,0,2015,2,MIAS,17,Ajourné,2015
14011097599,ALGO,8.05,2011,1,MIAS,17,Admis,2010
14011097599,Algo2,10,2011,1,MIAS,17,Admis,2010
14011097599,ALGO,8.05,2011,2,MIAS,17,Admis,2011
14011097599,Algo2,10,2011,2,MIAS,17,Admis,2011
14011097599,ALGO,8.05,2011,3,MIAS,17,Admis,2012
14011097599,Algo2,10,2011,3,MIAS,17,Admis,2012
14011097599,ALGO,8.05,2011,1,MGI,20,Admis,2013
14011097599,Algo2,10,2011,1,MGI,20,Admis,2013
14011097599,ALGO,8.05,2011,2,MGI,20,Admis,2014
14011097599,Algo2,10,2011,2,MGI,20,Admis,2014
14011097606,ALGO,7.85,2011,1,MIAS,17,Admis,2010
14011097606,ALGO,11.33,2012,1,MIAS,17,Admis,2010
14011097606,Algo2,8.11,2011,1,MIAS,17,Admis,2010
14011097606,Algo2,7.16,2012,1,MIAS,17,Admis,2010
14011097606,ALGO,7.85,2011,2,MIAS,17,Ajourné,2011
14011097606,ALGO,11.33,2012,2,MIAS,17,Ajourné,2011
14011097606,Algo2,8.11,2011,2,MIAS,17,Ajourné,2011
14011097606,Algo2,7.16,2012,2,MIAS,17,Ajourné,2011
14011097606,ALGO,7.85,2011,2,MIAS,17,Admis,2012
14011097606,ALGO,11.33,2012,2,MIAS,17,Admis,2012
14011097606,Algo2,8.11,2011,2,MIAS,17,Admis,2012
14011097606,Algo2,7.16,2012,2,MIAS,17,Admis,2012
14011097606,ALGO,7.85,2011,3,MIAS,17,Admis,2013
14011097606,ALGO,11.33,2012,3,MIAS,17,Admis,2013
14011097606,Algo2,8.11,2011,3,MIAS,17,Admis,2013
14011097606,Algo2,7.16,2012,3,MIAS,17,Admis,2013
14011097606,ALGO,7.85,2011,1,MGI,20,Admis,2014
14011097606,ALGO,11.33,2012,1,MGI,20,Admis,2014
14011097606,Algo2,8.11,2011,1,MGI,20,Admis,2014
14011097606,Algo2,7.16,2012,1,MGI,20,Admis,2014
14011097606,ALGO,7.85,2011,2,MGI,20,Admis,2015
14011097606,ALGO,11.33,2012,2,MGI,20,Admis,2015
14011097606,Algo2,8.11,2011,2,MGI,20,Admis,2015
14011097606,Algo2,7.16,2012,2,MGI,20,Admis,2015
14011097609,ALGO,9.6,2012,1,MIAS,17,Ajourné,2010
14011097609,Algo2,6.63,2012,1,MIAS,17,Ajourné,2010
