N°Ins,Code_UE,credit_obtenu,Moy_UE,Aquit,exclu_ue
14010896833,MG10,4.0,3.00,false,false
14010896833,MG11,8.0,6.67,false,false
14010896833,MG12,0.0,0.00,false,false
14011097191,UEF11,9.0,7.58,false,false
14011097191,UEF21,8.0,7.87,false,false
14011097191,UEF22,3.0,5.82,false,false
14011097197,UEF22,3.0,6.55,false,false
14011097197,MG7,0.0,0.00,false,false
14011097197,MG8,0.0,0.00,false,false
14011097197,MG9,0.0,0.00,false,false
14011097197,MG10,0.0,0.00,false,false
14011097197,MG11,0.0,0.00,false,false
14011097197,MG12,0.0,0.00,false,false
14011097205,MG7,0.0,0.00,false,false
14011097205,MG8,0.0,0.00,false,false
14011097205,MG9,0.0,0.00,false,false
14011097205,MG10,0.0,0.00,false,false
14011097205,MG11,0.0,0.00,false,false
14011097205,MG12,0.0,0.00,false,false
14011097215,MG7,0.0,0.00,false,false
14011097215,MG8,0.0,0.00,false,false
14011097215,MG9,0.0,0.00,false,false
14011097215,MG10,0.0,0.00,false,false
14011097215,MG11,0.0,0.00,false,false
14011097535,MG7,0.0,0.00,false,false
14011097535,MG8,0.0,0.00,false,false
14011097535,MG9,0.0,0.00,false,false
14011097535,MG10,0.0,0.00,false,false
14011097535,MG11,0.0,0.00,false,false
14011097535,MG12,0.0,0.00,false,false
14011298672,MVS,9.0,13.02,false,false
14011298672,ROP,9.5,10.97,false,false
14011298672,ANG2,2.5,18.00,false,false
14011298672,HWR,3.0,15.00,false,false
14011298672,TWB,11.5,13.06,false,false
14011298672,VTI,4.5,9.64,false,false
14011298682,ANG,2.5,15.50,false,false
14011298682,BSE,2.5,14.50,false,false
14010896840,MG8,4.0,9.00,false,false
14011097211,UED,3.0,4.59,false,false
14011097211,UEF11,3.0,5.53,false,false
14011097215,MG12,0.0,0.00,false,false
14011097222,MG7,0.0,0.00,false,false
14011097222,MG8,0.0,0.00,false,false
14011097222,MG9,0.0,0.00,false,false
14011097222,MG10,0.0,0.00,false,false
14011097222,MG11,0.0,0.00,false,false
14011097222,MG12,0.0,0.00,false,false
14011097224,MG7,0.0,0.00,false,false
14011097224,MG8,0.0,0.00,false,false
14011097224,MG9,0.0,0.00,false,false
14011097224,MG10,0.0,0.00,false,false
14011097555,MG7,0.0,0.00,false,false
14011097555,MG8,0.0,0.00,false,false
14011097555,MG9,0.0,0.00,false,false
14011097555,MG10,0.0,0.00,false,false
14011097555,MG11,0.0,0.00,false,false
14011097555,MG12,0.0,0.00,false,false
14011097559,MG7,0.0,0.00,false,false
14011097559,MG8,0.0,0.00,false,false
14011097559,MG9,0.0,0.00,false,false
14011097559,MG10,0.0,0.00,false,false
14011097559,MG11,0.0,0.00,false,false
14011097559,MG12,0.0,0.00,false,false
14011298682,LCO,6.5,14.74,false,false
14011298682,MVS,9.0,11.06,false,false
14011298682,ROP,9.5,12.41,false,false
14011298682,ANG2,2.5,18.75,false,false
14011298682,HWR,3.0,17.00,false,false
14011298682,TWB,11.5,15.30,false,false
14011298682,VTI,13.0,14.37,false,false
14011298686,UEF1,10.0,15.30,false,false
14011298686,UEF2,12.0,14.37,false,false
14011298686,UED1,6.0,14.95,false,false
14011298686,UET1,2.0,17.50,false,false
14011298686,UEF1.,10.0,15.13,false,false
14011298686,UEF2.,10.0,15.70,false,false
14010896850,UEF11,6.0,7.74,false,false
14010896850,UEM ,3.0,6.00,false,false
14010896850,UEF22,6.0,8.04,false,false
14010896850,UED23,2.0,4.00,false,false
14010896850,UEF21,8.0,7.81,false,false
14010896851,MG7,11.0,7.90,false,false
14010896851,MG8,8.0,5.35,false,false
14010896851,MG9,0.0,0.00,false,false
14010896851,MG10,6.0,6.20,false,false
14010896851,MG11,4.0,4.27,false,false
14010896851,MG12,0.0,0.00,false,false
14011097211,UED23,4.0,7.33,false,false
14011097211,UEF22,0.0,4.21,false,false
14011097217,UEF21,12.0,8.39,false,false
14011097224,MG11,0.0,0.00,false,false
14011097224,MG12,0.0,0.00,false,false
14011097228,MG7,0.0,0.00,false,false
14011097228,MG8,0.0,0.00,false,false
14011097228,MG9,0.0,0.00,false,false
14011097228,MG10,0.0,0.00,false,false
14011097228,MG11,0.0,0.00,false,false
14011097228,MG12,0.0,0.00,false,false
14011097230,UEIN1,0.0,0.00,false,false
14011097585,MG7,0.0,0.00,false,false
14011097585,MG8,0.0,0.00,false,false
14011097585,MG9,0.0,0.00,false,false
14011097585,MG10,0.0,0.00,false,false
14011097585,MG11,0.0,0.00,false,false
14011097585,MG12,0.0,0.00,false,false
14011097587,MG7,0.0,0.00,false,false
14011097587,MG8,0.0,0.00,false,false
14011097587,MG9,0.0,0.00,false,false
14011097587,MG10,0.0,0.00,false,false
14011599308,ANG,0.0,0.00,false,false
14011599308,BSE,0.0,0.00,false,false
14011599308,LCO,0.0,0.00,false,false
14011599308,MVS,0.0,0.00,false,false
14011599308,ROP,0.0,0.00,false,false
14011298686,UEF3,8.0,14.35,false,false
14011298686,UET1.,2.0,18.00,false,false
14011097217,UEF22,6.0,8.25,false,false
14011097226,UED,6.0,8.65,false,false
14011097226,UEF11,0.0,4.31,false,false
14011097226,UED23,4.0,6.83,false,false
14011097226,UEF21,0.0,3.37,false,false
14011097226,UEF22,3.0,3.51,false,false
14011097230,UEIN2,0.0,0.00,false,false
14011097230,UEIN3,0.0,0.00,false,false
14011097230,UEIN4,0.0,0.00,false,false
14011097230,UEIN5,0.0,0.00,false,false
14011097230,UEIN6,0.0,0.00,false,false
14011097246,MG7,0.0,0.00,false,false
14011097246,MG8,0.0,0.00,false,false
14011097246,MG9,0.0,0.00,false,false
14011097246,MG10,0.0,0.00,false,false
14011097246,MG11,0.0,0.00,false,false
14011097246,MG12,0.0,0.00,false,false
14011097587,MG11,0.0,0.00,false,false
14011097587,MG12,0.0,0.00,false,false
14011097601,MG7,0.0,0.00,false,false
14011097601,MG8,0.0,0.00,false,false
14011097601,MG9,0.0,0.00,false,false
14011097601,MG10,0.0,0.00,false,false
14011097601,MG11,0.0,0.00,false,false
14011097601,MG12,0.0,0.00,false,false
14011097610,MG7,0.0,0.00,false,false
14011097610,MG8,0.0,0.00,false,false
14011097610,MG9,0.0,0.00,false,false
14011097610,MG10,0.0,0.00,false,false
14011599308,ANG2,0.0,0.00,false,false
14011599308,HWR,0.0,0.00,false,false
14011599308,TWB,0.0,0.00,false,false
14011599308,VTI,0.0,0.00,false,false
14011298687,TRX,9.0,10.47,false,false
14011298687,REOP,6.0,9.80,false,false
14011298687,ALOG,9.0,10.39,false,false
14011298687,UTE,2.5,16.25,false,false
14011298687,TECRX,13.0,10.09,false,false
14011298687,TCE,11.5,10.35,false,false
14010996865,UEF11,0.0,5.16,false,false
14010996865,UEF22,6.0,7.79,false,false
14010996865,UEF21,4.0,5.83,false,false
14010996865,UEIN1,0.0,0.00,false,false
14010996865,UEIN2,0.0,0.00,false,false
14010996865,UEIN3,0.0,0.00,false,false
14011097487,MG7,0.0,0.00,false,false
14011097487,MG8,0.0,0.00,false,false
14011097487,MG9,0.0,0.00,false,false
14011097487,MG10,0.0,0.00,false,false
14011097487,MG11,0.0,0.00,false,false
14011097487,MG12,0.0,0.00,false,false
14011097610,MG11,0.0,0.00,false,false
14011097610,MG12,0.0,0.00,false,false
14011198433,REOP,6.0,7.57,false,false
14011198433,ALOG,0.0,5.06,false,false
14011198433,TECRX,0.0,5.67,false,false
14011198433,TCE,0.0,3.87,false,false
14011599293,TRX,0.0,0.00,false,false
14011599293,REOP,0.0,0.00,false,false
14011599293,ALOG,0.0,0.00,false,false
14011599293,UTE,0.0,0.00,false,false
14011599293,TECRX,0.0,0.00,false,false
14011599293,TCE,0.0,0.00,false,false
14011599293,EDP,0.0,0.00,false,false
14011599293,UET,0.0,0.00,false,false
14011298687,EDP,3.0,11.00,false,false
14011298687,UET,2.5,16.25,false,false
14011298688,ANG,2.5,18.25,false,false
14011298688,BSE,0.0,6.50,false,false
14011298688,LCO,3.0,9.58,false,false
14011298688,MVS,9.0,11.67,false,false
14011298688,ROP,2.5,8.31,false,false
14011298688,ANG2,2.5,17.75,false,false
14011298688,HWR,3.0,11.50,false,false
14011298688,TWB,11.5,11.92,false,false
14011298688,VTI,13.0,10.22,false,false
14011298696,TRX,3.0,9.50,false,false
14011097488,UEF11,0.0,4.18,false,false
14011097488,UEF22,6.0,8.23,false,false
14011097488,UEF21,4.0,5.60,false,false
14011097268,MG7,0.0,0.00,false,false
14011097268,MG8,0.0,0.00,false,false
14011097488,MG7,0.0,0.00,false,false
14011097495,MG7,0.0,0.00,false,false
14011097495,MG8,0.0,0.00,false,false
14011097495,MG9,0.0,0.00,false,false
14011097495,MG10,0.0,0.00,false,false
14011097495,MG11,0.0,0.00,false,false
14011097639,MG7,0.0,0.00,false,false
14011097639,MG8,0.0,0.00,false,false
14011097639,MG9,0.0,0.00,false,false
14011097639,MG10,0.0,0.00,false,false
14011097639,MG11,0.0,0.00,false,false
14011097639,MG12,0.0,0.00,false,false
14011097641,MG7,0.0,0.00,false,false
14011097641,MG8,0.0,0.00,false,false
14011097641,MG9,0.0,0.00,false,false
14011097641,MG10,0.0,0.00,false,false
14011097641,MG11,0.0,0.00,false,false
14011097641,MG12,0.0,0.00,false,false
14011097642,MG7,0.0,0.00,false,false
14011097642,MG8,0.0,0.00,false,false
14011097642,MG9,0.0,0.00,false,false
14011097642,MG10,0.0,0.00,false,false
14011097642,MG11,0.0,0.00,false,false
14011097642,MG12,0.0,0.00,false,false
14011298696,REOP,2.5,9.24,false,false
14011298696,ALOG,9.0,10.61,false,false
14011298696,UTE,2.5,17.75,false,false
14011298696,TECRX,13.0,10.03,false,false
14011298696,TCE,6.5,9.52,false,false
14011298696,EDP,3.0,10.40,false,false
14011298696,UET,2.5,18.75,false,false
14011298700,TRX,3.0,8.60,false,false
14011298700,REOP,2.5,8.27,false,false
14011298700,ALOG,3.5,8.14,false,false
14010996881,UED,6.0,7.90,false,false
14010996881,UEM ,3.0,7.50,false,false
14010996881,UEF22,3.0,5.60,false,false
14010996881,UEF21,4.0,4.03,false,false
14011097254,UED,0.0,2.49,false,false
14011097254,UEF11,0.0,4.19,false,false
14011097254,UEM ,3.0,5.00,false,false
14011097254,UED23,0.0,0.00,false,false
14011097254,UEF21,0.0,1.59,false,false
14011097254,UEF22,0.0,2.39,false,false
14011097258,UEF11,3.0,8.01,false,false
14010996907,MG7,0.0,0.00,false,false
14011097268,MG9,0.0,0.00,false,false
14011097268,MG10,0.0,0.00,false,false
14011097268,MG11,0.0,0.00,false,false
14011097268,MG12,0.0,0.00,false,false
14011197983,MG7,0.0,0.00,false,false
14011197983,MG8,0.0,0.00,false,false
14011197983,MG9,0.0,0.00,false,false
14011197983,MG10,0.0,0.00,false,false
14011197983,MG11,0.0,0.00,false,false
14011197983,MG12,0.0,0.00,false,false
14011599294,TRX,0.0,0.00,false,false
14011599294,REOP,0.0,0.00,false,false
14011599294,ALOG,0.0,0.00,false,false
14011599294,UTE,0.0,0.00,false,false
14011599294,TECRX,0.0,0.00,false,false
14011599294,TCE,0.0,0.00,false,false
14011599294,EDP,0.0,0.00,false,false
14011599294,UET,0.0,0.00,false,false
14011298700,UTE,2.5,15.75,false,false
14011298700,TECRX,13.0,10.37,false,false
14011298700,TCE,0.0,6.40,false,false
14011298700,EDP,0.0,8.20,false,false
14011298700,UET,2.5,19.00,false,false
14011298704,TRX,0.0,0.00,false,false
14011298704,REOP,0.0,0.52,false,false
14011399236,P.F.E,30.0,17.50,false,false
14010996885,UEF11,12.0,9.39,false,false
14010996885,UEF22,3.0,9.08,false,false
14010996885,UEF21,4.0,8.43,false,false
14011097262,UEF11,12.0,9.20,false,false
14011197796,UEIN1,0.0,0.00,false,false
14011197796,UEIN2,0.0,0.00,false,false
14011197796,UEIN3,0.0,0.00,false,false
14011197796,UEIN4,0.0,0.00,false,false
14011197796,UEIN5,0.0,0.00,false,false
14011197796,UEIN6,0.0,0.00,false,false
14011197804,MG7,0.0,0.00,false,false
14010996887,UEF22,6.0,5.44,false,false
14010996887,UEF21,4.0,3.34,false,false
14011198043,UEIN4,5.0,7.30,false,false
14011198043,UEIN5,8.0,8.59,false,false
14011298704,ALOG,0.0,0.00,false,false
14011298704,UTE,0.0,0.00,false,false
14011298704,TECRX,0.0,0.00,false,false
14011298704,TCE,0.0,0.00,false,false
14011298704,EDP,0.0,0.00,false,false
14011298704,UET,0.0,0.00,false,false
14011298705,TRX,9.0,10.62,false,false
14011298705,REOP,9.5,11.23,false,false
14011298705,ALOG,9.0,10.06,false,false
14011298705,UTE,2.5,14.50,false,false
14011298705,TECRX,13.0,10.04,false,false
14011298705,TCE,11.5,10.10,false,false
14011298705,EDP,3.0,10.20,false,false
14011298705,UET,2.5,15.75,false,false
14011298706,ANG,2.5,16.25,false,false
14011298706,BSE,0.0,7.50,false,false
14011298706,LCO,6.5,10.76,false,false
14011298706,MVS,9.0,11.45,false,false
14011298706,ROP,2.5,7.94,false,false
14011298706,ANG2,2.5,18.00,false,false
14011399245,P.F.E,30.0,16.00,false,false
14011399247,P.F.E,0.0,0.00,false,false
14010996893,UEF11,0.0,4.34,false,false
14010996893,UED,0.0,2.49,false,false
14010996893,UEF22,0.0,2.12,false,false
14010996893,UED23,0.0,0.00,false,false
14010996893,UEF21,4.0,6.48,false,false
14010996907,MG8,0.0,0.00,false,false
14010996907,MG9,0.0,0.00,false,false
14010996907,MG10,0.0,0.00,false,false
14010996907,MG11,0.0,0.00,false,false
14011197804,MG8,0.0,0.00,false,false
14011197804,MG9,0.0,0.00,false,false
14011197804,MG10,0.0,0.00,false,false
14011197804,MG11,0.0,0.00,false,false
14011197804,MG12,0.0,0.00,false,false
14011198405,MG7,0.0,0.00,false,false
14011198053,UEIN4,0.0,5.03,false,false
14011198053,UEIN5,8.0,8.21,false,false
14011198067,UE13,0.0,0.00,false,false
14011198067,UE14,0.0,0.00,false,false
14011198067,UE15,0.0,0.00,false,false
14011198067,UE16,0.0,0.00,false,false
14011198404,MG7,0.0,0.00,false,false
14011198404,MG8,0.0,0.00,false,false
14011198404,MG9,0.0,0.00,false,false
14011198404,MG10,0.0,0.00,false,false
14011298706,HWR,0.0,8.00,false,false
14011298706,TWB,11.5,10.02,false,false
14011298706,VTI,8.5,9.65,false,false
14011298710,ANG,2.5,15.25,false,false
14011298710,BSE,0.0,8.00,false,false
14011298710,LCO,6.5,11.50,false,false
14011298710,MVS,9.0,11.97,false,false
14011298710,ROP,6.0,9.56,false,false
14011298710,ANG2,2.5,18.00,false,false
14011298710,HWR,3.0,11.00,false,false
14011298710,TWB,11.5,11.14,false,false
14011298710,VTI,13.0,10.11,false,false
14011298711,ANG,2.5,15.75,false,false
14011097278,UED,3.0,5.72,false,false
14011097278,UEF11,6.0,6.45,false,false
14011097278,UEM ,3.0,5.00,false,false
14011097278,UED23,4.0,7.67,false,false
14011097278,UEF21,4.0,6.12,false,false
14010996907,MG12,0.0,0.00,false,false
14010997060,MG10,0.0,0.00,false,false
14010997060,MG11,0.0,0.00,false,false
14010997060,MG12,0.0,0.00,false,false
14011097118,MG12,0.0,0.00,false,false
14011097142,MG12,0.0,0.00,false,false
14011097312,MG7,0.0,0.00,false,false
14011097312,MG8,0.0,0.00,false,false
14011097312,MG9,0.0,0.00,false,false
14011097495,MG12,0.0,0.00,false,false
14011097499,MG7,0.0,0.00,false,false
14011197814,MG7,0.0,0.00,false,false
14011197814,MG8,0.0,0.00,false,false
14011197814,MG9,0.0,0.00,false,false
14011197814,MG10,0.0,0.00,false,false
14011197814,MG11,0.0,0.00,false,false
14011197814,MG12,0.0,0.00,false,false
14011197817,UEIN1,0.0,0.00,false,false
14011197817,UEIN2,0.0,0.00,false,false
14011198087,UEIN4,0.0,5.39,false,false
14011198087,UEIN5,4.0,6.00,false,false
14011298711,BSE,0.0,8.00,false,false
14011298711,LCO,6.5,12.54,false,false
14011298711,MVS,9.0,13.51,false,false
14011298711,ROP,9.5,10.81,false,false
14011298711,ANG2,2.5,17.75,false,false
14011298711,HWR,3.0,15.50,false,false
14011298711,TWB,11.5,13.96,false,false
14011298711,VTI,8.5,9.77,false,false
14011298736,TRX,3.0,8.70,false,false
14011298736,REOP,2.5,9.77,false,false
14011298736,ALOG,3.5,9.82,false,false
14010996907,UEF22,6.0,7.76,false,false
14010996907,UEF21,12.0,7.96,false,false
14010996911,UEF11,0.0,1.36,false,false
14010996911,UED,0.0,0.00,false,false
14010996911,UEF22,0.0,0.09,false,false
14010996911,UED23,4.0,7.33,false,false
14010996911,UEF21,0.0,2.95,false,false
14010996912,UEF11,6.0,7.16,false,false
14010996912,UEF22,3.0,6.11,false,false
14010996912,UED23,4.0,6.67,false,false
14010996912,UEF21,8.0,7.86,false,false
14011097312,MG10,0.0,0.00,false,false
14011097312,MG11,0.0,0.00,false,false
14011097312,MG12,0.0,0.00,false,false
14011097317,MG7,0.0,0.00,false,false
14011097317,MG8,0.0,0.00,false,false
14011097317,MG9,0.0,0.00,false,false
14011097317,MG10,0.0,0.00,false,false
14011097317,MG11,0.0,0.00,false,false
14011097317,MG12,0.0,0.00,false,false
14011097320,MG7,0.0,0.00,false,false
14011097320,MG8,0.0,0.00,false,false
14011197817,UEIN3,0.0,0.00,false,false
14011197817,UEIN4,0.0,0.00,false,false
14011197817,UEIN5,0.0,0.00,false,false
14011197817,UEIN6,0.0,0.00,false,false
14011197819,MG7,0.0,0.00,false,false
14011197819,MG8,0.0,0.00,false,false
14011197819,MG9,0.0,0.00,false,false
14011197819,MG10,0.0,0.00,false,false
14011197819,MG11,0.0,0.00,false,false
14011197819,MG12,0.0,0.00,false,false
14011197820,MG7,0.0,0.00,false,false
14011197820,MG8,0.0,0.00,false,false
14011197820,MG9,0.0,0.00,false,false
14011197820,MG10,0.0,0.00,false,false
14011298736,UTE,2.5,17.00,false,false
14011298736,TECRX,4.5,9.58,false,false
14011298736,TCE,5.0,9.09,false,false
14011298736,EDP,3.0,11.40,false,false
14011097320,MG9,0.0,0.00,false,false
14011097320,MG10,0.0,0.00,false,false
14011097320,MG11,0.0,0.00,false,false
14011097320,MG12,0.0,0.00,false,false
14011097322,MG7,0.0,0.00,false,false
14011097322,MG8,0.0,0.00,false,false
14011097322,MG9,0.0,0.00,false,false
14011097322,MG10,0.0,0.00,false,false
14011097322,MG11,0.0,0.00,false,false
14011097322,MG12,0.0,0.00,false,false
14011097326,MG7,0.0,0.00,false,false
14011097326,MG8,0.0,0.00,false,false
14011097326,MG9,0.0,0.00,false,false
14011097326,MG10,0.0,0.00,false,false
14011197820,MG11,0.0,0.00,false,false
14011197820,MG12,0.0,0.00,false,false
14011197830,MG7,0.0,0.00,false,false
14011197830,MG8,0.0,0.00,false,false
14011197830,MG9,0.0,0.00,false,false
14011197830,MG10,0.0,0.00,false,false
14011197830,MG11,0.0,0.00,false,false
14011197830,MG12,0.0,0.00,false,false
14011197841,MG7,0.0,0.00,false,false
14011197841,MG8,0.0,0.00,false,false
14011197841,MG9,0.0,0.00,false,false
14011197841,MG10,0.0,0.00,false,false
14011197841,MG11,0.0,0.00,false,false
14011197841,MG12,0.0,0.00,false,false
14011197848,MG7,0.0,0.00,false,false
14011197848,MG8,0.0,0.00,false,false
14011197848,MG9,0.0,0.00,false,false
14011197848,MG10,0.0,0.00,false,false
14011298736,UET,2.5,14.00,false,false
14011298763,UEF1,10.0,13.20,false,false
14011298763,UEF2,12.0,11.93,false,false
14011298763,UED1,0.0,7.45,false,false
14011298763,UET1,2.0,17.25,false,false
14011298763,UEF1.,10.0,13.05,false,false
14011298763,UEF2.,10.0,12.68,false,false
14010996920,UEF22,6.0,6.90,false,false
14010996920,UEF21,8.0,7.41,false,false
14011097326,MG11,0.0,0.00,false,false
14011097326,MG12,0.0,0.00,false,false
14011197848,MG11,0.0,0.00,false,false
14011197848,MG12,0.0,0.00,false,false
14011197856,MG7,0.0,0.00,false,false
14011197856,MG8,0.0,0.00,false,false
14011197856,MG9,0.0,0.00,false,false
14011197856,MG10,0.0,0.00,false,false
14011197856,MG11,0.0,0.00,false,false
14011197856,MG12,0.0,0.00,false,false
14011197859,UEIN1,0.0,0.00,false,false
14011197859,UEIN2,0.0,0.00,false,false
14011197859,UEIN3,0.0,0.00,false,false
14011197859,UEIN4,0.0,0.00,false,false
14011197859,UEIN5,0.0,0.00,false,false
14011197859,UEIN6,0.0,0.00,false,false
14011197863,MG7,0.0,0.00,false,false
14011197863,MG8,0.0,0.00,false,false
14011197863,MG9,0.0,0.00,false,false
14011197863,MG10,0.0,0.00,false,false
14011197863,MG11,0.0,0.00,false,false
14011197863,MG12,0.0,0.00,false,false
14011298763,UEF3,8.0,13.43,false,false
14011298763,UET1.,2.0,18.75,false,false
14011298764,UEF1,10.0,13.75,false,false
14011298764,UEF2,12.0,13.77,false,false
14011298764,UED1,6.0,10.80,false,false
14011298764,UET1,2.0,18.50,false,false
14011298764,UEF1.,10.0,14.63,false,false
14011298764,UEF2.,10.0,15.05,false,false
14011298764,UEF3,8.0,13.10,false,false
14011298764,UET1.,2.0,18.75,false,false
14011298765,UEF1,5.0,8.93,false,false
14011298765,UEF2,12.0,11.73,false,false
14011298765,UED1,3.0,8.90,false,false
14011298765,UET1,2.0,18.00,false,false
14011298765,UEF1.,5.0,9.74,false,false
14010996927,UEF22,6.0,7.39,false,false
14010996927,UEF21,12.0,8.05,false,false
14010996928,UEF11,0.0,0.00,false,false
14010996928,UED,0.0,0.00,false,false
14010996928,UEM ,3.0,7.00,false,false
14010996928,UEF22,0.0,0.00,false,false
14010996928,UED23,0.0,0.00,false,false
14010996928,UEF21,0.0,0.00,false,false
14011097489,MG7,0.0,0.00,false,false
14011097489,MG8,0.0,0.00,false,false
14011097489,MG9,0.0,0.00,false,false
14011097489,MG10,0.0,0.00,false,false
14011097489,MG11,0.0,0.00,false,false
14011197868,MG7,0.0,0.00,false,false
14011197868,MG8,0.0,0.00,false,false
14011197868,MG9,0.0,0.00,false,false
14011197868,MG10,0.0,0.00,false,false
14011197868,MG11,0.0,0.00,false,false
14011197868,MG12,0.0,0.00,false,false
14011197869,MG7,0.0,0.00,false,false
14011197869,MG8,0.0,0.00,false,false
14011197869,MG9,0.0,0.00,false,false
14011197869,MG10,0.0,0.00,false,false
14011197869,MG11,0.0,0.00,false,false
14011197869,MG12,0.0,0.00,false,false
14011197873,MG7,0.0,0.00,false,false
14011197873,MG8,0.0,0.00,false,false
14011197873,MG9,0.0,0.00,false,false
14011197873,MG10,0.0,0.00,false,false
14011298765,UEF2.,10.0,15.32,false,false
14011298765,UEF3,8.0,11.00,false,false
14011298765,UET1.,2.0,15.50,false,false
14011298766,TRX,0.0,1.73,false,false
14011298766,REOP,0.0,0.00,false,false
14011298766,ALOG,0.0,0.00,false,false
14011298766,UTE,0.0,0.00,false,false
14011298766,TECRX,0.0,0.00,false,false
14011399251,P.F.E,0.0,0.00,false,false
14011097308,UEF11,0.0,4.62,false,false
14011097334,MG7,0.0,0.00,false,false
14011097334,MG8,0.0,0.00,false,false
14011097334,MG9,0.0,0.00,false,false
14011097334,MG10,0.0,0.00,false,false
14011097334,MG11,0.0,0.00,false,false
14011097334,MG12,0.0,0.00,false,false
14011097337,MG7,0.0,0.00,false,false
14011097337,MG8,0.0,0.00,false,false
14011097337,MG9,0.0,0.00,false,false
14011097337,MG10,0.0,0.00,false,false
14011097337,MG11,0.0,0.00,false,false
14011197873,MG11,0.0,0.00,false,false
14011197873,MG12,0.0,0.00,false,false
14011197889,MG7,0.0,0.00,false,false
14011197889,MG8,0.0,0.00,false,false
14011197889,MG9,0.0,0.00,false,false
14011197889,MG10,0.0,0.00,false,false
14011197889,MG11,0.0,0.00,false,false
14011197889,MG12,0.0,0.00,false,false
14011197890,MG7,0.0,0.00,false,false
14011197890,MG8,0.0,0.00,false,false
14011197890,MG9,0.0,0.00,false,false
14011198138,MG7,0.0,0.00,false,false
14011198138,MG8,0.0,0.00,false,false
14011198138,MG9,0.0,0.00,false,false
14011198138,MG10,0.0,0.00,false,false
14011198138,MG11,0.0,0.00,false,false
14011198138,MG12,0.0,0.00,false,false
14011198141,MG7,0.0,0.00,false,false
14011198141,MG8,0.0,0.00,false,false
14011198141,MG9,0.0,0.00,false,false
14011198141,MG10,0.0,0.00,false,false
14011198141,MG11,0.0,0.00,false,false
14011198141,MG12,0.0,0.00,false,false
14011198145,MG7,0.0,0.00,false,false
14011198145,MG8,0.0,0.00,false,false
14011198145,MG9,0.0,0.00,false,false
14011198145,MG10,0.0,0.00,false,false
14011198145,MG11,0.0,0.00,false,false
14011298766,TCE,0.0,0.00,false,false
14011097337,MG12,0.0,0.00,false,false
14011097341,MG7,0.0,0.00,false,false
14011097341,MG8,0.0,0.00,false,false
14011097341,MG9,0.0,0.00,false,false
14011097341,MG10,0.0,0.00,false,false
14011097341,MG11,0.0,0.00,false,false
14011097341,MG12,0.0,0.00,false,false
14011097349,MG7,0.0,0.00,false,false
14011097349,MG8,0.0,0.00,false,false
14011097349,MG9,0.0,0.00,false,false
14011097349,MG10,0.0,0.00,false,false
14011097349,MG11,0.0,0.00,false,false
14011097349,MG12,0.0,0.00,false,false
14011097342,MG10,0.0,0.00,false,false
14011097342,MG11,0.0,0.00,false,false
14011097342,MG12,0.0,0.00,false,false
14011097342,MG7,0.0,0.00,false,false
14011097342,MG8,0.0,0.00,false,false
14011197890,MG10,0.0,0.00,false,false
14011197890,MG11,0.0,0.00,false,false
14011197890,MG12,0.0,0.00,false,false
14011197911,MG7,0.0,0.00,false,false
14011197911,MG8,0.0,0.00,false,false
14011197911,MG9,0.0,0.00,false,false
14011197911,MG10,0.0,0.00,false,false
14011197911,MG11,0.0,0.00,false,false
14011197911,MG12,0.0,0.00,false,false
14011197913,MG7,0.0,0.00,false,false
14011197913,MG8,0.0,0.00,false,false
14011198145,MG12,0.0,0.00,false,false
14011198148,MG7,0.0,0.00,false,false
14011198148,MG8,0.0,0.00,false,false
14011198148,MG9,0.0,0.00,false,false
14011198148,MG10,0.0,0.00,false,false
14011198148,MG11,0.0,0.00,false,false
14011198148,MG12,0.0,0.00,false,false
14011298766,EDP,0.0,0.00,false,false
14011298766,UET,0.0,0.00,false,false
14011298770,TRX,0.0,3.40,false,false
14011097326,UED,6.0,8.53,false,false
14011097326,UEF11,9.0,7.97,false,false
14011097328,UED,6.0,8.28,false,false
14011097328,UEF11,0.0,3.55,false,false
14011097328,UEF21,4.0,5.72,false,false
14011097328,UEF22,3.0,6.14,false,false
14011097334,UEF21,8.0,7.81,false,false
14011097357,MG7,0.0,0.00,false,false
14011097357,MG8,0.0,0.00,false,false
14011097357,MG9,0.0,0.00,false,false
14011097357,MG10,0.0,0.00,false,false
14011097357,MG11,0.0,0.00,false,false
14011097357,MG12,0.0,0.00,false,false
14011097359,MG7,0.0,0.00,false,false
14011097359,MG8,0.0,0.00,false,false
14011097359,MG9,0.0,0.00,false,false
14011097359,MG10,0.0,0.00,false,false
14011097359,MG11,0.0,0.00,false,false
14011097359,MG12,0.0,0.00,false,false
14011197913,MG9,0.0,0.00,false,false
14011197913,MG10,0.0,0.00,false,false
14011197913,MG11,0.0,0.00,false,false
14011197913,MG12,0.0,0.00,false,false
14011197920,MG7,0.0,0.00,false,false
14011197920,MG8,0.0,0.00,false,false
14011197920,MG9,0.0,0.00,false,false
14011197920,MG10,0.0,0.00,false,false
14011197920,MG11,0.0,0.00,false,false
14011298770,REOP,0.0,0.00,false,false
14011298770,ALOG,0.0,0.00,false,false
14011298770,UTE,0.0,0.00,false,false
14011298770,TECRX,0.0,0.00,false,false
14011298770,TCE,0.0,0.00,false,false
14011298770,EDP,0.0,0.00,false,false
14011298770,UET,0.0,0.00,false,false
14011298787,ANG,2.5,18.75,false,false
14011298787,BSE,2.5,10.00,false,false
