N°Ins,Réf_Cours,examen,rattrapage,Conference,seminaire,TD,TP,stage,Projet,autre_Ctl,Moy_CC,Moy_Module,Aquit,Option,ratt,exclu_matière,2015
14011097264,L-M,,,,,11,,,,,0.0,0.00,false,false,false,false,2015
14011097264,P-S,,,,,14,,,,,0.0,0.00,false,false,false,false,2015
14011097264,SI,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097264,Algo2,,,,,8.52,8.16,,,,0.0,0.00,false,false,false,false,2015
14011097264,ANG2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097264,B-D,,,,,,12,,,,0.0,0.00,false,false,false,false,2015
14011097264,G-L,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14011097264,SD,,,,,8,13,,,,0.0,0.00,false,false,false,false,2015
14011097264,T-L,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14011298636,AGRO,7,,,,,,,,,0.0,7.00,false,false,false,false,2015
14011298636,OROP,10,,,,13,,,,,3.5,11.20,false,false,false,false,2015
14011298636,WEBS,6.25,,,,,16,,,,3.5,10.15,false,false,false,false,2015
14011298636,APRC,11.5,,,,,12.5,,,,3.0,11.90,false,false,false,false,2015
14011298636,BDA,12,,,,,14,,,,2.5,12.80,false,false,false,false,2015
14011298636,ANGP,17.25,,,,,,,,,2.5,17.25,false,false,false,false,2015
14011298636,TINT,8,,,,,13.3,,,,4.5,10.12,false,false,false,false,2015
14011097497,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,info,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097497,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198198,AGR,5.5,,,,,,,,,0.0,5.50,false,false,false,false,2015
14011198198,MFO,9,,,,,12,,,,3.0,10.20,false,false,false,false,2015
14011198198,MOM,11.5,,,,,11.5,,,,3.5,11.50,false,false,false,false,2015
14011198198,ORO,10,,,,7.5,,,,,0.0,9.00,false,false,false,false,2015
14011298636,TRXO,12,,,,,11,,,,4.5,11.60,false,false,false,false,2015
14011298636,MMT,10,,,,12.5,,,,,4.0,11.00,false,false,false,false,2015
14011298636,TFM,8.75,,,,13,13.5,,,,6.5,10.55,false,false,false,false,2015
14011298636,TCT,14.5,,,,14.25,13,,,,5.0,14.15,false,false,false,false,2015
14011298636,TCIP,16,,,,,13.5,,,,3.0,15.00,false,false,false,false,2015
14011298636,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298636,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298636,AGL2,16.5,,,,,,,,,2.5,16.50,false,false,false,false,2015
14011298637,GL,12.75,,,,16.75,13.5,,,,5.0,13.70,false,false,false,false,2015
14011298637,CA,11,,,,12.5,,,,,5.0,11.60,false,false,false,false,2015
14011298637,COSI,15,,,,12.5,,,,,4.0,14.00,false,false,false,false,2015
14011298637,SMA,10,,,,,15,,,,4.0,12.00,false,false,false,false,2015
14011298637,OIN,13,,,,15,15,,,,4.0,13.80,false,false,false,false,2015
14011298637,LOIA,7,,,,14.5,,,,,3.0,10.00,false,false,false,false,2015
14011298637,SEVD,5,,,,7,,,,,0.0,5.80,false,false,false,false,2015
14011298637,ANG1,16.5,,,,,,,,,2.0,16.50,false,false,false,false,2015
14011298637,SCL,11.25,,,,14,,,,,5.0,12.35,false,false,false,false,2015
14011298637,ARCDL,15.5,,,,,14.92,,,,5.0,15.27,false,false,false,false,2015
14010996865,ALG1,,,,,15,,,,,0.0,0.00,false,false,false,false,2015
14010996865,Analy,,,,,13.5,,,,,0.0,0.00,false,false,false,false,2015
14010996865,info,,,,,13,10,,,,0.0,0.00,false,false,false,false,2015
14010996865,Algé2,,,,,14,,,,,0.0,0.00,false,false,false,false,2015
14010996865,StatD,,,,,6,,,,,0.0,0.00,false,false,false,false,2015
14010996865,Info2,,,,,10,7,,,,0.0,0.00,false,false,false,false,2015
14010996865,ALGO,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,AN,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,ANG,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,ARCH,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,ITM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,L-M,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,P-S,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,SI,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,Algo2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097509,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097510,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097510,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097510,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198198,RET,9.25,,,,,15,,,,2.5,11.55,false,false,false,false,2015
14011198198,SED,8.5,,,,11,,,,,0.0,9.50,false,false,false,false,2015
14011198198,ANGn2,15.75,,,,,,,,,2.5,15.75,false,false,false,false,2015
14011198198,ASSL,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198198,APC,11,,,,,,,,,3.0,11.00,false,false,false,false,2015
14011298637,IHIA,13,,,,,13,,,,3.0,13.00,false,false,false,false,2015
14011097112,ALGO,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097112,AN,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14011097112,ANG,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097270,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198198,MC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198198,EW,12.75,,,,,,,,,2.5,12.75,false,false,false,false,2015
14011198198,OWS,12,,,,,13.5,,,,4.5,12.60,false,false,false,false,2015
14011198198,WS,10.5,,,,10.25,10,,,,4.5,10.35,false,false,false,false,2015
14011198198,MMTS,10,,,,10,,,,,4.0,10.00,false,false,false,false,2015
14011198198,TAM,11.5,,,,11.75,13.25,,,,4.5,11.90,false,false,false,false,2015
14011198198,VA,13,,,,7.25,10,,,,4.5,11.25,false,false,false,false,2015
14011298637,PRGW,13,,,,,16,,,,3.0,14.20,false,false,false,false,2015
14011298637,I.A,11,,,,12,,,,,4.0,11.40,false,false,false,false,2015
14011298637,BDDA,12.75,,,,12.5,,,,,4.0,12.65,false,false,false,false,2015
14011298637,XMLW,12.75,,,,13.75,,,,,4.0,13.15,false,false,false,false,2015
14011298637,ANG2.,15.75,,,,,,,,,2.0,15.75,false,false,false,false,2015
14011298645,COSI,10,,,,11.5,,,,,4.0,10.60,false,false,false,false,2015
14011298645,SMA,5,,,,,15.5,,,,0.0,9.20,false,false,false,false,2015
14011298645,OIN,7.25,,,,14.5,14.5,,,,4.0,10.15,false,false,false,false,2015
14011298645,LOIA,10,,,,16.5,,,,,3.0,12.60,false,false,false,false,2015
14011298645,SEVD,7,,,,15,,,,,3.0,10.20,false,false,false,false,2015
14011298645,ANG1,18.5,,,,,,,,,2.0,18.50,false,false,false,false,2015
14011298645,SCL,6.25,,,,10,,,,,0.0,7.75,false,false,false,false,2015
14011097112,ARCH,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097507,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097510,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097510,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097510,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097510,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097510,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298645,ARCDL,10.75,,,,,14.42,,,,5.0,12.22,false,false,false,false,2015
14011298645,IHIA,10.5,,,,,10,,,,3.0,10.30,false,false,false,false,2015
14011298645,PRGW,10,,,,,13.75,,,,3.0,11.50,false,false,false,false,2015
14011298645,I.A,11,,,,10.5,,,,,4.0,10.80,false,false,false,false,2015
14011298645,BDDA,10,,,,11,,,,,4.0,10.40,false,false,false,false,2015
14011298645,XMLW,11.5,,,,10.5,,,,,4.0,11.10,false,false,false,false,2015
14011298645,ANG2.,15,,,,,,,,,2.0,15.00,false,false,false,false,2015
14011298662,AGR,10,,,,,,,,,2.5,10.00,false,false,false,false,2015
14011298662,APN,16.25,,,,,,,,,2.5,16.25,false,false,false,false,2015
14011298662,BDD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298662,ELE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298662,LIA,12.5,,,,15,,,,,3.5,13.50,false,false,false,false,2015
14011298662,MFO,10.5,,,,,15.5,,,,3.0,12.50,false,false,false,false,2015
14011097488,ALG1,,,,,9,,,,,0.0,0.00,false,false,false,false,2015
14011097488,Analy,,,,,13,,,,,0.0,0.00,false,false,false,false,2015
14011097488,info,,,,,8,10,,,,0.0,0.00,false,false,false,false,2015
14011097488,Algé2,,,,,8,,,,,0.0,0.00,false,false,false,false,2015
14011097488,Aly2,,,,,12,,,,,0.0,0.00,false,false,false,false,2015
14011097488,Info2,,,,,12,6,,,,0.0,0.00,false,false,false,false,2015
14011097112,ITM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097112,L-M,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097112,P-S,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097112,SI,,,,,12,,,,,0.0,0.00,false,false,false,false,2015
14011097112,Algo2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097112,ANG2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097112,B-D,,,,,,0,,,,0.0,0.00,false,false,false,false,2015
14011097112,G-L,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097112,P-L,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097112,SD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097112,T-L,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14011097114,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097114,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097118,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097282,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198541,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298662,MOM,15.5,,,,,16.5,,,,3.5,15.90,false,false,false,false,2015
14011298662,ORO,12.75,,,,11,,,,,3.5,12.05,false,false,false,false,2015
14011298662,RET,14,,,,,15,,,,2.5,14.40,false,false,false,false,2015
14011298662,SBC,12,,,,,13,,,,3.0,12.40,false,false,false,false,2015
14011298662,SED,11,,,,14,,,,,3.5,12.20,false,false,false,false,2015
14011298662,SEW,10.5,,,,,,,,,2.5,10.50,false,true,false,false,2015
14011298662,ANGn2,17,,,,,,,,,2.5,17.00,false,false,false,false,2015
14011298662,ASSL,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298662,APC,10,,,,,,,,,3.0,10.00,false,false,false,false,2015
14010996881,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097124,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097480,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298662,MC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298662,EW,12.5,,,,,,,,,2.5,12.50,false,false,false,false,2015
14011298662,OWS,11,,,,,15,,,,4.5,12.60,false,false,false,false,2015
14011298662,WS,12.75,,,,13,14.5,,,,4.5,13.15,false,false,false,false,2015
14011298662,MMTS,6.5,,,,12.5,,,,,0.0,8.90,false,false,false,false,2015
14011298662,TAM,9.25,,,,12.25,10.25,,,,4.5,10.05,false,false,false,false,2015
14011298662,VA,7,,,,13,12,,,,0.0,9.20,false,false,false,false,2015
14011298667,GL,18.5,,,,16.75,15,,,,5.0,17.45,false,false,false,false,2015
14011298667,CA,13,,,,13,,,,,5.0,13.00,false,false,false,false,2015
14011298667,COSI,12,,,,13,,,,,4.0,12.40,false,false,false,false,2015
14011298667,SMA,11,,,,,17,,,,4.0,13.40,false,false,false,false,2015
14010996881,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996881,Algé2,,,,,6,,,,,0.0,2.04,false,false,false,false,2015
14010996881,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996881,CF,,,,,8,,,,,0.0,2.72,false,false,false,false,2015
14010996881,Info2,,,,,11.25,8,,,,0.0,4.82,false,false,false,false,2015
14011097126,ALG1,,,,,12,,,,,0.0,0.00,false,false,false,false,2015
14011097126,Analy,,,,,11,,,,,0.0,0.00,false,false,false,false,2015
14011097126,Chim,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14011097126,Elect,,,,,12,,,,,0.0,0.00,false,false,false,false,2015
14011097126,info,,,,,7,,,,,0.0,0.00,false,false,false,false,2015
14011097126,Mecaq,,,,,5,,,,,0.0,0.00,false,false,false,false,2015
14011097126,Algé2,,,,,10,,,,,0.0,0.00,false,false,false,false,2015
14011097126,Aly2,,,,,13,,,,,0.0,0.00,false,false,false,false,2015
14011097126,CF,,,,,5,,,,,0.0,0.00,false,false,false,false,2015
14011097126,Info2,,,,,0,0,,,,0.0,0.00,false,false,false,false,2015
14011097126,StatD,,,,,10,,,,,0.0,0.00,false,false,false,false,2015
14011097136,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097136,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298667,OIN,17,,,,16,16,,,,4.0,16.60,false,false,false,false,2015
14011298667,LOIA,8,,,,18.5,,,,,3.0,12.20,false,false,false,false,2015
14011298667,SEVD,10.5,,,,12.5,,,,,3.0,11.30,false,false,false,false,2015
14010996885,ALG1,,,,,12,,,,,0.0,0.00,false,false,false,false,2015
14010996885,Algé2,,,,,12,,,,,0.0,0.00,false,false,false,false,2015
14010996885,Aly2,,,,,12,,,,,0.0,0.00,false,false,false,false,2015
14010996885,Info2,,,,,7.5,13.5,,,,0.0,0.00,false,false,false,false,2015
14011097140,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097140,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097142,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298667,ANG1,18.5,,,,,,,,,2.0,18.50,false,false,false,false,2015
14011298667,SCL,16,,,,15,,,,,5.0,15.60,false,false,false,false,2015
14011298667,ARCDL,14.25,,,,,16.92,,,,5.0,15.32,false,false,false,false,2015
14011298667,IHIA,15,,,,,14.5,,,,3.0,14.80,false,false,false,false,2015
14011097134,ALG1,,,,,13,,,,,0.0,0.00,false,false,false,false,2015
14011097134,Analy,,,,,11,,,,,0.0,0.00,false,false,false,false,2015
14011097308,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011097308,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996887,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2015
