N°Ins,Code_UE,credit_obtenu,Moy_UE,Aquit,exclu_ue
14010896755,MG11,0.0,8.47,false,false
14010896755,MG12,0.0,8.40,false,false
14011097501,UEF21,0.0,2.38,false,false
14011097501,UEF22,0.0,0.85,false,false
14011097068,MG9,0.0,0.00,false,false
14011097068,MG10,0.0,0.00,false,false
14011097068,MG11,0.0,0.00,false,false
14011097068,MG12,0.0,0.00,false,false
14011097074,MG7,0.0,0.00,false,false
14011097074,MG8,0.0,0.00,false,false
14011097074,MG9,0.0,0.00,false,false
14011097074,MG10,0.0,0.00,false,false
14011097074,MG11,0.0,0.00,false,false
14011097074,MG12,0.0,0.00,false,false
14011097517,MG7,0.0,0.00,false,false
14011097517,MG8,0.0,0.00,false,false
14011097517,MG9,0.0,0.00,false,false
14011097517,MG10,0.0,0.00,false,false
14011097517,MG11,0.0,0.00,false,false
14011097201,MG8,0.0,0.00,false,false
14011097201,MG9,0.0,0.00,false,false
14011097201,MG10,0.0,0.00,false,false
14011097201,MG11,0.0,0.00,false,false
14011097201,MG12,0.0,0.00,false,false
14011097203,UEIN1,14.0,13.10,false,false
14011097203,UEIN2,12.0,14.64,false,false
14011097203,UEIN3,4.0,10.25,false,false
14011097203,UEIN4,16.0,11.19,false,false
14011097203,UEIN5,12.0,11.25,false,false
14011097203,UEIN6,2.0,11.00,false,false
14011097217,MG7,0.0,0.00,false,false
14011097217,MG8,0.0,0.00,false,false
14011097217,MG9,0.0,0.00,false,false
14011097217,MG10,0.0,0.00,false,false
14011097502,UE15,10.0,12.75,false,false
14011097502,UE16,20.0,16.50,false,false
14011097505,UE13,0.0,8.35,false,false
14011097505,UE14,8.0,8.48,false,false
14011097505,UE15,5.0,8.50,false,false
14011097617,UE13,18.0,10.92,false,false
14011097084,UED,9.0,10.58,false,false
14011097084,UEF11,0.0,4.82,false,false
14011097084,UEF22,3.0,2.77,false,false
14011097086,UED,3.0,4.58,false,false
14011097217,MG11,0.0,0.00,false,false
14011097217,MG12,0.0,0.00,false,false
14011097234,MG7,0.0,0.00,false,false
14011097234,MG8,0.0,0.00,false,false
14011097234,MG9,0.0,0.00,false,false
14011097234,MG10,0.0,0.00,false,false
14011097234,MG11,0.0,0.00,false,false
14011097234,MG12,0.0,0.00,false,false
14011097242,UE13,18.0,11.00,false,false
14011097242,UE14,12.0,12.16,false,false
14011097242,UE15,10.0,16.13,false,false
14011097242,UE16,20.0,18.25,false,false
14011097248,UE13,18.0,14.80,false,false
14011097248,UE14,12.0,15.37,false,false
14011097248,UE15,10.0,16.25,false,false
14011097248,UE16,20.0,18.00,false,false
14011097250,UE13,18.0,14.20,false,false
14011097250,UE14,12.0,14.46,false,false
14011097250,UE15,10.0,14.63,false,false
14011097250,UE16,20.0,18.25,false,false
14011097252,MG7,0.0,0.00,false,false
14011097252,MG8,0.0,0.00,false,false
14011097252,MG9,0.0,0.00,false,false
14011097252,MG10,0.0,0.00,false,false
14011097252,MG11,0.0,0.00,false,false
14011097252,MG12,0.0,0.00,false,false
14011097256,UE13,18.0,11.07,false,false
14011097256,UE14,12.0,12.99,false,false
14011097256,UE15,10.0,12.63,false,false
14011097256,UE16,20.0,17.50,false,false
14011097262,MG7,0.0,0.00,false,false
14011097262,MG8,0.0,0.00,false,false
14011097262,MG9,0.0,0.00,false,false
14011097262,MG10,0.0,0.00,false,false
14011097617,UE14,4.0,8.80,false,false
14011097617,UE15,10.0,10.76,false,false
14011097617,UE16,20.0,16.75,false,false
14011097086,UEF11,0.0,3.62,false,false
14011097086,UED23,2.0,3.33,false,false
14011097086,UEF21,0.0,3.63,false,false
14011097086,UEF22,0.0,2.48,false,false
14011097504,UED,0.0,3.97,false,false
14011097504,UEF11,0.0,2.69,false,false
14011097504,UED23,0.0,0.00,false,false
14011097504,UEF21,0.0,3.23,false,false
14011097504,UEF22,0.0,1.34,false,false
14011097514,UED,0.0,3.99,false,false
14011097514,UEF11,6.0,7.31,false,false
14011097514,UEM ,3.0,6.00,false,false
14011097514,UED23,6.0,12.00,false,false
14011097514,UEF21,12.0,10.30,false,false
14011097514,UEF22,0.0,3.75,false,false
14011097397,UED,0.0,3.63,false,false
14011097397,UEF11,0.0,4.17,false,false
14011097397,UED23,0.0,0.00,false,false
14011097397,UEF21,0.0,0.79,false,false
14011097092,MG7,0.0,0.00,false,false
14011097092,MG8,0.0,0.00,false,false
14011097092,MG9,0.0,0.00,false,false
14011097092,MG10,0.0,0.00,false,false
14011097092,MG11,0.0,0.00,false,false
14011097092,MG12,0.0,0.00,false,false
14011097098,MG7,0.0,0.00,false,false
14011097098,MG8,0.0,0.00,false,false
14011097098,MG9,0.0,0.00,false,false
14011097098,MG10,0.0,0.00,false,false
14011097098,MG11,0.0,0.00,false,false
14011097098,MG12,0.0,0.00,false,false
14011097262,MG11,0.0,0.00,false,false
14011097262,MG12,0.0,0.00,false,false
14011097264,UEIN1,0.0,7.96,false,false
14011097264,UEIN2,4.0,9.73,false,false
14011097264,UEIN3,0.0,7.25,false,false
14011097400,UE13,18.0,11.85,false,false
14011097400,UE14,12.0,10.96,false,false
14011097505,UE16,20.0,16.00,false,false
14010896770,MG8,4.0,8.48,false,false
14010896770,MG11,8.0,9.53,false,false
14010896770,MG12,0.0,8.80,false,false
14011097102,UEF11,6.0,8.13,false,false
14011097509,MG7,0.0,0.00,false,false
14011097509,MG8,0.0,0.00,false,false
14011097509,MG9,0.0,0.00,false,false
14011097509,MG10,0.0,0.00,false,false
14011097509,MG11,0.0,0.00,false,false
14011097264,UEIN4,0.0,6.51,false,false
14011097264,UEIN5,4.0,8.32,false,false
14011097264,UEIN6,0.0,5.00,false,false
14011097266,UE13,18.0,14.76,false,false
14011097266,UE14,12.0,12.61,false,false
14011097266,UE15,10.0,15.25,false,false
14011097266,UE16,20.0,19.00,false,false
14011097270,MG7,0.0,0.00,false,false
14011097270,MG8,0.0,0.00,false,false
14011097270,MG9,0.0,0.00,false,false
14011097270,MG10,0.0,0.00,false,false
14011097270,MG11,0.0,0.00,false,false
14011097270,MG12,0.0,0.00,false,false
14011097274,UEIN1,5.0,9.51,false,false
14011097274,UEIN2,12.0,10.76,false,false
14011097274,UEIN3,2.0,8.50,false,false
14011097274,UEIN4,11.0,9.23,false,false
14011097274,UEIN5,12.0,11.34,false,false
14011097274,UEIN6,2.0,10.00,false,false
14011097276,UEIN1,0.0,8.60,false,false
14011097276,UEIN2,12.0,10.29,false,false
14011097276,UEIN3,4.0,12.00,false,false
14011097276,UEIN4,11.0,9.92,false,false
14011097276,UEIN5,12.0,10.85,false,false
14011097276,UEIN6,2.0,16.00,false,false
14011097282,MG7,0.0,0.00,false,false
14011097282,MG8,0.0,0.00,false,false
14011097282,MG9,0.0,0.00,false,false
14011097282,MG10,0.0,0.00,false,false
14011097282,MG11,0.0,0.00,false,false
14011097282,MG12,0.0,0.00,false,false
14011097286,UE13,6.0,9.76,false,false
14010896777,UEF11,6.0,4.01,false,false
14010896777,UED,3.0,4.61,false,false
14010896777,UEF22,0.0,0.00,false,false
14010896777,UED23,0.0,0.00,false,false
14010896777,UEF21,0.0,0.00,false,false
14011097102,UEIN4,5.0,7.43,false,false
14011097112,UEIN1,0.0,0.00,false,false
14011097112,UEIN2,0.0,0.00,false,false
14011097112,UEIN3,0.0,0.00,false,false
14011097112,UEIN4,0.0,0.00,false,false
14011097112,UEIN5,0.0,0.00,false,false
14011097112,UEIN6,0.0,0.00,false,false
14011097114,MG7,0.0,0.00,false,false
14011097114,MG8,0.0,0.00,false,false
14011097503,MG7,0.0,0.00,false,false
14011097503,MG8,0.0,0.00,false,false
14011097503,MG9,0.0,0.00,false,false
14011097503,MG10,0.0,0.00,false,false
14011097503,MG11,0.0,0.00,false,false
14011097507,MG7,0.0,0.00,false,false
14011097507,MG8,0.0,0.00,false,false
14011097507,MG9,0.0,0.00,false,false
14011097507,MG10,0.0,0.00,false,false
14011097507,MG11,0.0,0.00,false,false
14011097507,MG12,0.0,0.00,false,false
14011097286,UE14,12.0,10.18,false,false
14011097286,UE15,10.0,12.18,false,false
14011097286,UE16,20.0,17.00,false,false
14011097292,UE13,18.0,10.03,false,false
14011097292,UE14,4.0,9.62,false,false
14011097292,UE15,10.0,12.09,false,false
14011097292,UE16,20.0,17.00,false,false
14011097482,UE13,0.0,8.24,false,false
14011097482,UE14,4.0,9.46,false,false
14011097482,UE15,10.0,11.50,false,false
14011097482,UE16,20.0,16.00,false,false
14011097484,UE13,0.0,7.52,false,false
14011097518,UE13,18.0,10.86,false,false
14010896785,UED,6.0,8.63,false,false
14010896785,MG8,4.0,8.33,false,false
14010896785,MG11,8.0,9.80,false,false
14010896785,MG12,0.0,7.20,false,false
14010896786,UEF11,6.0,7.23,false,false
14010896786,MG7,11.0,8.08,false,false
14010896786,MG8,4.0,2.60,false,false
14010896786,MG10,0.0,0.00,false,false
14010896786,MG11,8.0,7.37,false,false
14010896786,MG12,0.0,0.00,false,false
14011097114,MG9,0.0,0.00,false,false
14011097114,MG10,0.0,0.00,false,false
14011097114,MG11,0.0,0.00,false,false
14011097114,MG12,0.0,0.00,false,false
14011097118,MG7,0.0,0.00,false,false
14011097118,MG8,0.0,0.00,false,false
14011097118,MG9,0.0,0.00,false,false
14011097118,MG10,0.0,0.00,false,false
14011097118,MG11,0.0,0.00,false,false
14011097480,MG10,0.0,0.00,false,false
14011097480,MG11,0.0,0.00,false,false
14011097480,MG12,0.0,0.00,false,false
14011097480,MG7,0.0,0.00,false,false
14011097480,MG8,0.0,0.00,false,false
14011097480,MG9,0.0,0.00,false,false
14011097308,MG7,0.0,0.00,false,false
14011097308,MG8,0.0,0.00,false,false
14011097308,MG9,0.0,0.00,false,false
14011097308,MG10,0.0,0.00,false,false
14011097308,MG11,0.0,0.00,false,false
14011097308,MG12,0.0,0.00,false,false
14011097315,UE13,18.0,15.97,false,false
14011097315,UE14,12.0,15.83,false,false
14011097315,UE15,10.0,15.75,false,false
14011097484,UE14,8.0,8.73,false,false
14011198541,MG7,0.0,0.00,false,false
14011198541,MG8,0.0,0.00,false,false
14011198541,MG9,0.0,0.00,false,false
14011198541,MG10,0.0,0.00,false,false
14011198541,MG11,0.0,0.00,false,false
14010896788,MG7,6.0,6.00,false,false
14010896788,MG8,0.0,0.00,false,false
14010896788,MG11,4.0,3.67,false,false
14010896788,MG12,0.0,0.00,false,false
14011097126,UED,0.0,3.47,false,false
14011097126,UEF11,0.0,3.01,false,false
14011097126,UEF21,0.0,3.74,false,false
14011097126,UEF22,3.0,2.99,false,false
14011097124,MG7,0.0,0.00,false,false
14011097124,MG8,0.0,0.00,false,false
14011097124,MG9,0.0,0.00,false,false
14011097124,MG10,0.0,0.00,false,false
14011097124,MG11,0.0,0.00,false,false
14011097124,MG12,0.0,0.00,false,false
14011097136,MG7,0.0,0.00,false,false
14011097136,MG8,0.0,0.00,false,false
14011097136,MG9,0.0,0.00,false,false
14011097136,MG10,0.0,0.00,false,false
14011097315,UE16,20.0,19.00,false,false
14011097323,UE13,0.0,8.11,false,false
14011097323,UE14,8.0,9.73,false,false
14011097323,UE15,10.0,12.25,false,false
14011097323,UE16,20.0,18.00,false,false
14011097330,UE13,0.0,8.19,false,false
14011097330,UE14,12.0,10.12,false,false
14011097330,UE15,5.0,8.50,false,false
14011097330,UE16,20.0,16.00,false,false
14011097339,UE13,0.0,8.59,false,false
14011097339,UE14,12.0,10.32,false,false
14011097339,UE15,10.0,10.00,false,false
14011097339,UE16,20.0,18.50,false,false
14011097348,MG7,0.0,0.00,false,false
14011097348,MG8,0.0,0.00,false,false
14011097348,MG9,0.0,0.00,false,false
14011097348,MG10,0.0,0.00,false,false
14011097348,MG11,0.0,0.00,false,false
14011097348,MG12,0.0,0.00,false,false
14011097350,MG7,0.0,0.00,false,false
14011097350,MG8,0.0,0.00,false,false
14011097350,MG9,0.0,0.00,false,false
14011097350,MG10,0.0,0.00,false,false
14010896796,MG7,0.0,0.00,false,false
14010896796,MG8,4.0,2.65,false,false
14010896796,MG10,0.0,0.00,false,false
14010896796,MG11,0.0,0.00,false,false
14010896796,MG12,0.0,0.00,false,false
14011097134,UED,3.0,5.83,false,false
14011097134,UEF11,0.0,5.18,false,false
14011097134,UED23,4.0,6.67,false,false
14011097134,UEF21,0.0,3.97,false,false
14011097134,UEF22,0.0,3.65,false,false
14011097136,MG11,0.0,0.00,false,false
14011097136,MG12,0.0,0.00,false,false
14011097140,MG7,0.0,0.00,false,false
14011097140,MG8,0.0,0.00,false,false
14011097350,MG11,0.0,0.00,false,false
14011097350,MG12,0.0,0.00,false,false
14011097354,UE13,18.0,12.02,false,false
14011097354,UE14,12.0,12.09,false,false
14011097354,UE15,10.0,12.75,false,false
14011097354,UE16,20.0,16.50,false,false
14011097363,UE13,18.0,10.56,false,false
14011097363,UE14,12.0,12.39,false,false
14011097363,UE15,0.0,6.25,false,false
14011097363,UE16,20.0,18.00,false,false
14011097370,MG7,0.0,0.00,false,false
14011097370,MG8,0.0,0.00,false,false
14011097370,MG9,0.0,0.00,false,false
14011097370,MG10,0.0,0.00,false,false
14011097370,MG11,0.0,0.00,false,false
14011097370,MG12,0.0,0.00,false,false
14011097372,UE13,18.0,10.65,false,false
14011097372,UE14,12.0,12.87,false,false
14011097372,UE15,10.0,11.10,false,false
14011097372,UE16,20.0,17.00,false,false
14011097377,UE13,6.0,7.92,false,false
14011097377,UE14,4.0,9.43,false,false
14011097377,UE15,5.0,9.25,false,false
14011097377,UE16,20.0,17.00,false,false
14011097389,MG7,0.0,0.00,false,false
14011097389,MG8,0.0,0.00,false,false
14010896807,UED,3.0,3.45,false,false
14010896807,UEM ,3.0,7.25,false,false
14010896807,UEF22,0.0,0.00,false,false
14010896807,UED23,0.0,0.00,false,false
14011097142,UEF11,6.0,7.83,false,false
14011097142,UED23,4.0,7.00,false,false
14011097142,UEF22,3.0,2.55,false,false
14011097146,UED,3.0,5.84,false,false
14011097146,UEF11,0.0,4.92,false,false
14011097146,UED23,0.0,0.00,false,false
14011097146,UEF21,0.0,3.33,false,false
14011097146,UEF22,0.0,0.70,false,false
14011097150,UED,9.0,10.03,false,false
14011097140,MG9,0.0,0.00,false,false
14011097140,MG10,0.0,0.00,false,false
14011097140,MG11,0.0,0.00,false,false
14011097140,MG12,0.0,0.00,false,false
14011097142,MG7,0.0,0.00,false,false
14011097142,MG8,0.0,0.00,false,false
14011097142,MG9,0.0,0.00,false,false
14011097142,MG10,0.0,0.00,false,false
14011097142,MG11,0.0,0.00,false,false
14011097144,MG7,0.0,0.00,false,false
14011097144,MG8,0.0,0.00,false,false
14011097144,MG9,0.0,0.00,false,false
14011097144,MG10,0.0,0.00,false,false
14011097144,MG11,0.0,0.00,false,false
14011097144,MG12,0.0,0.00,false,false
14011097152,UEIN1,14.0,10.24,false,false
14011097496,UEIN1,14.0,10.12,false,false
14011097496,UEIN2,8.0,9.87,false,false
14011097496,UEIN3,4.0,11.00,false,false
14011097496,UEIN5,8.0,9.69,false,false
14011097389,MG9,0.0,0.00,false,false
14011097389,MG10,0.0,0.00,false,false
14011097389,MG11,0.0,0.00,false,false
14011097389,MG12,0.0,0.00,false,false
14011097400,UE15,10.0,11.50,false,false
14011097400,UE16,20.0,17.50,false,false
14011097518,UE14,12.0,11.62,false,false
14010896807,UEF21,0.0,0.00,false,false
14010896813,UEIN4,0.0,0.05,false,false
14010896813,UEIN5,0.0,2.55,false,false
14011097150,UEF11,9.0,8.64,false,false
14011097150,UED23,4.0,7.67,false,false
14011097150,UEF21,4.0,6.34,false,false
14011097150,UEF22,9.0,9.39,false,false
14011097156,UEF21,4.0,6.41,false,false
14011097156,UEF22,3.0,5.79,false,false
14011097163,UEF11,3.0,6.17,false,false
14011097163,UEF21,8.0,6.91,false,false
14011097152,UEIN2,8.0,9.73,false,false
14011097152,UEIN4,11.0,9.92,false,false
14011097152,UEIN6,2.0,15.00,false,false
14011097154,MG7,0.0,0.00,false,false
14011097154,MG8,0.0,0.00,false,false
14011097154,MG9,0.0,0.00,false,false
14011097154,MG10,0.0,0.00,false,false
14011097154,MG11,0.0,0.00,false,false
14011097154,MG12,0.0,0.00,false,false
14011097401,UE13,18.0,12.06,false,false
14011097401,UE14,4.0,9.07,false,false
14011097401,UE15,10.0,11.00,false,false
14011097401,UE16,20.0,17.50,false,false
14011097402,UE13,6.0,9.68,false,false
14011097402,UE14,8.0,9.74,false,false
14011097402,UE15,10.0,11.93,false,false
14011097402,UE16,20.0,17.00,false,false
14011097416,UEIN1,14.0,10.74,false,false
14011097416,UEIN2,4.0,9.99,false,false
14011097416,UEIN3,4.0,10.00,false,false
14011097416,UEIN4,5.0,9.47,false,false
14011097416,UEIN5,4.0,9.25,false,false
14011097416,UEIN6,2.0,14.00,false,false
14011097451,MG9,0.0,0.00,false,false
14011097451,MG10,0.0,0.00,false,false
14011097451,MG11,0.0,0.00,false,false
14011097451,MG12,0.0,0.00,false,false
14011097452,MG7,0.0,0.00,false,false
14011097452,MG8,0.0,0.00,false,false
14010896817,UEF11,6.0,7.54,false,false
14010896817,UED,3.0,5.37,false,false
14010896817,UEF22,3.0,2.67,false,false
14010896817,UED23,2.0,4.17,false,false
14010896817,MG7,0.0,0.00,false,false
14010896817,MG8,0.0,0.00,false,false
14010896817,MG9,0.0,0.00,false,false
14010896817,MG10,0.0,0.00,false,false
14010896817,MG11,0.0,0.00,false,false
14010896817,MG12,0.0,0.00,false,false
14011097163,UEF22,3.0,2.59,false,false
14011097313,UEF11,15.0,10.07,false,false
14011097313,UED23,4.0,7.50,false,false
14011097313,UEF21,4.0,7.66,false,false
14011097313,UEF22,12.0,11.85,false,false
14011097485,UED,6.0,8.48,false,false
14011097485,UEF11,0.0,4.70,false,false
14011097485,UED23,2.0,3.33,false,false
14011097485,UEF21,4.0,7.80,false,false
14011097485,UEF22,3.0,6.83,false,false
14011097167,UED,0.0,0.00,false,false
14011097167,UEF11,0.0,0.00,false,false
14011097167,UEM ,0.0,0.00,false,false
14011097167,UED23,0.0,0.00,false,false
14011097167,UEF21,0.0,0.00,false,false
14011097167,UEF22,0.0,0.00,false,false
14011097452,MG9,0.0,0.00,false,false
14011097452,MG10,0.0,0.00,false,false
14011097452,MG11,0.0,0.00,false,false
14011097452,MG12,0.0,0.00,false,false
14011097458,UE13,0.0,6.93,false,false
14011097458,UE14,8.0,9.33,false,false
14011097458,UE15,10.0,11.25,false,false
14011097458,UE16,20.0,16.50,false,false
14011097486,UE13,18.0,15.28,false,false
14011097527,UE13,0.0,7.94,false,false
14011097527,UE14,12.0,11.23,false,false
14011097527,UE15,5.0,9.60,false,false
14011097527,UE16,20.0,17.50,false,false
14011097531,UE13,0.0,6.03,false,false
14010896819,MG7,11.0,8.15,false,false
14010896819,MG8,0.0,0.00,false,false
14010896819,MG10,0.0,0.00,false,false
14010896819,MG11,4.0,3.80,false,false
14010896819,MG12,0.0,0.00,false,false
14010896820,UEF11,6.0,6.96,false,false
14010896820,UED,3.0,6.66,false,false
14010896820,MG7,0.0,0.00,false,false
14010896820,MG8,0.0,0.00,false,false
14010896820,MG9,0.0,0.00,false,false
14010896820,MG10,0.0,0.00,false,false
14010896820,MG11,0.0,0.00,false,false
14010896820,MG12,0.0,0.00,false,false
14011097173,UED,0.0,3.29,false,false
14011097173,UEF11,0.0,4.88,false,false
14011097173,UED23,2.0,4.50,false,false
14011097173,UEF21,0.0,3.74,false,false
14011097173,UEF22,0.0,2.56,false,false
14011097490,UEF11,9.0,9.34,false,false
14011097490,MG7,0.0,0.00,false,false
14011097462,UE13,0.0,6.88,false,false
14011097462,UE14,8.0,8.91,false,false
14011097462,UE15,10.0,12.25,false,false
14011097462,UE16,20.0,16.00,false,false
14011097464,UEIN1,4.0,7.78,false,false
14011097464,UEIN2,12.0,11.52,false,false
14011097464,UEIN3,4.0,10.75,false,false
14011097464,UEIN4,5.0,8.70,false,false
14011097464,UEIN5,12.0,10.08,false,false
14011097464,UEIN6,2.0,14.00,false,false
14011097465,UE13,18.0,10.45,false,false
14011097465,UE14,12.0,11.19,false,false
14011097465,UE15,10.0,12.25,false,false
14011097465,UE16,20.0,18.00,false,false
14011097471,UE13,0.0,8.10,false,false
14011097471,UE14,8.0,9.12,false,false
14011097471,UE15,5.0,9.25,false,false
14011097518,UE15,5.0,9.50,false,false
14011097518,UE16,20.0,18.00,false,false
14011097531,UE14,12.0,10.10,false,false
14010896826,UEF22,6.0,6.19,false,false
14011097177,UEF21,12.0,10.68,false,false
14011097177,UEF22,9.0,9.79,false,false
14011097179,UED,6.0,9.55,false,false
14011097179,UED23,6.0,11.00,false,false
14011097179,UEF21,8.0,9.97,false,false
14011097179,UEF22,12.0,10.32,false,false
14011097181,UED,0.0,3.23,false,false
14011097181,UEF11,0.0,3.96,false,false
14011097181,UEM ,3.0,6.50,false,false
14011097181,UED23,0.0,0.00,false,false
14011097181,UEF21,0.0,0.00,false,false
14011097181,UEF22,0.0,0.00,false,false
14011097187,UEF11,0.0,4.99,false,false
14011097187,UEM ,3.0,5.00,false,false
14011097187,UED23,0.0,0.00,false,false
14011097187,UEF21,0.0,1.76,false,false
14011097187,UEF22,0.0,0.55,false,false
14011097195,UEIN5,12.0,11.67,false,false
14011097471,UE16,20.0,16.75,false,false
14011097473,UE13,6.0,7.57,false,false
14011097473,UE14,8.0,8.21,false,false
14011097473,UE15,10.0,10.50,false,false
14011097473,UE16,20.0,16.00,false,false
14011097484,UE15,10.0,10.75,false,false
14011097484,UE16,20.0,16.00,false,false
14011097486,UE14,12.0,13.12,false,false
14011097486,UE15,10.0,16.58,false,false
14011097486,UE16,20.0,17.00,false,false
14011097531,UE15,10.0,10.01,false,false
14011097531,UE16,20.0,16.00,false,false
14011097534,UE13,0.0,8.90,false,false
14011097534,UE14,4.0,8.79,false,false
14011097534,UE15,0.0,6.00,false,false
14011097534,UE16,20.0,18.00,false,false
14011097609,UEIN1,5.0,9.41,false,false
14011097609,UEIN2,12.0,11.18,false,false
14011097609,UEIN3,2.0,9.50,false,false
14011097609,UEIN4,5.0,8.63,false,false
14011097609,UEIN5,8.0,8.62,false,false
14010896833,MG7,11.0,7.55,false,false
14010896833,MG8,4.0,2.70,false,false
14010896833,MG10,4.0,3.00,false,false
14010896833,MG11,8.0,6.67,false,false
14010896833,MG12,0.0,0.00,false,false
14011097191,UEF11,3.0,5.94,false,false
14011097191,UEF21,8.0,6.73,false,false
14011097191,UEF22,3.0,2.50,false,false
14011097197,UEF22,3.0,2.51,false,false
14011097197,MG7,0.0,0.00,false,false
14011097197,MG8,0.0,0.00,false,false
14011097197,MG9,0.0,0.00,false,false
14011097197,MG10,0.0,0.00,false,false
14011097197,MG11,0.0,0.00,false,false
14011097197,MG12,0.0,0.00,false,false
14011097205,MG7,0.0,0.00,false,false
14011097205,MG8,0.0,0.00,false,false
14011097205,MG9,0.0,0.00,false,false
14011097205,MG10,0.0,0.00,false,false
14011097205,MG11,0.0,0.00,false,false
14011097205,MG12,0.0,0.00,false,false
14011097215,MG7,0.0,0.00,false,false
14011097215,MG8,0.0,0.00,false,false
14011097215,MG9,0.0,0.00,false,false
14011097215,MG10,0.0,0.00,false,false
14011097215,MG11,0.0,0.00,false,false
14011097535,MG7,0.0,0.00,false,false
14011097535,MG8,0.0,0.00,false,false
14011097535,MG9,0.0,0.00,false,false
14011097535,MG10,0.0,0.00,false,false
14011097535,MG11,0.0,0.00,false,false
14011097535,MG12,0.0,0.00,false,false
14011097544,UEIN1,14.0,11.04,false,false
14011097544,UEIN2,4.0,8.39,false,false
14011097544,UEIN3,4.0,12.25,false,false
14011097544,UEIN4,5.0,9.18,false,false
14011097544,UEIN5,12.0,10.58,false,false
14011097544,UEIN6,2.0,17.00,false,false
14011097546,UE13,18.0,10.99,false,false
14011097546,UE14,8.0,9.22,false,false
14011097546,UE15,0.0,8.50,false,false
14010896840,MG8,4.0,9.00,false,false
14011097209,UED,6.0,9.72,false,false
14011097209,UEF11,6.0,8.48,false,false
14011097209,UED23,6.0,10.33,false,false
14011097209,UEF21,4.0,8.76,false,false
14011097209,UEF22,12.0,10.55,false,false
14011097211,UED,3.0,7.45,false,false
14011097211,UEF11,3.0,8.73,false,false
14011097215,MG12,0.0,0.00,false,false
14011097222,MG7,0.0,0.00,false,false
14011097222,MG8,0.0,0.00,false,false
14011097222,MG9,0.0,0.00,false,false
14011097222,MG10,0.0,0.00,false,false
14011097222,MG11,0.0,0.00,false,false
14011097222,MG12,0.0,0.00,false,false
14011097224,MG7,0.0,0.00,false,false
14011097224,MG8,0.0,0.00,false,false
14011097224,MG9,0.0,0.00,false,false
14011097224,MG10,0.0,0.00,false,false
14011097546,UE16,20.0,16.75,false,false
14011097549,UE13,6.0,9.16,false,false
14011097549,UE14,12.0,11.32,false,false
14011097549,UE15,5.0,7.85,false,false
14011097549,UE16,20.0,16.50,false,false
14011097555,MG7,0.0,0.00,false,false
14011097555,MG8,0.0,0.00,false,false
14011097555,MG9,0.0,0.00,false,false
14011097555,MG10,0.0,0.00,false,false
14011097555,MG11,0.0,0.00,false,false
14011097555,MG12,0.0,0.00,false,false
14011097559,MG7,0.0,0.00,false,false
14011097559,MG8,0.0,0.00,false,false
14011097559,MG9,0.0,0.00,false,false
14011097559,MG10,0.0,0.00,false,false
14011097559,MG11,0.0,0.00,false,false
14011097559,MG12,0.0,0.00,false,false
14011097564,UE13,18.0,10.49,false,false
14011097564,UE14,12.0,12.79,false,false
14011097564,UE15,10.0,11.35,false,false
14011097564,UE16,20.0,17.50,false,false
14011097571,UEIN1,4.0,9.01,false,false
14010896850,UEF11,6.0,7.74,false,false
14010896850,UEM ,3.0,6.00,false,false
14010896850,UEF22,6.0,5.48,false,false
14010896850,UED23,2.0,4.00,false,false
14010896850,UEF21,8.0,6.68,false,false
14010896851,MG7,11.0,7.90,false,false
14010896851,MG8,8.0,5.35,false,false
14010896851,MG9,0.0,0.00,false,false
14010896851,MG10,6.0,6.20,false,false
14010896851,MG11,4.0,4.27,false,false
14010896851,MG12,0.0,0.00,false,false
14011097211,UED23,4.0,7.33,false,false
14011097211,UEF21,12.0,11.13,false,false
14011097211,UEF22,0.0,7.61,false,false
14011097217,UED23,4.0,7.00,false,false
14011097217,UEF21,4.0,3.56,false,false
14011097224,MG11,0.0,0.00,false,false
14011097224,MG12,0.0,0.00,false,false
14011097228,MG7,0.0,0.00,false,false
14011097228,MG8,0.0,0.00,false,false
14011097228,MG9,0.0,0.00,false,false
14011097228,MG10,0.0,0.00,false,false
14011097228,MG11,0.0,0.00,false,false
14011097228,MG12,0.0,0.00,false,false
14011097230,UEIN1,0.0,0.00,false,false
14011097571,UEIN2,12.0,11.43,false,false
14011097571,UEIN3,2.0,9.75,false,false
14011097571,UEIN4,6.0,9.13,false,false
14011097571,UEIN5,0.0,7.23,false,false
14011097571,UEIN6,2.0,15.00,false,false
14011097585,MG7,0.0,0.00,false,false
14011097585,MG8,0.0,0.00,false,false
14011097585,MG9,0.0,0.00,false,false
14011097585,MG10,0.0,0.00,false,false
14011097585,MG11,0.0,0.00,false,false
14011097585,MG12,0.0,0.00,false,false
14011097587,MG7,0.0,0.00,false,false
14011097587,MG8,0.0,0.00,false,false
14011097587,MG9,0.0,0.00,false,false
14011097587,MG10,0.0,0.00,false,false
14011097217,UEF22,3.0,2.51,false,false
14011097226,UED,6.0,8.65,false,false
14011097226,UEF11,0.0,4.31,false,false
14011097226,UED23,4.0,6.83,false,false
14011097226,UEF21,0.0,3.37,false,false
14011097226,UEF22,3.0,3.51,false,false
14011097230,UEIN2,0.0,0.00,false,false
14011097230,UEIN3,0.0,0.00,false,false
14011097230,UEIN4,0.0,0.00,false,false
14011097230,UEIN5,0.0,0.00,false,false
14011097230,UEIN6,0.0,0.00,false,false
14011097246,MG7,0.0,0.00,false,false
