N°Ins,Réf_Cours,examen,rattrapage,Conference,seminaire,TD,TP,stage,Projet,autre_Ctl,Moy_CC,Moy_Module,Aquit,Option,ratt,exclu_matière,scholar_year
14010996884,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996921,TCT,15,,,,14.5,15,,,,5.0,14.90,false,false,false,false,2012
14010996921,TCIP,15,,,,,14,,,,3.0,14.60,false,true,false,false,2012
14010996921,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996921,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996921,AGL2,16,,,,,,,,,2.5,16.00,false,false,false,false,2012
14010996922,ALGO,13,,,,6.45,7.75,,,,5.0,10.05,false,false,false,false,2012
14010996922,AN,7.25,13.75,,,10.5,,,,,4.0,12.65,false,false,true,false,2012
14010996922,ANG,10,,,,,,,,,2.0,10.00,false,false,false,false,2012
14010896716,ANN2,,,,,12,,,,,0.0,0.00,false,false,false,false,2012
14010896716,APMD,,,,,9,,,,,0.0,0.00,false,false,false,false,2012
14010996884,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996887,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996922,ARCH,10,,,,11,,,,,5.0,10.34,false,false,false,false,2012
14010996922,ITM,6,11,,,,,,,,2.0,11.00,false,false,true,false,2012
14010996922,L-M,8,10.5,,,11,,,,,4.0,10.67,false,false,true,false,2012
14010996922,P-S,8,5.5,,,11,,,,,0.0,9.02,false,false,false,false,2012
14010996922,SI,10,,,,13,,,,,4.0,11.02,false,false,false,false,2012
14010996922,Algo2,8,9,,,6.33,5.3,,,,0.0,7.41,false,false,true,false,2012
14010996922,ANG2,16,,,,,,,,,2.0,16.00,false,false,false,false,2012
14010996922,B-D,4,3.5,,,12,13,,,,0.0,8.25,false,false,false,false,2012
14010996922,G-L,3,10,,,10,,,,,4.0,10.00,false,false,true,false,2012
14010996922,P-L,11,,,,12,,,,,4.0,11.34,false,false,false,false,2012
14010996922,SD,6.5,5.5,,,10,12,,,,0.0,8.75,false,false,false,false,2012
14010996922,T-L,2,11,,,13,,,,,4.0,11.68,false,false,true,false,2012
14010996923,ARPS,18,,,,,16.75,,,,3.5,17.50,false,false,false,false,2012
14010996890,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996890,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996891,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996923,RSF,17,,,,,15,,,,3.0,16.20,false,false,false,false,2012
14010996923,DSE,18,,,,19.5,,,,,3.5,18.60,false,false,false,false,2012
14010996923,AGRO,15,,,,16,,,,,2.5,15.40,false,false,false,false,2012
14010996923,OROP,12.5,,,,11.5,,,,,3.5,12.10,false,false,false,false,2012
14010996923,WEBS,12.5,,,,,17,,,,3.5,14.30,false,false,false,false,2012
14010996923,APRC,12.5,,,,,13,,,,3.0,12.70,false,false,false,false,2012
14010996923,BDA,17.25,,,,,17.5,,,,2.5,17.35,false,false,false,false,2012
14010996923,TCO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996923,GEE,15,,,,,,,,,2.5,15.00,false,true,false,false,2012
14010996923,ANGP,20,,,,,,,,,2.5,20.00,false,false,false,false,2012
14010996923,TAI,18.5,,,,18.75,17.25,,,,4.5,18.30,false,false,false,false,2012
14010996923,VART,15.25,,,,16.5,15.5,,,,4.5,15.55,false,false,false,false,2012
14010996923,MMT,13.5,,,,19,,,,,4.0,15.70,false,false,false,false,2012
14010996923,TFM,13.75,,,,15.25,13.5,,,,6.5,14.00,false,false,false,false,2012
14010996923,TCT,15,,,,14.5,15,,,,5.0,14.90,false,false,false,false,2012
14010996923,TCIP,14,,,,,14,,,,3.0,14.00,false,true,false,false,2012
14010996923,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996923,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996923,AGL2,15,,,,,,,,,2.5,15.00,false,false,false,false,2012
14010996929,AGR,7.5,,,,14,,,,,2.5,10.10,false,false,false,false,2012
14011299229,Analy,6,,,,12,,,,,0.0,8.04,false,false,false,false,2012
14011299229,Chim,12,,,,16.5,,,,,3.0,13.53,false,false,false,false,2012
14011299234,ALG1,3,,,,10,,,,,0.0,5.38,false,false,false,false,2012
14011299234,Analy,4,14,,,14,,,,,6.0,14.00,false,false,true,false,2012
14011299234,Chim,10.5,,,,13,,,,,3.0,11.35,false,false,false,false,2012
14011299226,ALG1,9.5,,,,13,,,,,3.0,10.69,false,false,false,false,2012
14011299226,Analy,9.75,,,,13.5,,,,,6.0,11.03,false,false,false,false,2012
14011299226,Chim,8,,,,12.5,,,,,0.0,9.53,false,false,false,false,2012
14011299226,Elect,13.5,,,,10.5,,,,,3.0,12.48,false,false,false,false,2012
14011299226,info,6,,,,9.5,13,,,,0.0,8.63,false,false,false,false,2012
14011299229,Elect,9.5,,,,11.,,,,,3.0,10.01,false,false,false,false,2012
14011299229,info,3.5,,,,12.5,14,,,,0.0,8.38,false,false,false,false,2012
14011299229,Mecaq,8,,,,15,,,,,3.0,10.38,false,false,false,false,2012
14011299229,TEC1,11,,,,,,,,,3.0,11.00,false,false,false,false,2012
14011299229,TPBUR,16,,,,,,,,,3.0,16.00,false,false,false,false,2012
14011299229,Agl,8,,,,,,,,,0.0,8.00,false,false,false,false,2012
14011299229,Algé2,3.5,,,,12,,,,,0.0,6.39,false,false,false,false,2012
14011299229,Aly2,4.5,,,,9.5,,,,,0.0,6.20,false,false,false,false,2012
14011097368,B-D,4.5,15,,,12,12.5,,,,6.0,13.63,false,false,true,false,2012
14011097503,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097503,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097401,SYS E,13,,,,9.5,11,,,,6.0,11.63,false,false,false,false,2012
14011097401,Th_Gr,11,,,,13,,,,,4.0,11.68,false,false,false,false,2012
14011097401,BDD-A,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097401,PFE,17.5,,,,,,,,,20.0,17.50,false,false,false,false,2012
14011097401,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097401,REC-F,14,,,,,,,,,5.0,14.00,false,true,false,false,2012
14011097401,SYS-D,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097402,Comp,7.5,,,,7,12,,,,0.0,8.50,false,false,false,false,2012
14011097402,crypt,10,,,,,,,,,4.0,10.00,false,true,false,false,2012
14011097402,DIG,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097402,I G C,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097402,P_Log,4,,,,10,,,,,0.0,6.04,false,false,false,false,2012
14011097402,RES,12,,,,12.5,,,,,6.0,12.17,false,false,false,false,2012
14011097402,SYS E,7.75,,,,8,10,,,,0.0,8.38,false,false,false,false,2012
14011097402,Th_Gr,12.5,,,,14.5,,,,,4.0,13.18,false,false,false,false,2012
14011097402,BDD-A,10,,,,12.5,,,,,5.0,10.85,false,true,false,false,2012
14011097402,PFE,17,,,,,,,,,20.0,17.00,false,false,false,false,2012
14011097402,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097505,Comp,6,,,,7,12,,,,0.0,7.75,false,false,false,false,2012
14011097505,crypt,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097505,DIG,10,,,,,,,,,4.0,10.00,false,true,false,false,2012
14011097505,I G C,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097505,P_Log,2.5,,,,5,,,,,0.0,3.35,false,false,false,false,2012
14011097505,RES,8,,,,10,,,,,0.0,8.68,false,false,false,false,2012
14010996909,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996929,APN,8,,,,,,,,,0.0,8.00,false,false,false,false,2012
14010996929,BDD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996929,ELE,11,,,,,,,,,2.5,11.00,false,true,false,false,2012
14010996929,LIA,9,,,,14.25,,,,,3.5,11.10,false,false,false,false,2012
14010996929,MFO,8.5,,,,,11.5,,,,0.0,9.70,false,false,false,false,2012
14010996929,MOM,10,,,,,13,,,,3.5,11.20,false,false,false,false,2012
14010996929,ORO,10.75,,,,9.5,,,,,3.5,10.25,false,false,false,false,2012
14010996929,RET,13.25,,,,,13,,,,2.5,13.15,false,false,false,false,2012
14010996929,SBC,7,,,,,13,,,,0.0,9.40,false,false,false,false,2012
14010996929,SED,3,,,,14,,,,,0.0,7.40,false,false,false,false,2012
14010996929,SEW,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996929,ANGn2,9,,,,,,,,,0.0,9.00,false,false,false,false,2012
14010996929,ASSL,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996929,APC,12,,,,,15,,,,3.0,13.20,false,true,false,false,2012
14010996929,DSP,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996929,MC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996929,EW,12,,,,,,,,,2.5,12.00,false,false,false,false,2012
14010996929,OWS,7.5,,,,12,13.75,,,,0.0,9.65,false,false,false,false,2012
14010996929,WS,10,,,,11,15.5,,,,4.5,11.30,false,false,false,false,2012
14010996929,MMTS,10,,,,10,,,,,4.0,10.00,false,false,false,false,2012
14010996929,TAM,15,,,,14.75,18.25,,,,4.5,15.60,false,false,false,false,2012
14010996929,VA,11.5,,,,11.5,14,,,,4.5,12.00,false,false,false,false,2012
14010996934,ARPS,4,9.5,,,,8,,,,0.0,8.90,false,false,true,false,2012
14010996934,RSF,8,14,,,,12.5,,,,3.0,13.40,false,false,true,false,2012
14010996934,DSE,1.5,4,,,9.25,,,,,0.0,6.10,false,false,true,false,2012
14010996934,AGRO,8,10,,,3.5,,,,,0.0,7.40,false,false,true,false,2012
14010996934,OROP,5,6.5,,,8.5,,,,,0.0,7.30,false,false,true,false,2012
14010996934,WEBS,4.5,5,,,,10.25,,,,0.0,7.10,false,false,true,false,2012
14010996934,APRC,7.5,9,,,,11.5,,,,3.0,10.00,false,false,true,false,2012
14010996909,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996909,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996910,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996912,ALGO,8,,,,7.7,9.3,,,,0.0,8.25,false,false,false,false,2012
14010996912,ARCH,9,,,,7.5,,,,,0.0,8.49,false,false,false,false,2012
14010996912,ITM,8,,,,,,,,,0.0,8.00,false,false,false,false,2012
14010996912,SI,8,,,,13,,,,,0.0,9.70,false,false,false,false,2012
14010996912,Algo2,6,,,,6.18,5.8,,,,0.0,6.00,false,false,false,false,2012
14010996912,B-D,2,,,,9,0,,,,0.0,3.25,false,false,false,false,2012
14010996913,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996934,BDA,0.25,8.75,,,,12,,,,2.5,10.05,false,false,true,false,2012
14010996934,TCO,11,,,,,,,,,2.5,11.00,false,true,false,false,2012
14010996934,GEE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996934,ANGP,16,,,,,,,,,2.5,16.00,false,false,false,false,2012
14010996934,TAI,3.5,11.75,,,7.75,11.75,,,,4.5,10.95,false,false,true,false,2012
14010996934,VART,4,11.25,,,12.5,13,,,,4.5,11.85,false,false,true,false,2012
14010996934,MMT,7,,,,16,,,,,4.0,10.60,false,false,false,false,2012
14010996934,TFM,5,7.5,,,9.5,12,,,,0.0,8.80,false,false,true,false,2012
14011097368,SD,8,,,,12.5,12,,,,5.0,10.13,false,false,false,false,2012
14011097369,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097369,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097369,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097369,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097369,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097369,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097369,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097369,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097369,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097369,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097369,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097500,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097506,ALGO,16,,,,3.9,13.6,,,,5.0,12.38,false,false,false,false,2012
14011097402,REC-F,13,,,,,,,,,5.0,13.00,false,true,false,false,2012
14011097402,SYS-D,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097502,I G C,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097502,P_Log,10,,,,11,,,,,4.0,10.34,false,false,false,false,2012
14011097505,SYS E,7.75,,,,9,10,,,,0.0,8.63,false,false,false,false,2012
14011097505,Th_Gr,11.5,,,,13.25,,,,,4.0,12.10,false,false,false,false,2012
14011097505,BDD-A,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097505,PFE,16,,,,,,,,,20.0,16.00,false,false,false,false,2012
14011097505,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14011097505,REC-F,10.5,,,,,,,,,5.0,10.50,false,true,false,false,2012
14011097505,SYS-D,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996913,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996934,TCT,2.5,2,,,11,12.5,,,,0.0,6.20,false,false,false,false,2012
14010996934,TCIP,9,,,,,13,,,,3.0,10.60,false,true,false,false,2012
14010996934,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996934,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996934,AGL2,15,,,,,,,,,2.5,15.00,false,false,false,false,2012
14010996939,ARPS,14.5,,,,,15.75,,,,3.5,15.00,false,false,false,false,2012
14010996939,RSF,13,,,,,15,,,,3.0,13.80,false,false,false,false,2012
14010996939,DSE,9,,,,14,,,,,3.5,11.00,false,false,false,false,2012
14010996939,AGRO,7.5,,,,12.5,,,,,0.0,9.50,false,false,false,false,2012
14010996939,OROP,10.5,,,,11,,,,,3.5,10.70,false,false,false,false,2012
14010996939,WEBS,10.5,,,,,16.75,,,,3.5,13.00,false,false,false,false,2012
14010996939,APRC,12.5,,,,,13.5,,,,3.0,12.90,false,false,false,false,2012
14010996939,BDA,12.25,,,,,17.5,,,,2.5,14.35,false,false,false,false,2012
14010996939,TCO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996939,GEE,14.5,,,,,,,,,2.5,14.50,false,true,false,false,2012
14010996939,ANGP,17,,,,,,,,,2.5,17.00,false,false,false,false,2012
14010996939,TAI,16.5,,,,16.5,15.25,,,,4.5,16.25,false,false,false,false,2012
14010996939,VART,13.5,,,,12.25,16,,,,4.5,13.75,false,false,false,false,2012
14010996939,MMT,15,,,,19,,,,,4.0,16.60,false,false,false,false,2012
14010996939,TFM,10,,,,14.25,13.5,,,,6.5,11.55,false,false,false,false,2012
14010996939,TCT,12,,,,14,15,,,,5.0,13.00,false,false,false,false,2012
14010996939,TCIP,15,,,,,14,,,,3.0,14.60,false,true,false,false,2012
14010996939,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996939,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996939,AGL2,11,,,,,,,,,2.5,11.00,false,false,false,false,2012
14010996940,ARPS,15.5,,,,,13.75,,,,3.5,14.80,false,false,false,false,2012
14010996918,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996918,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996919,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996940,RSF,11,,,,,15,,,,3.0,12.60,false,false,false,false,2012
14010996940,DSE,7.5,,,,19,,,,,3.5,12.10,false,false,false,false,2012
14010996940,AGRO,10,,,,15,,,,,2.5,12.00,false,false,false,false,2012
14010996940,OROP,11,,,,10.5,,,,,3.5,10.80,false,false,false,false,2012
14010996940,WEBS,8,,,,,16.5,,,,3.5,11.40,false,false,false,false,2012
14010996940,APRC,9,,,,,14,,,,3.0,11.00,false,false,false,false,2012
14010996940,BDA,8.25,,,,,17.25,,,,2.5,11.85,false,false,false,false,2012
14010996940,TCO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996920,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996940,GEE,10,,,,,,,,,2.5,10.00,false,true,false,false,2012
14010996940,ANGP,18,,,,,,,,,2.5,18.00,false,false,false,false,2012
14010996940,TAI,9.75,,,,9,12,,,,4.5,10.05,false,false,false,false,2012
14010996940,VART,14,,,,13.75,15,,,,4.5,14.15,false,false,false,false,2012
14010996940,MMT,14.5,,,,16.5,,,,,4.0,15.30,false,false,false,false,2012
14010996940,TFM,6.25,,,,11.5,13.5,,,,0.0,8.75,false,false,false,false,2012
14010996940,TCT,11,,,,14,13,,,,5.0,12.00,false,false,false,false,2012
14010996940,TCIP,13,,,,,11,,,,3.0,12.20,false,true,false,false,2012
14010996940,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996940,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2012
14010996940,AGL2,13,,,,,,,,,2.5,13.00,false,false,false,false,2012
